userID	u_gender
11669	1
11670	1
11672	1
11673	0
11674	1
11675	1
11676	0
11677	1
11678	1
11679	1
11681	0
11682	1
11683	1
11684	1
11685	1
11686	1
11687	1
11688	0
11689	1
11690	1
11691	1
11692	1
11693	0
11694	1
11695	0
11696	1
11697	1
11698	1
11699	0
11700	0
11701	0
11702	1
11703	1
11704	1
11705	1
11706	1
11707	0
11709	1
11712	1
11714	1
11716	1
11717	1
11718	1
11719	1
11720	1
11721	1
11722	1
11723	1
11724	1
11725	1
11726	0
11727	1
11728	1
11731	1
11732	1
11733	1
11735	1
11736	0
11737	1
11738	1
11739	1
11740	1
11741	0
11743	1
11745	1
11746	1
11747	1
11748	1
11750	1
11752	0
11753	1
11754	0
11755	1
11756	1
11758	1
11759	1
11760	1
11763	0
11764	0
11765	1
11766	1
11767	1
11768	1
11769	1
11770	1
11771	0
11772	0
11773	1
11774	1
11775	0
11776	1
11777	0
11779	1
11780	1
11781	1
11782	1
11783	0
11784	1
11785	0
11786	0
11787	0
11788	0
11791	1
11792	1
11793	0
11794	1
11795	0
11796	1
11798	1
11800	1
11801	1
11802	1
11803	1
11804	0
11805	0
11809	0
11811	1
11812	1
11814	1
11815	1
11816	0
11817	1
11818	1
11819	1
11820	1
11822	1
11824	1
11825	1
11826	0
11828	1
11829	0
11830	1
11831	1
11833	1
11835	1
11837	1
11840	1
11841	1
11842	0
11844	1
11845	1
11848	1
11849	1
11850	1
11851	1
11853	0
11854	1
11855	0
11856	1
11857	1
11858	1
11859	0
11860	0
11861	1
11862	1
11864	0
11865	1
11866	1
11867	1
11869	1
11870	0
11871	1
11874	1
11876	0
11877	1
11878	1
11879	1
11880	1
11881	1
11882	0
11883	1
11884	1
11885	1
11887	1
11888	1
11889	1
11891	1
11892	1
11893	1
11894	1
11895	0
11896	1
11898	0
11899	1
11900	1
11901	1
11903	1
11906	1
11907	1
11908	1
11909	1
11911	1
11913	0
11914	1
11916	1
11917	1
11918	0
11919	1
11920	0
11922	1
11923	1
11924	1
11925	0
11926	0
11927	1
11928	1
11929	1
11930	0
11931	1
11932	1
11934	0
11935	1
11936	1
11937	1
11938	0
11939	1
11940	1
11941	1
11942	1
11943	0
11944	1
11945	1
11946	1
11947	1
11948	0
11949	1
11950	1
11951	1
11952	0
11953	1
11954	1
11955	1
11956	1
11957	1
11958	1
11959	1
11961	0
11962	0
11964	1
11965	0
11966	1
11967	1
11968	0
11969	1
11970	0
11971	1
11973	1
11974	1
11975	1
11976	1
11977	1
11978	1
11979	1
11981	1
11982	0
11983	0
11984	0
11985	1
11987	1
11988	1
11989	1
11990	0
11991	1
11992	1
11994	0
11995	1
11996	1
11997	1
11998	1
11999	1
12002	0
12003	1
12008	0
12011	1
12012	1
12013	1
12014	1
12015	1
12016	1
12017	1
12018	1
12019	1
12020	0
12021	1
12022	1
12023	1
12025	1
12026	1
12028	1
12029	1
12030	1
12031	1
12032	1
12033	1
12034	0
12035	1
12036	1
12039	1
12040	1
12041	1
12042	1
12043	1
12045	1
12046	1
12047	1
12049	1
12050	1
12051	0
12054	1
12055	1
12056	0
12057	1
12058	1
12059	0
12060	0
12061	0
12062	1
12063	1
12064	0
12066	1
12067	1
12068	1
12069	1
12070	0
12071	1
12072	1
12073	1
12074	1
12075	1
12076	1
12077	1
12078	1
12079	1
12080	1
12083	0
12084	1
12085	1
12086	1
12087	1
12089	1
12090	0
12091	1
12092	1
12093	0
12094	1
12095	1
12097	1
12098	1
12099	1
12100	1
12101	1
12102	1
12105	1
12106	0
12107	1
12108	1
12109	1
12110	1
12111	1
12112	0
12113	0
12115	1
12116	1
12117	1
12118	1
12119	0
12120	0
12121	1
12122	1
12125	1
12126	0
12127	1
12128	1
12129	1
12130	0
12131	1
12132	0
12133	0
12134	1
12135	0
12137	1
12138	0
12139	1
12142	0
12143	1
12145	1
12148	0
12149	1
12150	1
12152	1
12153	1
12155	1
12156	0
12158	0
12159	1
12160	0
12161	1
12162	1
12163	1
12164	1
12165	1
12166	1
12167	1
12168	1
12170	0
12171	0
12172	1
12173	0
12174	0
12175	0
12176	1
12177	0
12178	1
12179	1
12180	1
12182	0
12183	1
12184	0
12185	1
12186	1
12188	0
12189	1
12190	1
12191	0
12192	0
12193	1
12194	1
12195	1
12196	0
12197	1
12198	1
12199	1
12201	1
12202	0
12204	0
12205	1
12206	0
12207	0
12209	1
12210	1
12211	1
12213	0
12215	0
12217	1
12218	1
12219	0
12220	1
12221	1
12222	1
12224	1
12225	1
12226	1
12227	0
12228	0
12231	0
12232	1
12234	0
12235	1
12236	1
12237	0
12238	1
12239	1
12241	1
12242	1
12243	1
12244	1
12245	0
12246	0
12247	0
12249	1
12250	0
12251	1
12252	1
12253	0
12254	1
12255	1
12256	1
12258	1
12259	1
12260	0
12262	1
12263	1
12264	1
12265	1
12266	1
12268	1
12269	1
12270	1
12271	1
12272	1
12273	1
12274	1
12275	1
12276	1
12277	1
12278	1
12279	1
12280	1
12281	1
12282	1
12284	1
12288	1
12289	1
12290	0
12291	1
12293	0
12294	0
12295	0
12296	1
12297	1
12298	1
12299	1
12300	1
12302	1
12303	0
12304	1
12305	1
12306	1
12307	1
12308	1
12309	1
12310	0
12311	1
12312	0
12313	1
12314	1
12315	0
12316	1
12317	1
12318	1
12319	0
12320	1
12321	1
12323	1
12324	1
12325	1
12326	1
12327	1
12328	0
12329	0
12330	1
12331	1
12332	1
12333	1
12334	1
12336	1
12337	1
12339	0
12340	1
12341	0
12342	1
12343	1
12344	1
12345	1
12346	1
12347	1
12348	1
12349	1
12351	1
12352	1
12353	0
12354	1
12355	1
12356	1
12357	0
12359	1
12360	0
12361	1
12363	0
12364	1
12366	1
12367	0
12368	1
12369	1
12370	0
12372	0
12373	1
12374	1
12375	1
12378	1
12379	1
12380	0
12381	0
12382	0
12383	0
12384	1
12385	1
12386	1
12387	0
12388	1
12389	1
12390	1
12391	1
12392	1
12393	1
12394	0
12396	1
12397	1
12398	1
12399	1
12400	1
12401	1
12402	1
12404	1
12405	1
12406	1
12407	1
12408	1
12409	0
12410	0
12411	1
12412	1
12413	1
12415	1
12416	1
12417	0
12419	1
12420	1
12421	0
12424	1
12426	1
12427	1
12430	0
12432	0
12433	1
12434	1
12436	1
12437	1
12438	0
12439	1
12441	0
12442	0
12443	1
12444	1
12445	1
12446	1
12448	1
12449	0
12450	0
12451	1
12452	1
12453	0
12454	1
12455	1
12456	1
12457	1
12458	1
12459	1
12460	0
12461	1
12462	1
12463	0
12464	1
12465	1
12466	0
12467	1
12468	1
12469	1
12470	1
12471	0
12473	1
12476	0
12478	1
12479	1
12480	1
12482	1
12484	1
12485	1
12487	0
12489	1
12490	1
12491	1
12493	1
12494	1
12495	1
12497	0
12498	1
12499	1
12500	1
12501	1
12502	0
12503	1
12504	1
12506	1
12507	1
12508	1
12509	0
12510	1
12511	1
12513	0
12516	0
12517	1
12518	0
12519	1
12520	1
12521	0
12522	1
12523	1
12524	1
12525	1
12526	1
12527	1
12529	1
12530	0
12531	1
12532	0
12533	1
12534	0
12535	1
12537	0
12538	1
12540	1
12541	1
12542	0
12543	1
12544	1
12545	1
12546	1
12548	1
12549	1
12550	1
12552	0
12553	1
12554	1
12556	0
12558	1
12559	1
12560	1
12561	1
12562	1
12563	1
12565	0
12567	1
12568	1
12569	0
12570	0
12571	1
12572	1
12573	0
12574	1
12575	0
12576	1
12577	1
12578	1
12579	1
12580	1
12582	1
12583	0
12584	1
12585	1
12587	1
12588	0
12590	1
12592	1
12593	1
12595	1
12596	0
12598	1
12599	1
12600	1
12601	1
12602	1
12603	1
12605	1
12606	1
12607	1
12608	1
12610	0
12611	1
12612	1
12613	1
12614	0
12615	1
12618	1
12619	0
12620	1
12621	1
12622	1
12623	1
12624	1
12625	0
12626	1
12627	1
12629	1
12631	1
12632	1
12633	1
12634	0
12635	1
12636	1
12637	1
12638	0
12640	0
12641	1
12642	1
12643	1
12644	1
12645	1
12646	0
12647	1
12648	1
12649	0
12651	1
12652	1
12653	1
12654	0
12655	1
12656	1
12657	1
12658	0
12660	1
12661	1
12663	1
12664	1
12665	1
12666	1
12667	1
12669	1
12670	1
12672	1
12673	1
12674	1
12675	1
12676	1
12677	0
12679	1
12681	1
12682	0
12683	1
12684	1
12685	0
12686	0
12688	0
12689	1
12690	1
12691	1
12692	1
12693	1
12694	0
12695	1
12696	1
12697	0
12698	1
12699	1
12700	1
12703	1
12704	0
12705	1
12706	0
12707	0
12709	1
12713	1
12714	1
12715	1
12716	1
12717	1
12718	0
12719	1
12720	1
12721	0
12722	1
12723	1
12724	1
12726	1
12727	0
12729	0
12730	1
12731	1
12733	0
12734	1
12735	1
12737	0
12738	1
12739	1
12740	1
12741	1
12742	1
12743	1
12744	1
12745	1
12746	0
12747	1
12748	0
12749	1
12751	1
12752	0
12754	1
12755	1
12756	0
12758	1
12759	1
12760	1
12762	0
12763	1
12764	0
12765	1
12766	1
12767	1
12768	0
12769	1
12770	1
12771	1
12772	1
12773	1
12774	1
12775	1
12776	1
12777	1
12778	1
12779	1
12780	1
12782	0
12784	1
12785	0
12786	1
12787	1
12789	0
12791	1
12792	1
12794	0
12795	0
12796	1
12797	1
12798	1
12799	0
12800	1
12801	1
12803	1
12804	1
12805	1
12806	1
12807	1
12808	1
12809	1
12810	1
12811	0
12812	1
12813	1
12814	0
12816	0
12817	0
12818	0
12819	1
12820	1
12821	1
12822	1
12823	1
12825	1
12826	0
12827	1
12828	1
12832	1
12833	1
12834	1
12835	1
12836	1
12837	1
12838	1
12839	0
12840	1
12841	1
12842	1
12843	0
12844	0
12845	1
12846	1
12847	1
12849	1
12850	0
12852	0
12853	0
12854	1
12855	1
12856	1
12857	1
12860	1
12861	0
12862	0
12863	1
12864	1
12866	0
12867	1
12868	1
12869	0
12870	1
12871	1
12872	1
12873	1
12874	1
12875	0
12876	0
12877	1
12878	1
12879	0
12880	0
12881	0
12882	1
12884	0
12885	0
12886	0
12888	1
12889	0
12890	1
12891	1
12893	0
12895	0
12896	1
12897	0
12898	1
12899	1
12901	1
12902	0
12903	1
12904	1
12905	0
12906	0
12907	1
12908	0
12910	1
12911	1
12912	1
12913	0
12914	0
12916	0
12917	1
12919	1
12920	1
12921	1
12922	1
12924	1
12925	0
12926	1
12927	0
12929	0
12930	1
12931	0
12934	1
12935	0
12937	1
12938	0
12939	0
12940	1
12941	1
12942	1
12943	1
12944	1
12948	1
12949	0
12951	1
12952	0
12953	1
12954	1
12956	1
12959	1
12960	1
12961	0
12962	0
12963	1
12964	0
12965	1
12967	1
12968	1
12970	1
12972	0
12973	1
12974	1
12975	1
12976	0
12977	1
12978	0
12979	0
12982	1
12983	0
12984	1
12985	1
12986	1
12987	1
12988	0
12989	1
12991	1
12992	1
12994	1
12996	1
12997	1
12998	0
12999	1
13000	1
13001	1
13002	0
13003	1
13006	1
13007	1
13008	1
13009	0
13010	1
13011	1
13012	1
13013	1
13014	1
13015	1
13016	1
13017	1
13018	1
13020	1
13021	1
13023	1
13024	0
13025	1
13026	1
13027	0
13028	1
13029	1
13030	0
13031	1
13032	1
13034	1
13036	0
13037	1
13038	1
13039	1
13040	0
13041	1
13042	0
13043	0
13044	1
13045	1
13046	0
13047	0
13048	0
13049	1
13050	0
13051	1
13052	1
13053	1
13054	1
13055	1
13056	0
13057	0
13060	1
13061	1
13062	1
13063	1
13064	1
13065	1
13067	0
13068	0
13070	1
13071	1
13072	0
13073	1
13074	0
13075	1
13076	1
13078	1
13079	0
13080	1
13081	0
13083	1
13084	0
13085	0
13086	1
13087	0
13088	1
13089	1
13090	1
13091	1
13092	1
13093	1
13094	1
13096	1
13097	1
13099	1
13100	1
13101	1
13102	1
13103	1
13105	1
13106	1
13107	1
13109	1
13110	1
13111	1
13112	0
13113	1
13115	1
13116	1
13117	0
13118	0
13119	1
13121	0
13122	1
13123	1
13127	1
13128	1
13129	0
13132	0
13133	0
13134	1
13135	1
13136	0
13137	1
13138	0
13140	0
13141	0
13142	1
13143	1
13144	0
13145	0
13146	1
13147	1
13148	0
13149	0
13152	0
13153	1
13154	0
13155	1
13156	1
13157	1
13158	1
13159	1
13161	1
13162	0
13163	1
13164	0
13165	1
13166	1
13167	0
13169	1
13170	1
13171	1
13173	1
13174	1
13175	0
13176	0
13178	0
13179	0
13180	1
13181	0
13182	0
13183	0
13184	1
13185	0
13186	1
13187	1
13188	1
13189	0
13190	0
13191	1
13193	1
13194	1
13195	1
13196	0
13198	1
13199	1
13200	1
13201	1
13202	1
13203	0
13204	1
13207	1
13208	1
13209	1
13210	1
13211	1
13212	1
13213	1
13214	1
13215	1
13216	1
13217	1
13218	1
13219	0
13220	1
13221	1
13222	1
13223	0
13224	0
13225	1
13226	1
13227	1
13228	1
13229	1
13230	1
13231	1
13232	1
13233	1
13234	1
13235	1
13237	1
13239	0
13240	1
13241	0
13243	0
13244	0
13245	1
13246	1
13248	1
13250	1
13251	0
13255	1
13257	1
13258	0
13260	1
13261	1
13262	1
13264	0
13265	1
13266	1
13268	1
13269	1
13270	0
13271	1
13273	0
13274	1
13275	1
13276	0
13277	1
13278	1
13279	0
13280	1
13281	1
13282	0
13283	1
13284	1
13285	0
13286	0
13287	0
13288	1
13289	1
13290	1
13291	0
13292	0
13294	1
13296	1
13300	0
13301	1
13302	0
13303	1
13304	1
13305	1
13306	1
13307	1
13308	1
13309	1
13310	1
13311	1
13313	1
13314	0
13316	1
13317	1
13318	1
13319	1
13320	1
13322	1
13323	1
13324	0
13327	1
13329	0
13330	1
13331	0
13332	1
13333	1
13334	1
13335	1
13336	0
13337	1
13338	1
13339	0
13340	1
13341	0
13342	1
13343	0
13344	1
13345	0
13346	1
13347	1
13348	1
13349	1
13350	1
13351	1
13352	1
13353	1
13354	0
13355	0
13357	1
13358	1
13359	1
13361	1
13362	1
13364	0
13365	0
13366	1
13368	1
13369	1
13372	1
13374	1
13376	1
13378	0
13379	1
13380	1
13381	1
13382	1
13383	1
13384	1
13385	1
13386	1
13387	1
13388	1
13390	0
13392	1
13393	1
13394	0
13395	0
13397	1
13399	0
13401	1
13402	1
13403	0
13404	1
13405	1
13406	1
13407	0
13408	0
13409	1
13410	1
13411	0
13412	1
13413	0
13414	1
13415	1
13416	1
13417	1
13418	1
13419	1
13420	0
13421	1
13422	1
13423	1
13425	1
13426	1
13427	0
13428	0
13429	1
13430	1
13432	1
13433	0
13434	0
13435	1
13436	1
13437	1
13439	1
13440	1
13441	1
13442	1
13444	0
13445	1
13446	1
13447	1
13448	1
13449	1
13450	1
13453	0
13454	1
13456	1
13457	0
13459	1
13460	1
13463	1
13465	1
13466	0
13467	1
13469	1
13470	1
13472	1
13473	0
13474	1
13476	1
13477	1
13478	1
13479	1
13481	1
13482	1
13483	1
13485	1
13487	1
13488	1
13489	1
13490	1
13491	1
13492	0
13493	1
13494	1
13495	0
13496	1
13498	1
13499	1
13500	1
13502	0
13503	0
13504	0
13507	1
13508	1
13509	1
13510	0
13512	1
13513	1
13514	1
13515	1
13516	0
13518	0
13519	0
13520	1
13521	0
13522	1
13523	0
13524	1
13525	0
13526	1
13527	0
13528	1
13530	0
13531	0
13532	0
13533	1
13535	1
13536	1
13537	1
13539	1
13540	1
13541	1
13543	0
13544	0
13545	0
13546	1
13547	1
13548	1
13549	1
13550	1
13551	1
13552	1
13553	1
13554	1
13555	1
13557	0
13558	0
13559	1
13560	1
13562	1
13563	1
13564	0
13565	1
13566	0
13567	1
13568	1
13569	1
13570	1
13572	0
13574	1
13575	1
13576	1
13578	1
13580	1
13581	1
13582	1
13583	1
13584	1
13587	1
13589	1
13590	0
13592	1
13593	1
13594	1
13596	1
13598	1
13599	0
13600	0
13601	1
13603	1
13605	1
13607	1
13611	1
13612	1
13613	0
13614	0
13615	1
13616	1
13617	1
13618	1
13619	1
13621	1
13622	0
13623	1
13624	1
13625	1
13626	1
13627	0
13628	1
13629	0
13630	1
13632	0
13633	1
13634	0
13635	0
13636	1
13637	0
13638	0
13639	1
13640	1
13644	1
13646	0
13647	1
13648	1
13652	1
13653	1
13654	0
13655	1
13661	0
13662	0
13663	1
13665	1
13666	1
13667	1
13668	1
13669	1
13670	1
13672	1
13673	1
13675	1
13676	1
13677	1
13678	1
13679	1
13680	1
13681	1
13682	1
13683	0
13684	1
13685	1
13686	1
13687	1
13688	1
13689	1
13690	1
13691	0
13692	0
13693	1
13694	0
13696	1
13697	1
13698	1
13699	0
13703	1
13704	1
13706	1
13707	1
13708	1
13709	1
13710	1
13711	0
13712	0
13714	1
13715	1
13716	1
13717	1
13718	0
13719	1
13720	1
13722	1
13723	1
13724	1
13725	1
13726	1
13727	1
13728	1
13729	1
13730	1
13731	1
13733	1
13734	0
13735	1
13736	1
13737	1
13738	1
13739	1
13740	1
13741	1
13742	1
13743	1
13744	1
13746	1
13749	0
13750	0
13751	0
13753	1
13754	0
13756	0
13758	1
13760	1
13761	1
13763	1
13764	1
13765	1
13766	0
13767	1
13768	1
13769	1
13770	1
13771	1
13772	1
13773	1
13775	0
13776	0
13777	1
13778	1
13779	1
13780	0
13781	1
13782	1
13783	0
13784	1
13785	1
13786	0
13787	0
13788	1
13789	1
13790	1
13792	1
13794	0
13795	1
13796	1
13798	1
13799	1
13801	1
13802	1
13803	0
13804	1
13805	1
13806	1
13807	0
13808	0
13809	1
13810	0
13811	1
13812	0
13813	1
13815	0
13817	1
13818	1
13820	1
13821	1
13822	0
13823	1
13824	1
13825	1
13827	1
13828	1
13829	1
13830	1
13831	1
13833	1
13834	0
13835	1
13836	1
13837	1
13838	1
13839	1
13840	0
13842	1
13843	1
13844	1
13845	0
13846	1
13848	1
13849	1
13850	1
13851	1
13853	1
13854	1
13855	1
13856	1
13857	1
13858	1
13859	1
13860	1
13861	1
13862	1
13864	1
13865	1
13866	0
13867	0
13868	1
13869	1
13870	1
13872	1
13873	0
13874	0
13875	1
13877	1
13878	1
13879	0
13880	0
13881	1
13882	1
13883	1
13884	1
13885	1
13886	0
13887	0
13888	1
13890	1
13891	1
13892	1
13893	1
13894	1
13895	1
13896	1
13898	1
13899	0
13900	1
13901	1
13902	1
13903	1
13905	1
13906	0
13907	0
13908	1
13910	1
13912	1
13913	0
13915	1
13916	1
13917	1
13918	1
13919	1
13921	1
13922	1
13923	1
13924	1
13925	1
13928	1
13929	1
13930	1
13931	0
13932	1
13934	1
13935	1
13936	1
13937	1
13938	0
13939	1
13940	1
13942	0
13944	1
13945	1
13947	0
13948	1
13949	0
13950	1
13951	1
13952	1
13953	1
13954	1
13955	1
13957	0
13959	0
13960	0
13961	1
13962	1
13965	1
13966	1
13967	0
13968	0
13969	1
13971	1
13973	1
13974	1
13975	1
13977	1
13978	0
13979	0
13980	1
13981	1
13982	1
13984	1
13985	1
13986	1
13987	1
13990	1
13991	1
13992	1
13994	1
13995	1
13996	1
13997	1
13998	1
13999	0
14002	1
14003	1
14004	1
14006	1
14007	0
14008	1
14010	1
14011	0
14012	1
14015	0
14016	1
14017	1
14019	0
14020	1
14021	1
14022	0
14024	0
14025	0
14026	1
14027	0
14028	0
14030	1
14031	1
14033	0
14034	1
14035	1
14037	1
14038	0
14039	1
14040	1
14041	1
14042	1
14043	0
14046	0
14047	1
14048	1
14049	1
14050	1
14051	1
14052	1
14053	1
14055	1
14056	1
14057	0
14058	0
14059	0
14060	1
14062	0
14063	0
14064	0
14066	0
14067	1
14069	1
14070	1
14071	1
14072	1
14075	1
14076	1
14077	1
14078	1
14079	0
14080	1
14081	1
14082	1
14083	1
14086	0
14087	0
14088	0
14089	0
14090	1
14091	1
14092	1
14093	0
14094	1
14096	1
14097	1
14098	1
14099	0
14100	1
14101	0
14102	1
14103	1
14105	0
14106	1
14107	1
14108	1
14110	0
14112	1
14113	0
14114	1
14116	1
14117	0
14118	0
14119	1
14120	1
14122	1
14123	1
14124	1
14125	0
14126	1
14127	1
14130	0
14132	1
14133	0
14134	1
14135	1
14136	1
14137	1
14138	1
14139	0
14140	1
14141	1
14142	0
14144	1
14146	1
14147	1
14148	1
14149	1
14150	1
14151	1
14152	1
14153	0
14154	1
14155	1
14156	0
14157	1
14159	1
14160	0
14161	1
14162	1
14164	1
14166	1
14167	1
14169	1
14170	1
14171	1
14175	1
14176	1
14177	0
14178	1
14179	0
14180	1
14181	0
14182	0
14184	1
14185	0
14186	1
14187	0
14189	1
14190	1
14191	0
14193	1
14195	1
14196	1
14197	0
14199	1
14201	1
14202	1
14203	0
14204	1
14205	1
14208	1
14209	1
14210	1
14211	1
14212	1
14213	1
14214	1
14215	1
14217	1
14218	0
14219	1
14220	0
14221	1
14223	1
14225	1
14226	1
14227	1
14228	1
14229	0
14230	1
14231	1
14232	1
14234	0
14235	0
14236	1
14239	0
14240	1
14241	0
14242	1
14243	1
14244	1
14245	1
14246	1
14247	0
14248	0
14249	0
14251	1
14252	1
14253	0
14254	1
14255	1
14256	1
14257	1
14258	1
14259	1
14260	1
14262	1
14263	1
14264	1
14265	1
14266	1
14267	1
14268	1
14270	1
14271	1
14272	1
14273	1
14274	1
14275	0
14280	1
14281	1
14282	1
14284	1
14286	1
14287	0
14288	0
14289	1
14291	1
14292	1
14293	1
14294	1
14296	1
14297	1
14298	0
14299	1
14301	0
14305	0
14306	1
14307	1
14308	1
14309	0
14310	1
14312	1
14313	0
14315	1
14316	1
14317	1
14318	1
14319	1
14322	1
14323	1
14324	0
14325	1
14326	1
14327	1
14328	1
14329	1
14330	0
14331	0
14332	1
14333	1
14334	0
14336	1
14338	1
14339	0
14340	0
14342	0
14343	1
14344	0
14345	0
14346	1
14347	1
14349	1
14351	1
14352	0
14353	1
14354	1
14356	1
14357	1
14358	0
14359	0
14360	0
14362	1
14364	1
14366	1
14367	1
14368	1
14369	0
14370	1
14371	1
14372	1
14373	1
14374	1
14375	1
14376	1
14377	0
14378	1
14379	0
14380	1
14382	1
14383	0
14385	1
14386	1
14387	1
14388	1
14389	0
14390	1
14391	1
14392	0
14393	1
14394	1
14395	1
14396	1
14397	0
14398	1
14399	1
14401	0
14402	1
14404	0
14405	1
14406	1
14407	1
14408	1
14409	1
14410	1
14411	1
14412	0
14413	0
14414	1
14415	1
14416	1
14418	1
14419	0
14420	1
14421	1
14422	1
14423	1
14424	1
14425	0
14426	1
14428	1
14429	1
14430	1
14431	1
14432	1
14433	1
14434	1
14435	0
14436	1
14437	0
14438	1
14439	0
14440	1
14441	1
14442	1
14443	1
14444	1
14445	1
14446	0
14447	1
14448	1
14450	0
14451	0
14452	1
14454	0
14455	1
14456	1
14457	1
14460	1
14461	1
14464	0
14465	0
14466	0
14468	1
14469	1
14472	0
14476	1
14477	1
14478	1
14479	0
14480	1
14481	1
14482	1
14483	1
14484	1
14485	1
14486	1
14488	1
14489	1
14490	1
14491	0
14492	1
14496	0
14497	0
14498	1
14502	0
14503	0
14504	1
14506	1
14507	0
14508	1
14509	1
14510	1
14512	1
14514	1
14515	1
14516	1
14517	1
14518	0
14519	1
14520	1
14522	1
14523	1
14525	1
14527	0
14529	1
14530	1
14531	1
14533	1
14534	1
14535	0
14536	1
14537	0
14538	0
14540	1
14541	1
14542	0
14543	1
14544	0
14545	1
14546	1
14547	0
14548	1
14549	1
14550	0
14551	0
14552	1
14553	0
14554	1
14556	1
14557	1
14559	1
14560	0
14561	1
14562	0
14564	1
14565	1
14566	0
14567	0
14568	1
14569	1
14570	1
14571	1
14573	1
14574	1
14576	1
14578	0
14579	1
14580	0
14581	0
14582	1
14583	1
14584	0
14586	0
14587	1
14588	0
14589	1
14590	1
14591	1
14592	1
14593	0
14594	0
14595	1
14596	0
14597	1
14599	1
14600	0
14601	1
14602	1
14604	1
14605	1
14607	1
14608	1
14609	0
14610	1
14611	1
14612	1
14613	1
14614	1
14615	1
14616	1
14617	1
14618	1
14619	0
14620	1
14621	1
14622	1
14623	0
14624	1
14626	1
14627	1
14628	1
14629	1
14630	0
14632	1
14633	0
14634	0
14635	1
14636	1
14637	0
14638	1
14639	1
14640	1
14641	1
14642	0
14643	0
14644	1
14645	1
14647	1
14648	0
14649	0
14650	1
14652	1
14654	0
14655	0
14656	1
14657	1
14658	1
14659	0
14660	1
14661	1
14662	0
14663	1
14665	0
14666	0
14667	0
14668	1
14669	1
14670	1
14671	1
14672	1
14674	0
14675	0
14676	1
14677	0
14678	1
14679	1
14681	1
14683	1
14684	1
14685	1
14686	1
14687	1
14688	1
14689	1
14690	0
14691	1
14692	1
14693	0
14694	1
14696	0
14697	0
14698	1
14699	1
14702	1
14703	1
14705	1
14706	1
14708	1
14712	1
14713	1
14714	0
14715	1
14716	1
14717	0
14718	0
14719	0
14721	0
14722	0
14723	1
14724	1
14725	1
14726	1
14727	1
14728	1
14730	1
14732	1
14733	1
14734	1
14735	1
14738	0
14739	1
14740	1
14741	1
14742	1
14743	0
14744	0
14745	0
14746	1
14748	1
14751	1
14752	0
14753	1
14754	1
14755	1
14756	0
14758	1
14760	1
14762	1
14763	1
14765	0
14766	1
14767	1
14768	0
14769	1
14770	1
14771	1
14772	1
14774	0
14775	0
14776	1
14778	1
14779	1
14780	1
14781	1
14782	1
14783	0
14785	1
14786	1
14787	1
14789	1
14790	1
14793	0
14795	1
14796	1
14797	1
14798	1
14799	0
14800	1
14801	1
14804	1
14805	1
14807	0
14808	1
14809	1
14810	1
14811	1
14813	1
14814	0
14816	1
14817	1
14818	1
14819	1
14820	0
14821	1
14822	1
14823	1
14824	0
14826	1
14827	1
14830	1
14833	1
14834	1
14837	1
14838	1
14839	1
14841	1
14842	1
14843	1
14844	1
14846	1
14847	1
14848	1
14849	1
14850	1
14852	0
14853	1
14855	0
14856	1
14857	1
14858	1
14859	1
14860	1
14861	1
14862	1
14863	1
14864	1
14866	1
14867	1
14868	1
14869	0
14870	0
14873	1
14875	0
14876	1
14877	1
14878	0
14879	1
14881	1
14882	0
14884	1
14887	1
14888	1
14890	1
14891	1
14892	1
14893	0
14894	1
14895	1
14896	0
14897	1
14898	0
14899	1
14900	1
14901	1
14902	0
14903	1
14904	1
14905	0
14906	1
14907	0
14908	1
14909	1
14910	1
14911	0
14912	1
14914	1
14915	1
14917	0
14918	1
14919	1
14920	0
14923	1
14924	1
14925	1
14926	1
14927	1
14928	1
14929	1
14930	0
14931	1
14932	1
14933	1
14934	0
14936	1
14937	1
14938	1
14939	1
14941	1
14942	1
14943	0
14945	1
14946	0
14947	1
14949	1
14950	1
14951	1
14952	1
14953	0
14954	0
14955	1
14956	1
14958	0
14959	0
14960	1
14961	0
14962	1
14963	0
14964	1
14965	1
14966	1
14967	0
14970	1
14971	1
14972	1
14973	1
14974	1
14975	1
14977	1
14978	1
14979	1
14980	1
14982	0
14983	1
14984	1
14985	1
14986	1
14987	1
14988	1
14989	1
14990	1
14991	0
14992	1
14993	1
14994	0
14995	0
14996	0
14997	1
14999	0
15000	1
15001	1
15002	1
15003	1
15004	0
15005	1
15006	1
15007	1
15008	0
15009	1
15010	0
15011	1
15012	1
15014	1
15015	1
15018	1
15020	1
15021	1
15022	1
15023	0
15025	1
15026	1
15028	1
15029	1
15030	1
15031	1
15032	0
15034	1
15036	1
15037	1
15038	1
15039	1
15040	0
15041	1
15042	0
15043	0
15044	1
15047	1
15048	1
15049	1
15050	0
15051	1
15052	1
15053	0
15054	0
15055	1
15057	1
15058	1
15059	1
15060	1
15061	1
15062	1
15063	1
15064	1
15065	1
15066	1
15067	0
15068	1
15069	0
15070	0
15071	0
15072	1
15076	1
15077	1
15078	1
15080	1
15081	1
15082	1
15084	1
15085	1
15086	1
15087	0
15088	1
15089	1
15090	1
15091	0
15092	0
15093	1
15094	1
15095	1
15096	1
15097	0
15098	1
15099	1
15100	1
15101	1
15103	0
15104	0
15105	1
15106	0
15110	1
15111	1
15112	0
15113	1
15114	1
15115	1
15116	1
15117	1
15120	1
15122	1
15123	0
15124	1
