id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19
1730	2051	949	104	173	349	237	68	1244	533	1986	3	531	2091	519	2279	545	380	992	892	340
1731	499	68	3	831	406	517	533	237	949	541	38	340	178	173	184	837	545	544	516	1157
1732	184	51	246	1284	979	229	276	1231	486	1817	982	743	1107	384	506	1155	1808	945	1005	957
1733	669	1730	136	174	111	0	1466	428	559	486	1586	829	1023	143	128	246	2066	2011	199	167
1734	290	793	638	350	179	527	815	315	534	20	274	668	2235	1150	810	566	822	1595	556	33
1735	200	601	735	734	1081	1393	614	727	642	1308	273	730	625	604	711	1210	1280	2416	13	864
1736	715	808	738	790	352	125	1381	264	188	375	1058	180	929	605	1153	936	97	849	1674	564
1737	134	733	305	273	263	454	541	132	277	64	44	372	48	51	218	732	124	113	246	22
1738	3	184	499	531	519	406	2036	1613	178	545	524	315	50	533	23	435	4	372	766	516
1739	9	104	766	0	559	44	153	338	662	206	174	22	723	600	124	609	199	1131	51	414
1740	643	211	119	605	64	160	1092	555	112	896	968	71	994	840	26	220	1133	1209	720	842
1741	209	124	714	64	60	26	217	127	994	189	758	662	1005	740	22	376	591	1018	9	643
1742	499	831	531	184	517	97	1712	127	541	669	1105	113	38	519	64	124	51	48	340	0
1743	547	104	669	174	41	127	64	15	273	171	116	44	177	244	565	633	385	1308	766	52
1744	38	305	69	501	352	788	873	317	512	4	184	733	85	877	406	866	936	132	1935	231
1745	591	1241	754	44	535	740	60	643	1014	1018	1008	599	619	220	119	641	209	192	1520	968
1746	600	273	203	175	635	633	642	715	206	45	755	603	1158	183	662	19	741	614	84	199
1747	434	215	1468	718	48	1619	420	210	135	121	1578	770	51	560	610	64	1563	122	1476	2109
1748	104	743	276	184	994	1292	177	611	1297	84	559	22	220	170	183	9	1158	1537	29	336
1749	517	173	349	1105	1613	2279	3	992	340	533	545	178	406	380	2329	1485	2056	544	2242	1263
1750	113	44	64	104	132	68	60	124	48	237	531	127	499	406	5	40	23	831	50	58
1751	128	67	127	743	156	43	348	546	587	529	542	495	145	122	662	1014	194	184	96	945
1752	2018	349	68	1226	1284	237	293	2234	1712	526	1092	669	406	195	434	255	259	831	533	124
1753	499	104	237	68	949	184	515	885	349	517	132	189	524	113	243	44	531	1887	48	43
1754	33	690	1194	171	567	381	8	14	27	25	1054	89	437	419	1333	828	331	1359	566	164
1755	104	352	38	4	501	184	908	790	881	733	876	800	332	2237	317	873	915	932	315	732
1756	605	113	60	432	555	251	133	166	86	124	630	646	44	26	187	1655	150	319	156	58
1757	542	504	167	67	491	184	259	372	527	284	283	366	357	437	520	438	355	23	75	315
1758	4	50	132	515	335	349	1150	331	522	290	531	517	315	134	862	837	97	1887	86	221
1759	729	382	134	567	1359	417	576	27	437	412	880	283	104	89	164	803	1024	381	5	189
1760	754	644	1003	990	655	714	1018	1248	44	847	724	1016	1724	702	1119	762	664	989	666	605
1761	104	92	51	64	669	128	259	23	184	38	237	60	533	167	217	67	434	1712	43	58
1762	104	352	64	788	124	127	4	44	68	48	5	38	40	733	132	92	134	231	711	515
1763	148	163	909	146	1341	181	775	740	514	713	564	1851	432	737	864	335	92	197	895	130
1764	68	237	184	877	897	898	869	860	949	273	1935	936	277	837	885	1157	454	876	873	372
1765	3	68	44	92	406	64	48	499	531	134	124	23	831	128	127	321	14	38	0	533
1766	499	51	97	48	132	127	64	23	237	434	217	145	546	116	275	22	714	486	60	0
1767	54	1298	2624	1308	143	1023	1633	1064	1352	1586	2066	409	183	2149	87	100	625	792	198	1272
1768	352	897	790	919	231	898	508	800	327	68	908	3	512	651	332	516	877	862	445	881
1769	614	1301	198	695	1313	1038	735	1308	625	688	742	168	183	701	19	777	792	1600	423	1598
1770	97	62	643	113	60	214	1018	127	758	990	748	22	26	767	664	528	155	586	775	754
1771	790	876	311	897	352	1387	919	873	898	308	931	908	425	889	294	38	800	263	2158	327
1772	167	67	506	529	438	242	509	226	59	437	491	328	92	917	520	336	324	439	151	484
1773	340	837	499	885	1162	1810	1229	1505	1712	349	517	68	533	544	406	1817	1993	831	15	1811
1774	104	44	209	64	273	68	1228	213	714	336	22	199	105	1158	321	420	218	546	317	132
1775	189	64	113	86	200	711	26	92	558	1114	5	385	217	2671	1181	909	104	755	214	386
1776	486	51	559	669	1241	336	276	209	244	1466	67	945	1231	434	797	1120	275	104	1240	2577
1777	657	647	264	179	92	164	151	731	1181	74	120	97	437	150	1102	390	202	401	78	85
1778	515	132	287	4	60	237	1200	97	350	116	155	537	1075	315	50	332	160	33	862	22
1779	22	48	9	5	123	213	587	662	719	748	139	23	62	646	586	128	386	558	215	40
1780	209	1811	990	1810	1119	594	1004	1808	1115	964	682	1813	294	1130	591	1734	974	1131	1899	1570
1781	790	788	38	1558	184	512	263	501	876	800	866	454	919	332	897	308	873	294	898	69
1782	104	184	499	134	40	116	50	3	531	315	4	22	68	515	171	831	788	38	381	352
1783	60	775	44	432	251	64	86	98	124	740	133	714	970	217	209	1259	1209	896	277	733
1784	1712	340	237	993	837	349	267	949	519	293	860	517	885	532	545	104	1157	480	831	178
1785	831	349	517	173	1105	949	2051	68	533	545	1244	892	2329	3	1986	1485	1254	524	2091	544
1786	38	134	68	305	3	315	273	515	48	317	4	454	51	350	733	524	116	64	167	372
1787	51	244	104	128	275	259	1106	184	958	167	67	542	504	529	284	509	258	23	336	280
1788	104	499	68	3	524	517	134	519	541	531	2091	173	1157	732	406	178	291	1254	2036	1263
1789	755	642	104	175	177	209	113	214	385	218	186	277	741	587	62	614	797	586	200	625
1790	1231	1456	743	1240	44	546	1466	0	206	136	275	276	1283	1092	945	48	124	128	209	662
1791	38	113	132	189	68	134	48	3	4	128	92	305	788	237	97	167	280	60	283	116
1792	264	189	167	104	171	23	117	148	67	160	64	246	156	38	59	242	255	433	90	217
1793	128	244	51	156	432	465	78	117	150	917	74	90	85	68	137	123	416	189	126	470
1794	189	290	335	647	40	132	514	638	160	657	793	179	534	1075	515	521	163	145	618	60
1795	170	770	1529	1651	723	184	1195	1730	0	392	199	1298	559	51	206	105	1310	321	1297	2269
1796	559	321	1240	1283	661	1253	1158	338	2232	51	101	121	486	662	104	199	1453	562	665	1730
1797	44	124	64	0	420	51	209	127	84	766	97	662	559	1158	22	246	743	1131	611	48
1798	51	167	280	23	383	256	258	945	509	43	306	156	505	669	305	520	372	92	109	1528
1799	78	432	117	843	528	903	319	647	150	93	255	514	128	104	90	605	210	156	163	122
1800	113	97	44	64	124	132	22	48	15	127	209	60	237	273	68	5	603	499	51	171
1801	1131	246	559	44	1253	38	1237	629	0	336	184	499	213	434	338	84	244	600	15	124
1802	189	62	155	605	1674	137	163	319	1250	1202	1209	1655	843	73	72	214	1088	921	808	93
1803	68	48	132	38	92	51	305	167	3	244	44	189	151	541	264	184	127	85	317	27
1804	124	51	60	127	217	48	62	206	243	376	714	743	209	155	331	335	432	186	381	535
1805	48	60	38	264	160	184	44	195	124	437	10	290	432	515	521	127	438	1200	5	1145
1806	51	127	104	714	242	214	113	117	711	246	209	587	495	167	343	84	57	184	68	317
1807	237	113	68	104	531	517	132	189	541	44	97	831	533	92	64	48	3	4	949	40
1808	3	184	908	231	919	69	866	897	4	68	880	732	445	516	1558	733	1387	512	877	889
1809	246	559	945	51	1240	321	136	1453	1158	669	629	128	486	1272	104	1456	67	259	1131	209
1810	790	352	38	1558	876	277	501	231	788	311	69	919	873	1387	68	512	294	338	1348	3
1811	26	737	273	711	160	41	586	675	84	92	741	758	1308	1042	27	437	754	531	40	1176
1812	134	382	1194	116	221	803	109	184	412	729	1256	171	437	3	381	690	400	280	164	828
1813	209	714	44	775	189	743	64	98	662	619	217	322	124	277	990	643	214	538	119	211
1814	97	237	44	64	86	68	155	62	277	4	775	50	528	127	209	860	26	40	5	217
1815	209	714	990	1149	217	1131	64	128	1535	26	669	1130	868	113	662	96	743	277	212	51
1816	189	86	714	541	762	251	217	853	949	26	92	349	119	22	127	38	98	531	1018	202
1817	64	113	132	189	97	5	48	92	9	186	50	217	104	62	209	10	160	151	171	714
1818	209	26	22	9	237	5	62	68	420	758	964	1241	48	77	603	646	531	206	528	246
1819	132	62	909	336	127	113	325	84	26	512	155	1228	60	1158	642	432	218	515	294	1259
1820	1450	121	1283	2313	1240	1451	985	559	2254	960	1511	1449	1231	1452	2065	995	1921	338	1534	2148
1821	124	177	84	183	64	168	127	15	217	797	206	184	97	711	755	714	743	26	116	210
1822	104	1194	221	382	400	4	164	396	89	33	184	20	176	27	189	639	547	22	534	3
1823	104	517	171	788	38	283	92	837	27	167	128	437	1162	1181	40	541	237	463	429	317
1824	437	593	128	18	244	51	439	1528	704	1106	164	520	134	109	1024	382	52	729	396	305
1825	643	64	646	60	209	767	113	758	641	754	1008	655	644	217	119	132	586	619	127	199
1826	104	97	499	237	64	92	124	68	209	15	831	531	127	132	128	48	349	9	38	84
1827	315	68	243	524	305	4	51	128	231	244	1150	3	40	237	372	246	263	733	290	862
1828	104	167	246	306	1488	43	266	542	23	67	280	383	2474	284	2180	2483	958	372	509	258
1829	132	189	64	60	92	127	62	48	68	160	714	237	58	86	155	209	104	78	775	432
1830	104	184	315	800	862	869	732	3	908	327	291	516	881	651	368	287	1168	363	435	524
1831	280	306	1908	477	542	383	491	2180	453	372	109	167	378	2760	284	1902	2474	2125	228	802
1832	51	167	244	499	259	3	113	831	132	171	533	406	517	85	885	116	134	40	237	788
1833	104	38	352	788	218	277	44	733	184	64	134	237	22	124	3	113	877	132	127	1162
1834	325	259	1111	584	909	1273	273	97	542	124	486	151	301	527	1061	275	990	183	376	1328
1835	51	275	336	128	1297	365	1537	1344	357	183	542	343	504	1106	206	379	355	15	172	373
1836	155	322	26	156	151	385	646	767	211	168	711	246	119	112	222	147	433	280	229	1075
1837	104	499	68	406	831	1712	237	949	173	545	524	885	92	48	544	837	267	480	531	387
1838	104	237	1712	533	541	349	517	195	387	160	86	949	62	522	293	44	831	3	267	127
1839	714	132	97	62	217	611	662	124	990	64	155	643	60	214	528	1018	740	775	748	664
1840	189	132	179	4	793	148	352	866	58	92	2235	20	221	647	1181	432	316	541	561	534
1841	104	51	305	315	134	336	132	43	92	85	732	151	116	237	226	885	113	326	1200	272
1842	104	68	531	51	184	533	524	1105	173	885	48	406	127	246	244	128	509	84	519	1244
1843	104	499	184	524	3	517	515	1105	173	317	372	949	533	237	350	531	43	51	885	1263
1844	365	357	290	141	259	470	324	167	176	382	371	918	438	246	316	104	350	529	336	284
1845	51	669	244	184	84	486	259	127	128	48	44	1466	434	0	797	743	206	499	22	97
1846	104	128	184	259	67	280	315	542	505	38	381	499	529	336	305	43	48	515	506	831
1847	22	600	273	1115	499	1158	209	206	44	124	177	7	0	743	184	26	431	64	797	5
1848	62	124	195	64	44	127	51	58	246	244	160	117	210	669	150	23	217	432	259	123
1849	682	46	1047	671	596	608	1	2183	1020	60	741	45	237	580	9	2203	1086	207	531	2223
1850	104	237	97	949	263	788	651	936	524	853	217	376	929	268	98	990	1018	775	885	898
1851	132	60	217	62	743	1000	754	758	155	740	646	98	86	619	555	1014	119	748	26	591
1852	350	206	797	290	547	335	534	537	614	766	273	1344	141	382	275	1210	1298	499	342	19
1853	790	352	788	38	22	168	64	218	231	26	84	642	711	5	171	263	866	13	317	92
1854	195	132	113	58	62	264	48	151	432	78	120	146	133	240	126	895	130	1145	90	65
1855	528	990	758	714	277	743	724	60	96	1018	1248	968	124	655	1241	1119	251	994	1000	1724
1856	10	60	113	44	189	32	64	124	30	8	783	37	35	612	682	528	160	608	1047	632
1857	50	1047	1076	17	1020	25	389	30	923	60	26	620	1	2183	2208	331	1045	45	64	1086
1858	44	64	113	669	51	127	23	9	97	132	189	92	22	26	0	151	244	199	134	167
1859	124	160	26	209	662	51	743	237	1018	406	619	264	86	420	195	166	0	896	213	999
1860	64	113	770	104	547	792	23	719	210	151	0	160	139	643	123	60	1475	1109	236	406
1861	104	3	68	38	50	315	531	352	237	788	305	273	519	541	1613	435	178	880	524	766
1862	51	246	321	1231	1237	1240	259	44	338	499	48	1450	43	336	47	101	795	127	960	167
1863	499	1712	949	1244	1986	2446	2450	533	2279	885	2329	1485	237	2018	1187	892	2214	68	406	1880
1864	3	1613	515	788	862	880	231	1927	219	1157	317	1194	352	4	881	915	1254	1643	1263	31
1865	116	134	352	22	315	40	68	4	246	113	350	50	244	167	381	221	84	733	335	20
1866	104	184	134	766	116	499	64	206	5	15	50	420	0	124	321	531	669	315	127	68
1867	121	1675	76	99	1475	1619	6	1847	839	236	1472	338	215	1240	597	115	111	770	1963	623
1868	51	23	266	420	244	1488	246	669	0	167	661	2180	2483	321	174	1902	546	184	559	128
1869	385	113	148	127	151	264	5	160	48	58	44	195	126	116	60	386	895	145	62	150
1870	64	9	26	741	60	209	189	132	50	97	45	662	714	611	669	19	643	33	96	755
1871	104	420	184	766	559	661	669	9	44	244	611	206	629	23	1240	116	174	381	275	0
1872	48	113	189	78	385	264	5	62	26	104	128	23	126	150	277	273	116	68	669	90
1873	136	611	420	321	124	0	766	1240	48	23	743	661	719	64	839	67	128	597	629	633
1874	5	189	171	44	585	766	218	127	676	352	534	642	933	206	1348	400	381	19	512	132
1875	790	38	273	512	231	317	68	919	263	1135	1162	897	898	327	876	315	454	350	931	243
1876	517	173	519	406	3	1105	949	2788	2091	3128	1487	1879	405	1521	1650	1524	837	952	340	1887
1877	512	936	60	929	237	740	277	4	1162	155	733	993	188	133	877	263	98	104	359	94
1878	244	128	171	23	150	280	156	145	210	64	104	146	137	186	93	163	587	27	514	57
1879	217	205	97	755	132	424	96	168	147	666	58	1101	625	528	175	105	177	52	206	1271
1880	116	729	521	171	566	221	33	89	4	900	534	1194	335	537	104	639	20	1256	352	556
1881	104	184	743	209	51	662	206	321	1158	1241	714	38	315	244	5	1231	43	48	218	68
1882	382	690	814	1761	639	1644	766	1260	171	238	176	1312	1460	45	1106	608	576	1448	5	1522
1883	209	611	743	714	766	26	1092	62	960	1241	643	213	633	1449	1921	726	170	376	1003	101
1884	44	609	9	209	113	1158	64	321	127	97	600	206	84	213	26	237	50	5	189	662
1885	237	885	68	499	1712	533	349	406	104	97	837	860	517	519	541	544	532	132	524	1485
1886	113	277	719	132	213	62	6	199	212	643	9	92	60	189	96	1475	211	646	48	669
1887	44	655	1015	748	60	609	124	189	1004	615	209	26	14	612	558	22	77	662	45	1008
1888	509	242	527	226	156	324	433	529	328	504	58	524	13	922	2343	272	1466	183	792	123
1889	9	124	662	611	321	174	661	246	113	209	629	105	128	206	104	5	47	1253	839	1240
1890	209	714	217	97	662	38	68	22	528	664	199	96	213	611	273	210	78	994	775	151
1891	559	1456	51	246	945	1240	1730	321	611	546	136	1605	1231	1283	661	275	2030	244	1281	67
1892	499	104	173	517	1244	524	2051	545	1263	533	519	892	949	266	349	2324	2400	406	1613	184
1893	109	1528	1106	280	1488	1902	1098	51	383	244	504	510	355	128	437	505	358	1096	39	134
1894	51	434	246	199	97	23	92	217	151	420	67	546	1466	210	132	22	559	259	5	206
1895	629	1237	9	47	170	719	669	1449	153	718	1542	2041	1448	1921	2040	2030	1922	2148	1231	611
1896	766	425	453	1098	266	1913	152	831	1033	305	631	55	153	531	723	524	22	2483	381	1528
1897	104	499	831	68	3	524	237	531	949	38	517	113	173	372	1105	43	23	51	132	406
1898	559	669	199	797	51	22	486	756	600	1466	1297	101	1492	546	1092	741	151	141	1545	13
1899	305	435	908	38	454	104	880	3	876	1708	800	919	69	873	1366	231	915	788	2036	508
1900	124	199	719	6	26	123	662	151	643	209	385	92	420	748	5	236	96	646	139	711
1901	113	120	1014	133	93	322	1665	125	144	993	146	1198	619	94	150	982	1919	79	319	740
1902	661	9	124	743	434	1253	1237	1283	0	718	338	23	64	994	97	1466	1195	236	617	101
1903	186	217	48	210	558	714	205	741	264	117	19	10	133	195	123	86	385	126	1149	168
1904	420	559	321	170	723	1449	338	1451	101	1231	1450	960	863	2232	174	2313	2254	121	1922	665
1905	44	209	64	132	127	714	62	217	60	86	48	662	213	22	748	743	5	643	669	160
1906	9	44	609	420	8	321	45	726	124	206	661	608	629	1253	0	153	40	585	414	338
1907	1368	91	437	264	27	69	1366	926	1194	305	465	883	498	501	90	518	110	1408	48	481
1908	48	527	43	280	324	23	315	343	145	151	226	116	132	326	97	350	1011	524	256	982
1909	544	837	104	522	340	406	545	949	349	533	519	178	1879	1712	173	3	387	516	885	2060
1910	104	184	51	134	128	315	116	244	381	23	273	44	48	9	167	67	766	124	350	515
1911	246	1253	420	661	1466	1582	9	1451	1126	1039	47	911	1534	1453	1456	594	1639	226	283	116
1912	40	10	64	26	608	612	22	632	60	5	113	33	390	127	189	17	206	207	331	97
1913	104	237	499	132	68	38	189	97	113	515	48	124	22	4	128	315	51	60	273	92
1914	349	948	321	780	1712	831	499	531	1131	44	2026	237	1875	517	533	209	68	585	64	519
1915	766	170	51	669	661	321	1529	101	1456	275	945	1348	1237	244	770	105	633	1283	1450	797
1916	113	189	62	217	127	209	528	743	643	26	662	1018	611	151	277	5	119	619	22	733
1917	104	184	116	435	315	51	382	109	23	167	280	305	221	128	246	244	171	88	48	1106
1918	2376	1736	1139	1162	2391	1810	1812	1811	1911	1808	1160	1679	2644	268	1735	1816	1819	1217	790	1142
1919	124	385	186	44	22	765	419	203	153	755	895	19	5	42	207	143	175	27	1553	845
1920	643	528	619	119	655	160	630	748	124	975	1475	586	762	615	1133	1003	1018	99	211	702
1921	273	277	104	113	209	538	116	642	385	512	264	1005	27	40	643	160	896	1256	92	105
1922	993	1229	949	1993	349	885	544	1712	406	533	499	831	68	2279	2026	541	104	1678	1521	2359
1923	690	400	828	639	1745	1526	164	557	521	1324	1408	567	89	418	1338	498	283	1345	640	1436
1924	104	97	62	244	217	546	92	151	277	325	662	210	127	321	0	214	1253	1558	979	68
1925	124	22	420	2	87	411	414	1098	726	417	5	1106	127	321	2041	608	1064	113	104	337
1926	104	15	321	499	1131	1158	44	206	600	766	603	22	184	0	209	559	831	420	64	669
1927	48	97	62	171	244	78	117	51	92	255	895	166	146	93	433	127	335	23	83	336
1928	352	38	866	134	733	231	68	790	50	332	454	881	880	541	317	919	305	263	932	237
1929	15	614	558	168	206	335	183	424	537	84	635	7	50	1301	738	186	177	385	4	591
1930	1005	1115	294	974	868	1808	603	431	278	714	192	1576	980	743	1810	1158	277	1811	994	1000
1931	244	97	259	336	43	48	44	68	23	524	509	515	743	113	669	92	831	217	64	242
1932	831	173	68	1105	3	533	949	2091	349	237	406	531	519	545	184	1244	509	1485	892	1263
1933	788	69	508	332	897	873	932	515	881	273	733	350	134	898	512	68	2237	263	915	869
1934	992	406	519	178	1613	533	499	429	1521	340	68	949	2498	104	541	267	1882	2062	1244	2328
1935	831	68	51	184	885	949	1105	517	1485	173	2091	244	533	43	3	237	84	1244	128	48
1936	183	1298	385	5	177	642	171	19	1210	64	206	1310	1042	797	614	396	176	200	203	40
1937	632	124	1046	608	783	643	558	528	741	9	26	622	619	32	189	591	678	33	17	673
1938	209	97	113	643	420	96	546	559	199	321	206	586	48	1092	1240	1014	160	104	151	719
1939	669	44	48	23	210	217	246	244	546	151	136	97	22	420	5	78	714	113	26	105
1940	1004	868	419	113	2353	96	1118	131	1295	642	171	44	586	278	2236	1217	27	2409	675	1617
1941	499	831	517	533	3	340	68	1712	949	837	173	237	349	544	178	92	1244	38	2279	509
1942	515	335	259	815	618	244	189	909	1011	20	486	499	177	1423	15	43	647	7	1226	509
1943	38	68	4	134	237	541	524	50	517	406	519	305	515	831	1157	531	516	533	48	733
1944	246	51	669	546	259	336	559	497	136	434	209	486	62	151	714	217	127	718	1237	662
1945	184	499	51	350	128	116	524	336	84	38	243	168	167	15	788	22	177	124	97	127
1946	743	486	217	336	1466	246	127	259	559	611	210	1456	994	1158	147	990	214	2011	1545	84
1947	62	60	92	117	775	78	151	202	124	619	127	150	209	843	217	119	1058	895	319	188
1948	104	51	127	113	97	132	22	171	189	151	68	116	280	259	0	184	60	217	15	9
1949	97	740	62	775	251	98	528	1259	468	467	209	591	762	202	432	331	733	754	783	38
1950	104	517	429	237	1613	178	349	545	531	406	544	134	173	68	1194	4	533	2056	405	113
1951	173	2091	524	290	3	221	515	350	134	1289	766	275	828	531	534	13	547	357	168	509
1952	104	499	517	68	3	237	531	533	283	519	134	349	1712	949	48	38	97	541	171	50
1953	315	51	831	43	505	266	244	1105	305	68	23	350	116	435	40	2051	331	0	237	535
1954	866	332	104	881	508	897	733	919	1150	515	937	880	184	512	927	38	273	501	1690	454
1955	10	113	237	32	33	390	44	1846	1020	406	189	1047	25	2183	923	1076	1086	1046	620	682
1956	104	184	420	766	0	321	661	174	669	381	505	67	559	315	105	47	280	486	305	499
1957	1181	168	729	790	1256	126	657	521	1359	386	638	1176	1162	1118	571	290	703	48	537	575
1958	104	51	48	3	246	280	244	420	68	831	499	444	533	174	256	546	1106	127	1244	383
1959	104	124	0	669	64	41	766	183	420	44	174	128	1310	167	206	147	770	175	9	434
1960	64	44	127	92	714	132	23	136	246	643	60	264	68	123	214	156	662	160	743	26
1961	437	1256	567	438	470	917	870	263	1436	793	1526	557	491	317	465	887	704	1335	1592	2392
1962	1106	244	383	453	238	529	337	593	134	53	18	27	246	505	484	381	48	372	156	228
1963	189	132	113	40	44	134	97	124	104	10	26	5	33	538	381	50	116	390	171	22
1964	3	305	315	435	4	352	231	372	788	50	23	48	454	51	880	908	246	64	350	317
1965	559	321	486	104	431	743	1253	1456	1126	1535	629	994	1450	336	1240	0	611	594	128	661
1966	134	3	2159	38	454	315	1927	425	908	1614	2036	1708	248	800	524	279	880	231	352	2438
1967	132	209	259	432	44	743	322	251	538	160	156	775	896	990	117	662	669	495	96	994
1968	50	104	168	587	51	608	738	678	1034	123	647	864	15	213	424	209	614	200	591	808
1969	349	499	831	1712	104	237	885	517	68	406	949	340	533	519	173	837	860	544	1105	993
1970	104	305	184	167	38	499	128	283	372	27	51	437	417	524	171	381	116	1194	444	68
1971	128	124	44	105	167	64	67	244	9	22	174	486	147	26	273	38	206	236	662	565
1972	44	51	68	128	48	246	124	64	0	209	23	127	237	531	1158	15	132	189	184	38
1973	64	611	184	60	669	0	84	748	199	174	535	642	538	797	29	756	153	434	629	186
1974	199	633	770	597	719	669	203	1195	116	766	44	206	175	127	124	434	76	236	718	420
1975	406	113	68	1712	517	167	237	132	58	97	831	27	499	949	544	189	524	264	244	178
1976	766	726	9	617	420	585	45	1448	696	1454	562	649	321	652	44	611	2313	661	50	719
1977	104	64	406	60	237	48	92	5	218	134	45	9	199	3	97	522	10	711	860	932
1978	406	68	1712	3	104	545	544	349	267	949	387	340	837	480	872	516	524	1157	885	92
1979	283	116	567	89	400	84	19	335	426	537	499	412	504	141	676	207	509	1298	127	132
1980	831	349	949	237	517	533	837	68	406	173	780	1993	1812	860	2063	1813	2279	1105	531	948
1981	541	69	94	1162	936	516	1157	340	501	876	4	512	522	287	898	837	515	3	2323	544
1982	189	64	124	97	5	714	528	1075	646	58	1018	619	767	775	86	171	644	211	48	287
1983	151	669	23	62	244	195	128	58	546	210	68	714	160	117	123	150	216	255	156	171
1984	160	646	714	767	277	155	44	555	211	1184	564	666	586	1003	1198	133	1133	202	856	1250
1985	1158	321	104	246	206	600	1237	669	51	209	1131	1253	1195	15	486	629	338	420	199	116
1986	44	124	64	48	189	60	97	5	26	22	186	104	9	50	23	68	10	4	33	669
1987	174	280	382	420	109	124	176	504	275	22	661	273	529	259	238	5	84	629	164	123
1988	104	406	1712	533	68	237	499	837	517	92	519	885	831	97	949	544	860	1162	48	3
1989	51	48	23	104	67	669	124	246	0	127	259	44	151	434	64	38	529	123	97	420
1990	184	669	0	259	124	38	105	486	280	420	1106	127	315	174	116	44	84	434	273	766
1991	352	515	1181	4	237	831	335	531	866	40	537	50	534	1200	168	138	20	164	657	733
1992	22	273	642	64	44	13	15	189	19	737	741	755	168	711	183	614	26	84	217	715
1993	244	128	167	246	259	669	44	127	0	280	84	64	22	132	40	486	381	206	5	26
1994	104	237	68	132	40	499	124	92	44	4	5	127	406	788	541	1181	184	335	58	531
1995	113	127	22	26	209	5	714	160	62	78	205	213	171	68	646	586	755	386	273	1018
1996	104	184	515	189	68	237	1200	132	831	517	97	48	531	113	524	171	51	244	221	788
1997	420	719	1195	124	44	171	22	14	770	5	26	115	338	206	2041	203	1448	1278	113	8
1998	1115	1535	990	273	600	44	1119	1004	714	715	1295	64	743	96	26	635	9	974	2467	321
1999	104	60	189	38	50	97	124	531	541	171	33	733	317	23	406	243	51	499	116	5
2000	876	1558	897	501	877	263	273	919	908	2158	231	69	308	445	800	311	869	889	2028	508
2001	723	116	1503	420	1237	104	170	1450	275	617	51	174	562	597	134	960	184	661	206	669
2002	10	1020	1076	1046	25	2183	671	33	2203	608	1043	1086	1045	609	1093	1035	207	624	1034	580
2003	528	767	1008	119	856	775	277	655	64	1000	1018	555	160	62	98	586	132	1655	962	2501
2004	897	38	919	231	873	454	908	184	445	931	889	2158	881	3	932	937	936	2057	733	372
2005	37	682	609	588	649	17	1046	2	2350	414	1761	671	207	585	2223	723	2286	741	1460	1862
2006	559	51	246	104	434	486	321	420	136	766	244	1466	23	1240	1456	128	48	1158	184	714
2007	104	259	1466	84	743	321	128	515	68	1297	1228	1231	994	509	661	600	714	213	64	420
2008	68	831	305	315	246	167	317	509	515	280	2091	43	256	533	949	517	444	516	173	350
2009	132	432	1075	60	287	125	590	575	86	188	512	619	335	58	126	521	788	1145	1198	243
2010	171	145	729	164	814	48	690	60	44	1256	68	89	396	499	537	27	23	514	828	92
2011	864	575	741	160	767	1133	119	1091	907	699	180	840	528	1230	335	385	133	568	1177	587
2012	643	209	1008	767	641	1003	277	211	64	1000	619	119	1119	214	586	743	664	124	62	1248
2013	184	44	206	51	766	134	40	315	611	420	321	50	189	499	0	559	244	48	661	515
2014	127	1075	1028	642	587	808	151	206	50	58	737	717	1851	13	556	699	26	711	1094	107
2015	22	171	26	45	160	58	586	2	123	558	839	151	48	726	611	633	153	755	14	770
2016	125	132	895	189	97	79	48	240	1058	155	92	433	1202	1482	590	843	65	528	1665	110
2017	121	1503	1240	723	1448	420	1847	1450	565	665	1158	661	985	1454	1278	960	562	153	170	246
2018	38	3	372	425	352	315	908	788	231	4	263	219	317	941	501	919	69	800	2036	876
2019	104	184	434	244	67	0	22	145	766	217	177	321	1228	509	272	280	57	264	597	7
2020	98	132	117	910	1723	1674	375	2259	113	1989	605	1139	1198	255	120	325	1250	1103	125	214
2021	104	48	51	246	44	189	167	669	67	43	237	26	155	434	524	0	156	145	283	541
2022	331	535	741	132	116	22	206	184	113	29	531	4	9	815	7	26	1177	618	34	30
2023	116	534	537	335	556	521	614	900	871	179	89	40	138	1181	638	22	175	350	668	164
2024	151	113	117	120	128	259	90	432	44	240	210	209	127	217	714	156	155	434	38	242
2025	719	964	1704	6	76	1080	1475	851	1474	1003	845	689	1472	1675	121	1631	99	212	1698	1468
2026	104	51	48	315	280	790	0	305	124	350	381	669	372	524	92	283	1115	68	41	26
2027	499	51	128	831	48	68	283	113	246	509	244	15	44	669	23	885	533	124	0	167
2028	331	50	207	13	22	45	798	682	29	8	206	10	596	1034	632	390	1165	1	1520	350
2029	420	964	64	696	741	1862	600	1046	718	748	758	2	1195	559	1008	338	5	1921	1631	174
2030	134	515	350	38	766	321	524	243	790	50	831	246	263	51	4	43	1158	885	1131	206
2031	160	113	132	60	619	64	528	86	775	277	155	1184	44	133	714	124	195	58	217	1018
2032	519	3	406	237	68	544	349	860	340	541	1712	533	831	1613	992	173	949	387	267	872
2033	766	1292	184	134	104	1195	1517	1651	116	797	206	315	2269	1492	1529	547	174	183	633	22
