id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19
826	124	206	203	633	199	44	84	175	22	559	15	600	1158	127	1466	177	766	213	770	9
827	862	38	178	134	942	332	875	305	2237	541	263	1366	908	1691	800	733	68	184	519	732
828	104	661	1240	1158	1253	128	766	0	199	244	64	209	38	134	153	97	381	236	585	47
829	1005	44	994	949	1241	237	97	885	321	1004	662	998	1110	1229	1231	68	1540	192	15	294
830	104	97	44	92	48	124	669	259	23	209	1158	167	283	127	132	64	0	38	434	26
831	515	104	184	13	350	537	15	534	352	788	618	815	179	231	1135	657	22	1181	168	332
832	38	128	48	113	92	68	132	124	64	171	189	51	97	44	3	85	305	4	134	788
833	2	26	171	124	729	1256	14	420	22	1528	82	392	396	113	5	174	1194	9	719	105
834	1008	2373	1474	1003	3217	724	754	1248	990	856	947	646	748	946	643	641	2519	967	1975	1015
835	4	50	10	531	609	389	40	34	1523	16	612	1086	1046	45	237	1020	608	1045	1076	1047
836	1240	420	321	136	719	766	718	546	611	236	661	51	629	1283	960	174	101	121	44	486
837	860	993	349	697	499	531	406	493	1712	387	533	178	526	1935	43	1157	1846	1159	277	952
838	217	104	23	611	67	5	1018	92	538	434	486	145	214	1228	275	264	283	420	664	515
839	40	26	116	84	177	207	609	105	614	1344	766	127	414	596	612	426	218	33	14	153
840	3	104	517	173	1712	1105	2091	892	992	2036	544	541	237	949	516	2279	405	1254	522	2329
841	788	790	4	263	733	231	732	350	541	128	499	516	50	51	908	237	219	519	862	48
842	13	547	1298	273	22	177	183	1308	116	1210	625	792	175	614	1313	1042	5	392	695	711
843	743	9	244	127	23	420	669	611	22	994	1158	5	113	184	1241	714	259	96	376	105
844	104	246	259	134	381	305	317	171	92	437	256	283	39	40	3	524	383	27	509	68
845	1228	743	214	1018	990	994	84	1466	206	711	147	611	1005	175	215	177	5	748	1000	199
846	177	22	206	547	766	15	5	221	315	756	19	40	176	600	614	1298	382	7	381	1061
847	184	51	499	43	315	246	44	505	124	23	40	64	275	831	381	189	531	68	350	376
848	104	13	273	116	15	22	168	5	1181	171	184	788	19	189	499	521	729	396	89	198
849	1130	1456	662	1005	594	1270	486	273	84	170	585	743	1348	1111	1231	611	96	1241	206	960
850	189	60	237	86	155	64	124	277	605	528	619	714	209	432	98	217	762	555	202	541
851	116	13	104	40	273	184	5	15	168	221	177	547	290	19	335	183	515	537	1344	7
852	64	646	60	189	767	127	205	26	711	737	755	160	217	1018	19	386	642	713	40	864
853	437	283	280	504	828	39	521	1106	1368	905	1407	584	438	894	925	790	581	439	910	1592
854	1309	331	1061	141	614	273	1595	184	618	176	470	715	642	89	33	1276	7	374	243	342
855	173	524	3	517	885	2051	2091	519	68	372	1263	406	266	1712	2214	51	545	1613	531	283
856	420	1240	338	585	665	1278	1449	617	1158	104	960	246	0	101	770	206	633	1465	1764	51
857	209	990	273	124	64	994	758	600	132	1111	754	1241	218	38	5	740	60	15	1270	128
858	1736	1118	1989	340	1229	2376	1899	909	1155	1162	2259	1679	1993	790	1743	98	532	374	202	1994
859	1812	1808	1229	1810	1505	1993	1813	1114	1811	1817	1005	1679	1735	340	868	885	1110	1815	1734	1162
860	15	614	273	168	1210	642	5	84	183	692	601	1313	1308	625	104	695	182	116	1344	175
861	1986	524	184	517	2214	372	2329	2133	415	2324	892	1650	509	1254	2602	2018	43	68	2451	380
862	336	124	669	244	51	259	210	486	214	743	1466	67	127	1018	44	434	246	348	209	664
863	104	321	1450	51	1449	1158	184	1240	1283	1237	170	1465	1456	2232	1488	0	945	174	128	1451
864	64	113	97	60	48	104	22	26	209	151	611	246	434	9	23	51	420	128	714	68
865	4	10	389	531	923	390	1846	113	2203	406	1523	1854	1020	1086	1047	609	1046	853	682	939
866	26	22	104	64	15	5	84	127	128	9	0	105	23	206	669	96	420	662	273	547
867	1813	1812	1810	1114	1808	1811	1736	1735	1505	1817	1993	1679	1229	1131	1815	868	1741	1818	1004	2387
868	104	1181	243	15	22	657	1333	131	60	221	202	7	1091	521	1216	561	733	1851	1165	374
869	273	168	84	13	15	128	547	3	38	167	26	499	280	372	7	52	177	283	51	124
870	897	788	2158	69	919	501	508	327	936	104	800	2215	1690	332	454	869	368	862	1135	889
871	64	669	48	611	23	743	420	546	246	38	199	51	50	733	22	209	766	541	0	128
872	770	420	766	2046	1619	1529	1545	1730	1633	1651	1675	101	2030	723	411	76	1586	143	1628	1645
873	209	9	124	662	964	603	600	321	1126	1131	609	64	420	26	153	22	8	726	608	45
874	104	531	184	349	406	885	524	541	519	533	1105	173	340	1712	317	4	178	788	544	40
875	132	151	244	160	92	127	23	104	195	68	775	167	58	117	26	90	743	123	150	122
876	160	264	647	60	740	909	124	375	133	376	188	86	1018	44	290	221	335	537	1184	515
877	189	97	155	949	104	68	44	733	1014	860	86	243	349	64	62	467	541	331	184	160
878	134	104	585	338	184	1348	1195	733	199	22	218	4	315	425	392	153	1278	352	5	726
879	113	1014	44	209	740	104	38	124	277	538	775	603	733	743	1005	26	1118	714	160	584
880	775	733	528	564	1184	954	683	555	195	1726	896	740	788	332	1135	1088	843	534	4	1190
881	132	97	189	62	619	605	762	277	119	714	733	322	555	643	754	646	1018	217	758	767
882	3	68	531	533	173	519	1712	237	48	23	113	44	949	1613	128	51	178	2091	184	321
883	374	1118	263	273	911	594	283	1131	482	209	1179	390	10	113	1811	1111	1736	1899	1005	97
884	132	189	44	97	528	62	155	160	22	322	209	251	714	733	662	277	754	96	86	758
885	499	545	104	517	2324	1244	1105	2451	406	349	1613	892	1254	2400	1712	2534	178	1643	2452	1487
886	244	48	171	134	437	67	1106	264	156	164	382	504	184	189	40	39	283	145	505	124
887	40	60	44	237	64	68	38	406	116	541	58	33	531	127	517	134	5	151	128	733
888	113	1131	1613	1459	1270	1106	27	22	1258	517	396	648	322	645	948	2396	714	1014	428	552
889	60	132	189	8	783	48	37	331	568	632	124	939	1341	569	514	151	38	92	1086	1028
890	51	128	435	515	372	381	244	259	167	48	376	68	505	218	60	280	113	221	189	939
891	611	213	743	643	5	206	633	600	203	273	748	669	9	420	84	719	218	603	766	755
892	885	68	173	519	1485	541	993	92	48	544	545	480	132	128	38	1187	522	317	532	184
893	104	48	51	97	259	167	246	67	317	336	127	189	184	280	242	44	64	669	62	255
894	104	352	315	788	273	38	350	800	880	305	454	866	881	1135	732	862	937	3	22	1150
895	541	406	4	860	880	340	237	387	501	516	544	897	876	837	263	533	1613	231	2237	545
896	38	264	244	437	124	151	134	283	246	189	184	26	44	263	127	406	504	454	465	891
897	104	48	128	68	92	51	3	38	113	167	669	406	246	244	134	97	499	280	831	0
898	382	171	412	400	5	396	369	27	88	10	124	567	33	89	9	280	426	128	576	1106
899	104	219	305	1348	345	2159	1927	38	500	1305	2036	454	766	1614	281	2153	308	908	266	350
900	3	499	406	113	14	531	1712	533	1613	64	92	283	171	237	44	134	178	22	124	321
901	277	2042	933	308	273	38	2250	352	733	1002	501	941	876	897	279	512	919	263	974	940
902	38	876	1558	891	246	454	898	128	425	134	669	352	51	897	277	372	435	889	445	219
903	1295	1149	1179	715	2671	1217	1570	1175	242	711	1662	67	217	147	57	1576	594	1371	1273	192
904	376	124	155	743	1241	113	60	528	1014	251	51	160	643	775	970	605	246	754	896	646
905	189	788	104	60	352	113	4	287	808	733	866	97	148	237	512	40	171	116	514	515
906	246	420	51	23	546	124	199	104	136	719	244	321	127	174	64	661	766	167	92	67
907	38	104	374	132	1005	97	1115	325	584	44	911	124	910	431	277	62	376	294	26	283
908	321	669	97	44	1712	48	1231	128	0	209	885	127	406	113	124	259	84	349	23	1158
909	9	115	726	45	6	420	27	428	729	1528	105	199	1575	547	1256	23	385	426	1761	381
910	64	123	171	27	669	115	765	143	110	58	1528	424	57	156	96	0	643	42	189	1545
911	104	124	22	84	15	128	116	134	5	64	669	244	127	23	766	246	206	38	273	167
912	124	64	44	189	60	127	186	132	160	737	646	26	5	558	200	711	205	767	738	741
913	23	153	0	244	766	1253	48	134	719	381	1106	124	280	434	338	718	486	1730	414	236
914	86	909	406	1712	533	117	151	60	237	104	911	1118	160	993	64	124	78	44	837	541
915	104	22	44	5	669	177	128	168	547	13	105	206	0	23	7	116	48	1298	147	19
916	104	44	51	68	124	127	246	499	184	434	92	97	64	244	38	113	831	259	531	0
917	729	113	27	1256	390	166	10	33	567	396	1194	137	731	118	280	400	1036	1054	193	1327
918	1308	124	676	96	865	385	642	5	1061	273	105	1492	603	1005	1098	1023	112	737	428	1120
919	132	936	929	651	327	104	919	189	733	94	69	113	4	359	97	891	68	268	287	897
920	64	44	167	97	5	1115	210	217	19	38	669	7	151	213	587	0	246	52	437	40
921	44	124	246	64	9	1712	117	1158	420	0	186	283	120	110	27	156	40	116	148	662
922	184	350	290	815	499	1289	342	365	618	20	335	269	1200	40	316	260	534	890	828	1344
923	104	23	48	669	44	259	64	97	113	1106	92	0	26	321	661	434	559	1528	486	105
924	44	45	14	64	609	113	124	171	207	8	726	22	390	612	50	5	134	60	27	37
925	104	923	134	60	64	124	1523	68	34	22	1846	32	3	381	184	127	30	788	406	1046
926	521	290	1364	1324	89	1345	104	1256	793	686	537	983	171	1359	134	621	880	274	1436	176
927	104	246	766	420	321	128	1106	244	170	945	661	167	184	629	1488	134	411	1651	109	84
928	755	713	147	217	214	714	1298	44	78	183	186	92	1018	189	1109	67	386	664	1280	136
929	255	51	242	226	506	495	291	515	343	151	509	229	527	184	280	524	122	905	529	326
930	726	420	665	1448	1278	153	708	649	2300	648	1158	2148	645	2040	1518	82	1544	1764	1639	1549
931	51	244	167	246	280	184	505	259	134	43	38	372	524	256	1488	67	381	831	499	1106
932	280	40	27	33	113	437	123	151	50	34	9	438	44	244	116	51	124	38	4	704
933	729	1256	89	171	382	704	1360	547	1592	593	1747	471	566	1339	534	116	59	703	39	126
934	541	1558	1285	711	1712	90	85	210	387	147	255	127	489	64	889	57	195	799	199	925
935	189	4	58	92	1162	40	171	352	522	387	97	1181	195	1887	517	33	160	179	1712	69
936	124	209	406	1712	86	186	1005	58	587	283	78	147	837	160	336	743	171	242	775	23
937	499	3	831	134	517	1194	116	184	171	173	68	221	50	283	1105	4	40	545	405	519
938	104	517	533	3	321	0	127	92	545	1131	51	64	184	1158	128	23	509	209	22	892
939	104	866	4	1162	184	837	1157	862	263	508	132	287	733	512	3	936	189	897	387	932
940	897	898	2215	876	508	790	866	501	919	69	454	317	445	889	516	38	2057	936	908	305
941	128	167	280	244	23	38	3	305	184	48	134	372	283	67	499	524	509	259	256	444
942	104	417	280	134	1528	381	128	283	171	382	1194	435	831	116	1106	149	499	88	531	453
943	104	38	352	788	134	4	733	231	305	454	263	3	372	732	277	435	243	332	512	866
944	729	27	690	104	396	382	113	891	5	69	164	4	92	273	148	89	26	123	733	127
945	321	766	420	559	206	124	0	611	662	661	104	22	633	84	199	719	585	600	127	64
946	382	424	865	1308	803	1042	26	729	417	221	1098	22	116	109	168	19	428	1264	1644	1310
947	611	743	217	199	758	1018	767	1003	964	655	1092	633	1241	702	277	856	559	214	605	203
948	605	619	1018	767	209	1674	586	664	1075	555	615	1715	210	1209	1041	376	216	26	166	970
949	619	528	62	60	1655	189	119	1209	1103	1184	1063	86	1674	432	1014	1250	1715	277	1198	630
950	44	609	10	612	632	40	8	9	535	60	124	37	682	46	608	64	26	132	390	596
951	104	51	831	275	246	43	357	515	524	176	40	382	29	109	259	23	365	280	509	1200
952	23	113	246	434	127	128	64	0	719	167	9	132	38	661	213	189	153	1158	60	629
953	104	244	184	128	22	246	5	64	177	168	67	381	273	547	669	48	283	280	183	97
954	62	189	51	376	26	1106	896	322	155	528	428	116	171	238	1528	96	385	605	529	643
955	104	420	535	5	184	505	23	113	417	283	244	189	116	167	60	153	661	321	611	376
956	23	3	48	244	669	256	0	305	383	321	184	531	1244	546	153	500	317	258	27	127
957	1456	1231	1158	766	629	743	1253	1283	994	611	1237	1453	43	1281	1449	44	209	317	979	960
958	437	48	280	1194	189	1256	167	690	729	895	39	283	126	104	132	148	156	97	149	164
959	246	259	167	38	116	315	40	505	515	256	317	350	529	499	509	151	124	176	283	0
960	178	1157	517	387	1162	522	533	1935	2323	267	872	499	1882	831	1524	429	4	1159	1521	2062
961	48	128	244	280	23	67	68	184	317	524	305	256	406	831	509	97	171	113	132	533
962	124	244	22	48	259	40	171	217	23	38	155	156	43	280	92	75	206	896	514	336
963	116	189	40	517	171	221	38	50	5	4	64	128	44	51	524	132	48	733	1105	124
964	128	23	167	124	381	153	26	105	174	280	123	414	171	40	64	661	127	47	134	92
965	524	2051	167	1488	1485	499	2474	244	1244	444	2091	2329	43	3	1263	2602	2490	2517	246	305
966	2259	1162	1899	788	2376	2392	877	1153	584	1813	668	352	2158	866	1810	793	515	909	1743	1087
967	315	43	116	128	38	499	44	221	381	524	40	141	505	124	357	167	243	64	23	743
968	116	184	40	51	48	167	381	128	171	124	505	44	221	189	38	64	259	132	50	113
969	150	891	90	919	126	48	1670	753	876	68	1665	59	387	908	148	873	93	416	305	1368
970	97	98	714	60	209	113	528	432	217	376	1005	1000	64	646	564	1118	133	840	325	1726
971	15	44	124	64	113	128	0	420	22	831	669	127	1158	153	68	3	26	51	209	23
972	381	280	124	283	134	116	382	505	171	221	39	168	9	52	1061	184	504	207	491	1528
973	124	104	766	499	611	199	434	206	68	1092	743	184	633	420	22	321	559	170	839	1241
974	64	134	428	113	189	5	22	417	92	1098	27	425	437	60	376	743	167	305	662	420
975	38	876	231	866	104	873	454	508	305	184	263	327	889	2237	891	877	932	277	273	3
976	209	994	44	217	1270	1241	104	97	486	192	336	758	184	1131	246	756	1120	259	321	214
977	790	104	38	263	352	315	350	291	898	277	294	278	897	512	305	268	231	733	445	218
978	113	60	151	48	78	116	163	83	92	5	126	711	97	125	590	186	22	117	647	514
979	44	127	9	609	40	26	189	68	643	22	8	528	45	632	34	406	420	535	217	23
980	184	535	259	275	22	515	40	486	141	43	217	1297	276	23	376	29	527	26	505	167
981	417	729	1194	382	690	134	1256	412	400	1024	547	283	396	381	2	639	576	280	26	567
982	737	64	424	124	643	864	189	767	386	641	60	205	160	1133	19	273	586	642	277	792
983	711	22	633	420	136	662	0	23	123	385	213	766	147	115	748	718	547	311	186	218
984	62	113	714	60	151	210	214	376	1018	336	264	160	775	1228	242	23	117	116	758	611
985	831	499	2279	349	173	949	519	992	1712	237	780	2063	1613	531	340	2051	2667	885	544	2056
986	382	1256	221	396	1194	690	134	417	22	828	5	814	381	424	283	27	392	109	567	1038
987	499	124	3	831	48	23	64	92	167	38	41	5	0	273	406	531	517	280	171	283
988	1450	1231	2313	1511	321	559	960	1240	1449	1465	1451	2031	723	2305	1278	629	1491	2254	1195	1922
989	132	145	184	97	343	195	148	160	259	155	264	243	287	1200	647	514	113	240	537	336
990	382	585	1503	392	1644	420	134	174	1761	766	45	729	1631	1195	1462	1454	116	22	158	9
991	3	831	178	372	524	184	315	517	1613	305	992	519	1459	1194	2091	134	173	509	1263	283
992	831	499	406	173	545	533	3	1105	48	1244	949	524	2091	519	541	44	113	892	2018	2329
993	97	68	132	113	48	104	349	499	60	531	406	51	23	189	246	1712	244	259	546	517
994	1194	690	639	576	417	171	437	521	1359	89	164	814	567	1024	803	381	27	557	1345	283
995	97	217	64	92	1228	189	669	259	264	664	195	702	120	213	5	546	156	317	167	495
996	104	38	51	124	44	189	40	244	92	23	64	280	381	134	151	246	283	184	26	60
997	499	524	280	167	43	2091	256	3	1263	2051	128	2180	259	1902	509	317	415	246	284	542
998	78	264	895	151	240	59	110	72	1482	93	137	156	1202	113	887	66	1332	205	711	296
999	127	9	60	26	209	186	48	213	5	662	189	22	719	216	420	611	743	128	718	528
1000	429	178	1790	305	3128	134	519	1888	43	444	2242	2240	349	541	544	417	885	2056	2908	2498
1001	23	167	128	246	669	259	3	0	315	372	124	529	505	499	524	116	504	68	317	381
1002	51	244	167	124	246	280	116	0	259	171	420	381	151	92	174	26	134	1106	38	184
1003	5	124	44	33	755	186	19	195	1341	537	119	193	335	843	1018	630	207	678	196	83
1004	104	273	766	669	124	22	44	68	515	51	0	733	352	177	3	206	420	128	15	499
1005	104	317	885	949	790	132	406	387	533	97	515	524	909	1887	516	860	499	517	1712	291
1006	13	755	200	711	1313	642	625	183	1308	1210	19	792	385	1176	203	601	177	1298	864	715
1007	104	352	22	4	218	788	38	134	315	50	64	124	5	515	68	127	206	766	175	116
1008	499	831	517	173	237	533	1105	184	349	1712	524	541	949	134	522	50	283	113	38	15
1009	255	244	290	125	51	909	1228	296	343	316	273	375	168	243	90	1018	815	740	22	921
1010	132	113	97	237	189	643	22	277	714	646	5	733	217	528	743	127	209	62	155	754
1011	273	22	44	5	385	127	547	41	153	218	9	171	386	113	105	128	27	92	186	84
1012	766	104	116	723	134	22	15	13	206	273	585	45	177	5	392	183	175	40	1454	600
1013	44	64	113	189	104	199	97	92	26	206	116	171	420	213	23	132	186	434	151	128
1014	1106	1158	376	958	116	417	259	322	357	325	238	132	258	766	22	803	431	1098	365	264
1015	382	221	116	437	729	1256	280	164	381	27	400	1528	412	109	189	89	264	176	1526	128
1016	1131	868	1735	1679	1425	1570	1175	1119	974	1819	1899	1144	2839	1536	192	1128	278	1458	2352	910
1017	97	78	151	217	714	186	62	5	57	147	51	23	171	755	216	195	58	160	643	244
1018	206	559	116	1195	756	1120	199	1240	84	198	1344	1348	290	1185	1310	1450	614	101	145	136
1019	97	62	78	497	44	113	151	546	124	259	669	117	127	217	714	775	160	122	434	240
1020	321	546	629	1619	486	0	1675	839	1545	121	560	153	1283	135	1847	67	9	770	611	47
1021	104	305	219	425	38	454	2036	1927	184	908	2159	317	524	167	280	2153	1614	345	308	2438
1022	9	321	726	153	44	723	45	609	1195	22	0	381	174	414	124	661	206	134	64	26
1023	153	9	134	411	382	723	381	105	26	124	321	23	128	392	51	661	171	648	104	0
1024	788	38	866	184	231	4	317	263	512	919	277	454	69	876	873	733	501	898	936	315
1025	2324	831	499	104	173	1606	321	2329	519	266	1986	1105	533	406	531	349	2051	892	517	2452
1026	128	831	51	44	124	127	68	113	3	244	64	531	171	533	246	1712	280	321	38	116
1027	1488	23	167	246	1902	669	2180	105	559	174	306	629	486	280	47	1106	795	2483	259	1545
1028	22	26	741	614	184	50	797	64	4	535	756	331	798	547	381	116	539	743	315	175
1029	160	97	64	150	605	214	60	210	90	713	205	843	432	119	386	1184	319	702	240	1041
1030	113	643	160	748	119	1018	215	664	216	151	205	630	713	1674	1154	155	6	843	762	120
1031	104	40	23	44	244	9	128	116	10	29	246	48	33	88	420	124	21	609	661	38
1032	209	406	132	127	214	217	860	213	533	837	1993	664	740	702	1018	62	643	743	48	277
1033	719	199	726	45	338	2	2042	1531	933	414	880	1691	12	1575	3	609	115	38	1080	26
1034	128	48	51	244	259	669	151	255	246	59	78	210	264	336	242	85	292	434	38	156
1035	559	420	766	661	0	486	124	199	1240	174	434	1253	338	611	127	662	1195	23	770	597
1036	517	1712	544	837	237	1887	68	349	387	340	104	949	178	1879	1882	480	2058	885	516	2323
1037	425	435	105	417	174	51	0	109	153	669	280	1545	500	184	411	246	87	1348	219	337
1038	866	69	876	880	897	788	38	919	231	263	908	104	873	937	508	881	4	1691	1708	800
1039	84	177	128	22	1210	625	105	5	48	26	19	486	23	642	259	385	217	203	1313	1042
1040	766	559	420	104	321	2030	1453	661	199	1605	486	1529	0	2046	1456	770	101	829	1652	246
1041	591	783	682	10	646	622	632	671	64	32	596	37	528	619	124	8	609	741	189	1133
1042	321	246	669	499	559	128	420	0	766	23	831	84	434	48	184	486	661	44	174	124
1043	183	177	1308	642	797	84	26	13	19	198	1210	273	1298	758	168	600	1310	1301	792	44
1044	104	4	690	116	3	221	880	788	352	184	171	38	400	729	164	881	521	866	733	1256
1045	45	44	726	64	9	719	124	2	609	1631	612	585	153	5	199	22	420	26	8	414
1046	113	160	86	124	68	528	605	733	860	104	217	714	58	48	564	406	202	119	538	993
1047	104	51	246	280	128	524	259	505	23	509	266	381	383	3	305	2091	283	1106	284	306
1048	97	124	64	44	376	62	51	113	244	246	26	128	743	184	259	217	160	134	151	714
1049	104	515	264	1595	148	184	179	38	350	1200	317	242	352	1256	729	176	911	1150	787	1011
1050	390	273	207	331	171	168	84	437	1328	4	7	1162	131	124	521	280	690	426	911	431
1051	420	170	559	665	1448	1651	1454	1488	184	1278	1292	1449	1913	1922	338	505	629	1283	266	275
1052	327	876	38	873	512	790	1558	305	263	1694	99	2139	2158	889	869	1168	489	733	1468	68
1053	33	4	1341	907	1851	60	808	1035	1426	193	1367	50	810	638	1028	657	2270	1866	389	1737
1054	515	231	4	273	243	454	372	790	305	800	3	354	1150	263	22	862	219	866	277	5
1055	790	909	1899	374	1162	1808	1813	1817	1328	2259	715	1811	1115	2376	1736	104	268	877	2671	278
1056	611	113	609	662	733	535	127	743	5	97	29	68	939	349	719	420	209	77	45	206
1057	64	68	60	184	237	669	611	273	754	528	767	740	970	263	23	1003	243	546	515	603
1058	1344	168	22	26	1120	1308	41	128	600	105	424	865	275	756	505	537	603	1310	331	803
1059	113	993	189	860	541	387	1712	133	775	349	202	564	155	605	853	1058	62	619	544	762
1060	44	64	124	113	22	189	104	26	127	273	9	38	171	209	132	45	97	134	92	213
1061	420	199	0	565	719	153	723	203	124	105	206	629	116	44	23	47	726	175	15	1298
1062	669	23	68	244	127	43	155	714	434	160	78	1092	134	538	1014	718	1232	775	251	272
1063	104	128	406	23	499	68	171	85	444	509	38	39	264	164	151	519	67	504	97	256
1064	1194	1522	1526	1528	505	55	238	228	2530	27	280	557	381	3	435	2153	831	2299	337	411
1065	171	729	1194	690	382	417	153	437	400	22	381	221	3	26	44	283	1528	412	4	40
1066	104	1241	97	124	321	420	209	26	669	546	96	831	0	29	220	531	134	714	60	1283
1067	390	567	273	171	521	164	38	793	1165	400	556	39	438	374	274	1034	1118	910	514	1856
1068	378	3617	228	1942	320	2530	1951	2760	802	3083	1902	3233	289	2474	3190	303	2917	493	265	3683
1069	104	517	68	237	831	3	533	541	349	113	522	531	519	837	189	92	1887	949	544	38
1070	134	880	733	425	199	277	891	2042	113	60	643	153	69	5	166	99	189	528	929	4
1071	104	0	338	669	719	105	51	425	305	64	559	661	184	585	26	1253	662	1195	1348	22
1072	104	153	1528	1106	435	648	246	305	381	337	505	321	3	51	38	1488	766	303	27	116
1073	199	719	153	128	0	105	92	5	104	134	766	51	434	6	115	246	385	84	381	792
1074	559	51	246	486	1231	669	1240	661	104	1283	244	1456	259	67	128	0	2232	336	1449	945
1075	116	221	290	89	729	793	396	20	104	657	828	176	13	566	400	547	690	556	814	1256
1076	1158	67	1240	1231	336	420	743	209	1283	1115	167	662	84	338	2232	1537	1120	600	546	1545
1077	417	1024	109	382	729	803	337	481	453	1526	471	1359	690	1106	228	1686	165	1407	27	396
1078	305	167	264	23	524	256	317	92	504	437	922	242	156	509	43	499	283	336	982	226
1079	1158	1005	209	321	1110	92	97	431	44	1229	213	1115	124	948	128	1535	1808	1993	406	2026
1080	48	128	244	97	189	38	124	246	113	167	151	116	64	23	44	264	68	127	280	317
1081	124	64	151	437	128	78	171	280	23	60	39	189	150	44	195	166	895	58	1528	59
1082	64	60	612	113	10	608	189	124	45	646	655	609	630	46	632	8	9	26	558	596
1083	117	113	67	891	210	127	104	163	122	62	124	489	711	167	137	73	74	319	242	590
1084	124	244	44	26	48	151	167	22	5	104	210	171	92	113	116	547	84	280	156	186
1085	68	237	92	128	51	406	515	171	4	58	733	315	26	50	432	669	290	273	277	43
1086	113	381	116	733	51	171	277	10	741	19	206	390	207	642	0	153	33	221	41	280
1087	48	23	726	1158	58	1253	44	166	50	85	1368	1256	567	911	716	148	244	669	64	126
1088	209	714	1118	62	44	51	743	1005	217	124	376	994	1014	214	213	374	555	98	244	113
1089	104	246	23	669	3	68	124	85	151	44	67	0	69	113	64	127	317	27	171	264
1090	189	117	97	132	86	151	148	160	202	62	60	133	150	120	432	319	163	590	647	166
1091	10	50	40	609	4	389	34	531	113	632	44	8	16	14	189	26	1046	64	45	1523
1092	124	113	78	210	60	728	6	434	719	58	546	195	160	213	150	1154	117	839	214	1472
1093	44	113	26	64	390	128	48	14	127	171	97	104	608	60	33	189	46	632	50	132
1094	417	428	105	280	437	1106	312	87	41	39	128	174	143	1064	123	1586	26	238	411	453
1095	189	521	33	171	148	4	566	1091	179	290	335	116	164	787	274	699	866	264	1851	195
1096	132	113	148	97	117	92	145	125	78	163	290	647	120	240	146	891	64	590	259	38
1097	766	420	199	104	9	321	719	124	770	633	338	565	661	127	206	174	153	434	718	64
1098	259	151	48	132	669	93	546	117	272	145	432	90	44	124	434	167	58	104	242	123
1099	335	537	566	1499	793	618	243	1856	352	33	19	179	535	274	737	1357	688	1196	871	331
1100	97	60	22	743	1018	104	1005	92	758	237	662	748	211	15	84	119	184	587	990	171
1101	51	128	244	67	167	259	246	104	38	529	23	328	504	336	1106	156	151	59	305	317
1102	104	134	283	109	803	221	1194	1526	1106	88	280	435	1528	504	381	228	116	128	505	372
1103	51	246	259	524	509	38	43	306	529	958	542	256	505	1106	945	499	258	305	504	134
1104	38	209	277	246	263	92	213	184	317	294	259	218	876	97	217	486	898	210	147	0
1105	44	64	22	209	113	132	740	60	86	864	237	715	273	1000	737	331	591	990	192	1259
1106	1194	639	221	1256	576	89	1364	1324	1745	290	871	20	880	900	814	566	104	418	793	1338
1107	831	519	517	68	237	349	3	531	533	406	885	1244	1613	860	15	44	2279	524	14	64
1108	132	97	92	38	124	390	374	10	202	911	26	189	62	209	264	104	151	263	64	244
1109	3	788	908	352	263	315	876	69	231	516	732	178	519	919	508	897	541	872	1935	880
1110	10	612	46	37	8	608	632	45	609	389	25	390	17	9	1035	40	1086	2183	34	596
1111	390	60	127	244	374	259	242	3	1115	609	160	207	482	509	30	376	184	0	567	669
1112	259	51	527	497	243	317	206	272	255	885	127	40	2235	831	2133	276	797	177	535	922
1113	928	933	1366	69	576	941	1256	3	2237	435	551	501	935	412	639	866	311	908	679	1750
1114	209	1005	990	1115	1179	294	868	1111	594	1158	740	714	1118	715	1000	277	374	1119	1808	97
1115	797	206	756	1292	535	15	350	5	104	342	1001	275	631	600	221	361	617	642	29	1298
1116	132	189	124	116	92	167	23	221	78	156	381	195	514	290	210	206	316	509	911	374
1117	499	831	68	189	44	38	128	237	64	3	517	124	184	531	48	22	15	51	134	132
1118	662	44	209	641	1018	217	119	702	538	1005	132	1248	127	1017	663	775	630	973	251	896
1119	33	207	608	741	9	60	588	116	388	656	132	335	673	25	864	808	127	556	424	1737
1120	128	244	27	382	272	256	221	78	58	891	38	433	195	326	39	1368	122	184	505	129
1121	124	743	733	60	990	1003	62	748	1008	758	311	702	155	929	189	767	251	160	968	68
1122	406	113	92	48	58	68	97	195	78	541	891	895	132	151	150	533	189	117	69	120
1123	127	64	755	642	669	168	600	51	7	1210	218	1115	1018	715	792	625	113	1251	633	713
1124	171	280	432	263	133	438	164	1256	788	244	887	120	116	1162	482	374	74	557	541	259
1125	151	78	128	167	895	406	669	124	264	150	38	58	280	127	110	195	44	171	64	104
1126	406	68	113	44	217	147	1018	1005	349	541	499	186	22	517	209	60	213	189	132	519
1127	1115	15	1298	1310	1352	198	1586	1149	625	600	1228	669	797	1111	642	1537	174	51	765	1005
1128	273	113	189	733	84	184	4	48	3	669	213	237	132	406	171	128	116	531	0	788
1129	48	26	218	0	420	246	4	213	50	171	199	40	189	153	105	531	277	381	733	85
1130	321	1240	669	629	51	0	1283	101	111	1730	136	104	718	170	153	128	719	1453	611	662
1131	775	64	528	217	160	619	119	643	646	767	127	86	754	1014	644	98	630	1133	186	840
1132	255	51	92	259	67	151	509	1118	210	209	495	78	982	127	132	885	68	489	328	117
