id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19
715	132	113	60	160	189	151	117	605	843	48	264	619	64	148	127	647	150	376	214	319
716	3	1712	533	499	517	831	349	541	38	92	48	44	949	64	132	545	134	524	173	128
717	104	151	128	171	244	38	1712	280	522	259	290	3	317	127	788	164	432	246	124	145
718	104	184	44	124	127	22	64	15	189	5	113	48	499	97	273	669	132	38	51	134
719	38	44	277	733	104	218	541	352	237	891	92	273	134	97	923	311	22	1691	26	939
720	128	48	567	465	894	85	416	78	887	117	396	1058	123	880	432	156	925	790	1592	581
721	104	167	381	51	189	184	244	64	124	221	132	44	5	246	22	33	26	505	4	382
722	104	352	184	68	512	263	919	315	873	132	4	454	305	891	350	231	541	69	936	134
723	280	48	104	244	148	156	145	167	113	137	164	171	23	1256	166	189	116	59	92	432
724	116	381	167	174	275	88	382	1106	170	417	0	661	321	221	499	524	259	1528	1651	48
725	396	89	290	412	171	534	104	176	1359	803	900	983	1338	537	335	369	33	566	371	1309
726	134	3	116	392	420	184	766	381	41	0	171	305	176	1310	109	865	246	153	504	168
727	312	439	484	18	1106	491	1528	41	547	396	1098	328	1256	1064	460	1308	865	1405	529	292
728	48	86	237	26	128	38	119	214	5	22	743	117	186	23	662	541	843	166	244	1058
729	336	259	246	51	244	184	669	67	127	343	189	255	515	217	124	434	44	1228	909	116
730	828	521	814	290	1423	537	729	769	88	535	547	1185	645	756	2003	45	499	552	539	29
731	711	792	1298	1210	713	84	730	1405	1336	695	15	386	385	701	196	1371	139	13	755	715
732	531	44	5	539	22	116	381	733	4	26	64	331	505	609	124	45	221	9	741	243
733	69	311	919	277	876	94	891	38	936	218	873	897	4	231	908	1558	711	2042	104	124
734	44	62	790	160	1005	733	263	218	155	642	58	134	283	151	541	148	352	808	210	711
735	132	113	184	541	128	51	3	517	58	127	519	134	85	305	387	23	62	167	733	860
736	124	23	64	209	662	134	0	92	68	217	213	546	199	22	714	1240	5	336	62	43
737	541	267	517	340	949	349	104	113	92	831	178	837	499	532	1935	872	999	173	1244	97
738	64	113	92	213	5	48	385	19	128	642	151	209	200	264	78	424	205	277	547	714
739	237	831	349	533	517	531	44	3	97	949	541	64	38	48	173	885	127	124	132	837
740	1899	1808	2376	1812	1736	1155	1328	1179	2641	1989	2671	1911	278	1733	1735	1954	2385	2651	1818	1814
741	113	97	189	155	528	86	775	217	714	209	619	202	646	555	22	92	26	133	98	119
742	104	3	50	4	733	243	517	88	732	788	2153	2400	29	345	68	38	173	1200	539	5
743	60	767	711	775	664	605	702	755	641	210	587	205	211	1075	1133	237	762	1184	196	990
744	831	406	499	104	68	533	237	1712	519	3	349	544	541	837	178	267	531	387	1887	524
745	92	58	38	150	259	137	255	1145	911	905	843	155	124	122	59	27	1665	73	110	65
746	949	68	993	97	853	60	1712	860	837	104	406	517	526	1887	86	387	533	544	831	293
747	97	209	743	64	104	60	26	994	189	331	662	611	1005	5	40	600	741	714	192	531
748	273	1535	15	209	600	1114	0	321	104	486	212	635	7	218	1121	105	210	198	153	246
749	559	669	246	766	0	174	170	546	486	1730	1453	611	629	718	1240	1545	136	236	1488	44
750	104	68	124	22	127	44	273	92	184	5	237	189	48	132	128	51	831	217	669	38
751	244	51	3	259	437	788	256	350	291	59	242	43	97	273	64	516	221	484	284	520
752	189	40	788	1341	738	237	50	401	808	104	1035	657	133	389	837	1181	331	38	1851	1155
753	104	305	85	64	908	184	352	788	124	876	669	27	860	50	873	151	524	171	872	454
754	48	174	67	0	64	1106	766	321	486	559	153	156	151	38	47	1545	770	1466	109	199
755	124	64	246	127	23	104	420	113	244	132	92	662	0	217	209	26	611	199	22	167
756	128	1118	92	911	171	97	647	352	567	164	126	89	590	514	375	1328	537	120	167	85
757	128	104	48	51	116	124	151	113	246	264	164	67	127	189	134	259	132	27	381	38
758	729	1256	382	639	412	417	1338	880	481	645	547	2	567	828	1408	1516	640	1354	27	425
759	51	1488	109	420	246	417	167	244	321	134	1106	505	831	372	43	381	184	524	411	44
760	113	60	189	44	64	104	155	124	160	733	775	86	277	432	127	38	92	740	528	184
761	189	132	97	643	528	217	62	714	767	619	1018	155	26	605	119	277	209	5	214	775
762	104	113	68	97	44	48	92	499	237	64	132	128	51	406	831	23	38	189	531	533
763	22	741	596	682	124	612	64	642	9	558	1046	37	15	737	600	603	10	646	655	96
764	44	643	26	113	737	642	186	132	19	714	424	840	864	641	15	748	605	209	78	183
765	13	1308	614	15	1310	1185	797	1313	273	1301	175	1433	206	1120	116	1492	756	727	399	633
766	113	153	92	719	124	44	48	9	128	264	213	420	171	199	14	27	58	189	123	273
767	38	104	305	69	891	3	68	501	406	85	788	919	541	128	92	113	132	873	876	508
768	559	321	719	136	662	718	633	44	1158	1240	770	174	661	0	111	1195	121	565	206	203
769	711	534	124	64	5	738	273	171	642	1851	788	19	556	15	83	810	138	186	808	687
770	104	15	420	134	64	124	22	14	153	499	531	3	127	766	5	23	116	9	171	831
771	936	790	512	277	733	651	929	788	237	993	287	1014	327	432	352	970	188	251	68	877
772	104	788	352	68	263	897	277	936	184	873	327	454	512	4	651	305	733	866	877	869
773	68	246	64	58	317	406	538	171	242	533	78	531	336	349	5	1145	217	27	1200	283
774	237	4	788	68	541	517	50	866	352	519	1162	531	1157	40	544	522	1887	340	349	499
775	134	104	338	420	64	766	4	153	199	38	218	321	50	719	184	9	1195	5	933	726
776	58	40	62	5	843	737	26	573	385	151	48	4	1088	567	538	1145	521	729	335	711
777	62	97	195	113	124	432	605	92	775	528	146	1228	186	843	587	205	57	1336	163	209
778	790	866	38	104	897	873	231	508	800	908	263	880	512	305	932	332	937	931	327	3
779	124	528	97	605	186	558	119	630	195	843	741	1018	1133	738	717	171	46	642	1075	19
780	590	657	1102	146	810	1075	65	126	788	116	849	58	699	866	287	1145	83	903	155	375
781	831	517	104	349	173	949	545	3	524	1244	541	1485	2329	267	544	885	2091	892	2018	178
782	113	160	195	44	528	78	497	843	117	124	619	468	217	127	86	120	255	125	259	376
783	104	38	184	3	68	305	866	4	263	454	134	315	541	732	873	508	524	516	231	876
784	195	62	160	97	78	1674	130	775	125	605	843	2175	146	150	72	60	528	90	255	188
785	644	754	643	762	155	641	1133	591	1018	113	840	44	558	124	748	564	214	1209	555	714
786	104	516	315	517	291	732	790	387	178	872	837	350	1162	885	43	85	1712	860	51	544
787	189	60	22	528	97	762	538	643	775	1075	808	86	277	432	133	19	741	714	555	385
788	273	4	897	1135	733	263	877	937	936	315	869	1691	243	3	305	445	541	927	516	2158
789	104	113	237	68	189	92	541	1712	124	60	533	38	48	127	517	499	86	519	837	4
790	189	9	40	19	642	587	210	160	218	424	33	104	755	123	45	168	23	381	737	277
791	184	790	949	38	733	277	524	860	885	315	740	294	113	541	340	788	60	192	1014	273
792	9	64	113	127	23	48	209	213	123	171	51	92	151	1158	381	428	5	264	199	321
793	183	13	15	797	22	766	168	1210	614	1310	206	84	1061	1344	1185	175	198	756	642	7
794	164	221	1256	1194	417	504	729	109	51	803	396	128	381	283	1526	23	814	357	27	444
795	44	633	434	711	718	611	565	113	5	643	1154	728	559	623	183	273	1109	189	23	743
796	382	1256	1024	639	2	400	396	645	679	803	481	1338	648	828	547	437	303	471	814	674
797	1114	1005	22	1111	19	594	1570	1810	2352	200	1811	1925	431	64	1130	682	868	596	388	277
798	545	517	68	541	519	949	831	499	387	3	113	526	173	952	340	104	837	992	293	999
799	682	46	741	1046	388	671	40	588	558	17	1047	22	2183	620	1034	580	408	907	2223	331
800	104	23	411	26	504	392	1023	41	238	184	420	1528	246	1310	1061	950	124	425	372	1651
801	385	217	642	62	132	13	198	200	160	264	148	44	171	290	151	534	675	48	1301	184
802	64	209	160	214	5	155	26	86	213	1018	48	643	646	775	528	273	432	605	586	743
803	104	44	184	40	124	22	244	127	128	116	206	5	64	97	132	246	48	113	669	189
804	881	937	1338	1324	89	164	1354	915	1745	828	382	134	352	521	571	941	1680	1414	398	900
805	420	170	652	559	1237	338	1497	611	206	633	199	770	661	585	1922	1283	1452	1454	696	1450
806	4	237	389	2203	32	50	923	1020	25	1047	1846	1904	531	16	1842	1523	2852	1028	349	1854
807	1813	1817	1993	431	868	1743	740	1158	1114	1734	1131	1155	1149	278	294	911	1815	2641	1162	974
808	4	113	352	273	50	331	499	657	184	5	515	866	862	134	64	164	60	179	837	68
809	113	97	127	23	244	92	669	217	26	104	714	259	210	434	662	22	376	134	186	420
810	669	23	559	434	321	51	0	44	174	199	661	128	546	236	136	9	105	770	719	244
811	788	897	69	790	508	327	104	877	2215	2057	231	889	368	932	937	2158	541	2237	445	1690
812	290	116	221	521	534	815	793	179	184	316	350	890	828	176	638	1200	1309	315	871	243
813	44	124	132	189	97	127	22	26	104	92	237	48	68	4	40	50	217	733	38	160
814	38	231	184	4	263	508	350	512	454	897	732	315	862	800	1162	873	877	218	876	501
815	743	5	113	189	97	104	321	669	15	1241	134	646	559	184	84	51	338	128	633	664
816	97	740	160	133	124	117	33	1075	775	335	605	217	1118	125	107	171	1084	375	58	587
817	97	92	263	1118	372	23	3	873	541	264	151	909	237	922	322	255	891	921	732	256
818	160	92	60	117	155	124	44	1145	240	90	246	127	528	166	93	433	775	237	259	86
819	619	605	762	60	160	98	646	555	767	754	564	1000	644	44	1726	1063	217	1014	1198	641
820	499	173	531	406	3	533	1105	992	349	1712	104	519	68	1613	237	178	949	2279	429	405
821	381	390	608	116	171	382	396	25	8	9	14	426	1054	189	331	389	369	606	567	417
822	177	15	1210	766	1344	176	1292	534	221	335	756	342	198	1185	815	769	273	260	67	145
823	770	183	51	206	23	26	1529	797	486	547	1466	184	15	743	1730	756	116	1517	134	1545
824	420	321	723	559	1237	338	1240	9	665	1451	1253	585	121	719	199	770	1449	111	414	47
825	499	2018	949	104	1105	266	2243	43	1485	531	535	1986	237	524	2582	1241	1166	184	220	2133
826	124	206	22	633	15	44	199	203	84	183	600	127	177	175	273	766	770	0	559	213
827	862	38	134	178	332	942	305	875	541	519	2237	406	1691	68	263	908	1366	872	800	732
828	104	766	661	1253	1158	0	128	1240	199	64	134	209	153	244	38	236	97	381	47	546
829	1005	949	44	994	237	1241	321	97	998	885	1110	662	1004	68	192	1229	1231	1540	184	294
830	104	97	48	44	124	92	669	23	259	209	167	132	64	127	1158	38	0	434	213	420
831	104	515	184	350	13	537	15	534	352	788	815	657	22	168	1135	618	179	206	231	1210
832	38	48	113	128	92	68	132	64	134	124	3	51	305	189	171	97	273	788	85	4
833	26	2	124	1256	420	171	22	729	1528	174	9	105	396	82	14	113	41	5	392	128
834	1008	2373	1474	1003	3217	724	754	646	990	748	856	643	947	946	1248	211	767	2519	641	644
835	4	50	10	531	609	389	40	34	1523	16	45	1086	608	612	1046	1045	1020	1047	237	1737
836	420	321	136	1240	766	546	718	719	611	236	661	1453	1283	51	174	486	23	662	44	1253
837	860	993	349	499	697	531	406	1712	533	387	526	493	43	1846	178	1935	952	544	2279	2139
838	217	23	104	67	611	5	92	434	538	1018	486	214	1228	145	264	420	275	664	797	535
839	26	40	116	609	177	207	84	614	105	766	596	33	414	127	426	153	633	218	565	14
840	104	3	517	173	1712	1105	2036	237	541	2091	516	892	992	949	544	2279	184	872	1254	2329
841	788	790	4	732	263	350	733	499	541	231	128	516	237	50	51	519	908	48	246	831
842	13	547	273	22	183	1298	116	177	1210	1308	614	175	625	792	1313	5	711	1042	1310	392
843	743	420	23	244	611	669	127	9	22	184	113	994	5	259	1241	1158	376	714	206	96
844	104	246	134	259	381	305	524	92	437	317	3	171	132	68	256	113	283	499	40	669
845	743	1228	214	990	994	84	711	1018	206	611	1466	1005	177	175	1000	1115	662	748	5	147
846	22	177	206	15	547	5	766	221	614	19	756	40	600	176	315	7	381	382	1298	1061
847	184	51	246	43	499	23	315	505	44	124	64	40	524	831	381	669	531	68	189	275
848	104	273	116	15	13	22	168	5	788	184	134	171	19	164	189	1181	89	396	521	642
849	594	1456	1130	273	486	662	1005	170	1348	84	743	1270	585	1231	611	1111	206	790	1241	177
850	189	60	237	155	86	64	277	124	528	605	619	217	432	202	714	762	209	98	22	512
851	116	104	13	273	15	184	168	40	5	221	335	19	290	177	183	547	515	537	134	7
852	64	646	189	60	767	127	205	160	26	737	711	755	217	386	642	19	1018	748	40	656
853	437	280	283	39	504	521	828	438	1368	905	439	894	1106	790	581	584	925	745	18	1407
854	1309	614	331	273	184	141	1061	176	642	89	33	715	7	374	1276	470	1595	243	618	51
855	524	3	173	517	2051	885	68	372	2091	519	1263	184	406	51	1712	266	237	2214	1880	43
856	420	338	1240	665	585	617	1278	770	1449	0	104	960	246	1529	1158	633	47	101	206	985
857	209	273	990	124	64	994	600	132	1111	758	754	218	15	5	1241	642	611	38	1000	1270
858	1736	1118	1989	340	1229	1899	1162	909	790	2376	1155	1679	2259	1743	1993	202	98	374	532	877
859	1812	1810	1808	1229	1505	1813	1993	1817	1114	1679	1811	1005	1735	790	1734	340	1110	1815	1162	885
860	15	273	614	168	642	1210	5	84	104	183	1313	625	335	1308	692	116	175	695	635	537
861	524	1986	184	372	517	2214	43	2324	415	2133	1650	2329	315	1488	892	509	1254	68	2602	2018
862	669	124	336	244	434	51	214	259	743	67	486	127	246	210	1466	44	664	209	136	611
863	321	104	51	1237	184	1283	1450	1449	170	1158	1240	1456	2232	1488	0	174	1451	1465	669	134
864	64	113	97	48	60	22	104	434	246	26	23	420	611	209	151	9	51	714	68	62
865	4	10	531	389	923	113	390	1846	1523	2203	1086	1047	1020	406	682	609	939	1854	1046	46
866	22	104	26	64	15	127	5	420	84	23	128	0	9	669	273	105	206	662	134	547
867	1810	1813	1812	1808	1736	1811	1114	1505	1735	1817	1993	1679	1229	1815	1733	1131	1818	1004	868	1214
868	104	22	15	243	1181	657	1333	131	733	221	60	202	561	1851	521	7	1091	218	1216	1165
869	273	168	15	84	13	547	128	116	134	167	38	3	26	499	51	177	280	23	5	515
870	788	897	104	2158	501	69	508	919	368	800	327	936	862	332	869	2215	454	1690	1135	889
871	64	669	611	48	23	420	246	743	546	766	38	50	51	733	22	0	199	209	541	43
872	420	770	2046	766	1619	1529	723	1730	2030	1628	1545	1675	2233	101	1633	76	1195	1542	560	411
873	9	209	124	662	600	64	26	420	22	321	609	964	603	153	1131	1126	113	273	45	608
874	104	184	531	524	349	406	519	541	533	885	1105	173	4	340	317	1712	788	113	516	860
875	132	151	92	244	160	23	127	104	68	167	58	195	775	743	67	26	117	90	433	122
876	160	647	60	740	264	909	133	375	376	124	188	290	335	86	242	44	221	1018	537	343
877	97	189	104	155	68	949	733	44	1014	86	860	64	243	349	62	541	467	184	160	528
878	134	104	338	184	585	1348	1195	22	199	733	218	4	153	425	352	15	315	45	5	392
879	113	44	209	1014	740	277	104	124	538	38	775	1005	714	733	743	26	217	603	160	1118
880	733	775	528	195	1184	1726	843	564	896	954	788	740	555	1088	683	534	240	93	1135	4
881	132	97	189	62	619	605	762	119	714	277	754	733	322	646	555	217	643	1018	767	591
882	3	68	533	531	1712	519	173	237	23	48	184	113	38	51	134	128	44	949	321	669
883	1118	374	263	273	594	113	1131	911	482	209	1111	1179	1005	1899	283	1813	1810	10	603	1811
884	132	189	44	97	528	155	62	22	160	322	733	662	209	714	127	86	251	277	10	96
885	499	104	2324	545	517	1105	1244	2451	406	349	524	1613	892	1712	178	1254	1643	2400	2498	2279
886	244	134	48	67	437	171	164	382	156	1106	184	264	504	505	39	283	124	40	132	176
887	40	60	237	64	33	68	44	134	38	406	58	116	541	733	531	127	5	148	788	517
888	113	1131	1613	27	1106	22	1459	1270	322	517	1258	1014	648	396	645	714	948	1244	2396	984
889	60	132	189	783	8	331	939	48	37	1341	124	514	568	92	58	569	1316	632	38	1086
890	51	128	372	515	435	244	167	68	48	381	259	376	113	505	60	218	280	189	420	939
891	611	600	213	743	273	420	633	5	748	206	9	643	203	669	766	719	218	84	321	113
892	68	885	519	173	541	1485	48	92	993	132	544	128	38	317	480	184	545	1187	532	23
893	104	48	51	259	97	246	167	67	184	317	242	336	127	280	189	64	669	499	524	44
894	104	352	273	315	788	38	350	800	305	880	3	732	866	454	881	1135	937	22	50	862
895	406	541	4	501	340	880	237	860	516	387	876	544	897	2057	533	263	837	877	429	1613
896	38	134	437	244	264	246	151	124	184	283	189	524	127	406	465	26	263	44	891	381
897	104	48	128	92	51	68	113	38	167	134	3	246	669	244	184	406	97	0	499	280
898	382	171	412	400	396	5	27	10	33	369	88	89	567	9	124	280	426	128	609	576
899	104	305	219	1348	38	2036	345	1927	500	766	454	2159	1614	1305	908	420	281	308	2153	1488
900	3	113	499	531	406	134	64	533	14	44	237	92	1712	38	124	22	1613	50	171	283
901	277	2042	933	273	308	38	2250	352	501	733	941	104	279	876	512	1002	263	919	940	897
902	38	876	1558	246	891	454	134	128	669	352	372	51	48	898	435	788	425	445	85	277
903	1149	1295	1179	715	2671	242	711	1217	1570	1175	67	217	1662	57	594	278	482	273	790	1273
904	376	124	113	743	155	60	1241	51	528	246	1014	128	160	251	43	896	643	970	259	127
905	189	788	104	113	352	4	60	866	148	733	237	287	512	97	808	38	1150	171	515	86
906	420	246	23	51	124	546	199	136	321	104	127	174	766	719	64	244	67	611	661	167
907	104	38	132	1115	374	97	1005	325	431	584	911	44	124	277	64	294	376	62	714	26
908	321	669	97	44	48	0	127	128	23	259	420	209	124	546	184	766	113	1231	611	1712
909	9	45	420	115	726	6	547	199	428	27	1528	385	105	23	1256	1575	729	426	127	1631
910	64	123	171	27	669	110	1528	115	143	58	156	0	765	189	57	96	424	134	42	217
911	104	22	134	124	15	23	128	84	246	116	669	64	5	127	766	273	244	420	206	38
912	124	64	189	44	60	127	132	160	186	646	711	5	737	26	558	755	205	642	200	767
913	23	153	0	766	134	1253	244	48	434	381	124	719	338	1106	718	236	111	486	414	1730
914	86	909	406	1712	104	237	533	60	117	151	64	1118	160	188	911	541	124	340	44	127
915	104	22	44	669	177	5	128	168	0	547	23	105	206	116	13	246	48	420	642	1298
916	104	68	44	51	246	124	127	184	434	92	499	64	113	97	38	244	0	259	831	132
917	113	729	27	1256	33	166	10	567	396	390	1194	137	400	1036	731	118	1359	280	132	193
918	1308	642	865	124	1061	676	96	5	273	385	1098	105	1023	1120	1492	1313	428	1297	635	603
919	132	929	113	104	936	651	189	97	733	327	94	64	68	4	268	919	359	155	432	69
920	64	44	167	97	5	217	1115	19	669	246	213	210	38	0	151	7	587	183	437	52
921	44	124	246	64	420	9	186	0	1712	117	662	1158	110	148	27	120	5	136	166	40
922	184	350	290	815	499	1289	342	365	335	20	134	269	890	40	534	1200	316	618	260	13
923	104	23	48	669	259	44	64	113	92	97	0	434	1106	26	321	22	305	661	662	105
924	45	113	44	64	609	124	14	50	22	8	134	207	390	171	612	5	726	531	37	682
925	134	104	923	60	64	68	3	1523	124	1846	22	406	34	788	381	184	32	127	30	171
926	521	290	89	104	1256	134	1364	1324	537	983	1345	793	686	274	171	335	1359	566	621	1365
927	104	420	246	321	766	128	170	1106	244	661	167	945	184	134	1488	1098	109	111	629	411
928	755	217	713	214	1298	714	183	147	78	44	186	92	664	189	1018	386	1109	136	67	1280
929	255	51	242	226	291	506	495	229	343	527	515	524	184	122	509	326	542	151	280	905
930	420	726	665	153	649	1278	1448	708	2300	648	1158	2040	1518	2148	718	1544	170	1639	1549	645
931	51	244	246	167	184	134	505	43	259	280	524	67	38	1488	381	372	669	499	831	256
932	280	40	113	33	27	437	123	151	50	164	438	116	1528	38	51	189	4	124	244	9
933	729	1256	89	171	704	382	471	1592	1360	547	593	566	1747	39	59	534	116	126	1339	571
934	541	1558	711	85	210	90	387	1712	255	889	489	1285	147	127	57	64	195	872	67	136
935	189	4	92	58	1162	352	148	171	40	387	33	522	1181	97	160	738	195	862	517	69
936	124	209	86	406	1005	1712	58	186	336	273	160	587	188	78	743	242	277	1118	775	23
937	134	3	499	831	517	184	116	4	50	68	1194	221	171	40	1105	237	173	283	382	381
938	104	321	533	517	3	0	127	92	184	51	23	64	420	128	1131	38	486	1158	209	22
939	104	866	4	1162	184	862	837	1157	3	733	132	263	113	508	387	512	287	189	860	519
940	897	790	866	508	2215	898	876	501	516	2057	445	919	69	38	317	454	368	291	889	305
941	128	167	280	23	134	244	38	305	184	3	48	524	67	372	283	259	499	509	444	256
942	134	104	417	280	1528	128	381	382	283	171	116	831	435	1194	499	305	1106	531	1256	246
943	104	38	352	788	134	4	305	733	3	263	454	231	372	732	243	435	277	866	332	512
944	27	729	104	690	396	113	164	382	891	92	273	148	69	89	4	305	5	1528	386	123
945	321	420	766	559	611	124	206	0	662	22	661	104	600	199	633	719	26	127	64	174
946	382	424	865	22	116	26	1308	1098	168	221	1042	1310	19	183	396	13	1256	729	428	417
947	611	743	217	199	1003	758	767	655	1092	964	1018	1241	633	277	559	702	856	214	770	724
948	605	619	767	1018	209	664	586	1674	1075	615	555	210	1041	215	1715	376	216	26	1209	970
949	619	528	62	60	119	1655	189	86	1209	1103	1063	432	1250	1184	202	1674	1014	1715	740	630
950	44	609	10	40	8	9	535	612	124	682	60	632	64	46	608	37	26	741	45	113
951	104	51	831	43	524	246	357	515	275	23	176	40	382	29	109	259	365	280	509	766
952	23	246	113	434	127	64	128	0	719	132	9	167	38	213	136	661	766	189	153	839
953	104	244	184	128	22	246	5	177	67	64	168	273	381	547	669	183	15	48	0	280
954	62	51	189	376	26	896	1106	322	155	428	116	528	1528	96	171	92	385	238	529	1098
955	104	420	23	535	505	184	113	5	611	167	321	116	244	189	153	60	417	283	174	661
956	23	3	48	244	305	669	256	321	0	184	383	531	546	1244	500	43	258	153	317	113
957	1456	1231	1158	766	1453	743	611	1237	1283	1253	994	43	629	1281	1449	209	524	317	44	136
958	437	48	280	167	1256	148	189	1194	132	39	895	690	104	729	164	126	156	283	124	97
959	246	167	259	116	38	315	40	505	499	43	515	256	164	124	317	0	509	420	151	350
960	387	178	1157	1162	517	533	522	1935	872	4	267	499	38	2323	429	1882	831	2062	862	1524
961	48	128	244	23	280	184	524	68	67	305	317	113	132	256	509	831	315	406	97	533
962	124	244	22	48	259	40	23	217	171	155	43	92	38	280	156	896	75	206	164	336
963	116	189	40	517	50	38	221	4	128	171	5	524	64	51	132	48	23	44	733	167
964	23	128	124	167	153	381	174	26	105	134	414	64	127	40	321	280	171	47	113	123
965	524	1488	2051	1485	499	43	444	2474	244	167	1244	3	2091	2329	2602	246	1263	305	2490	1880
966	2259	1162	1899	788	1813	2392	2376	1810	877	1153	1743	584	909	866	352	2158	273	1931	1087	1217
967	315	43	128	116	499	38	524	44	23	381	167	505	243	221	48	64	40	357	317	124
968	184	116	51	167	40	128	48	381	505	221	171	38	124	189	64	113	132	44	259	164
969	150	891	90	919	48	126	753	1670	59	148	876	908	68	1665	1368	873	305	416	387	1711
970	97	98	113	714	60	209	432	528	217	1000	376	1005	64	646	133	1726	1118	1063	840	702
971	15	124	44	64	420	0	128	113	127	669	22	51	26	23	68	38	153	273	48	246
972	381	134	116	280	124	283	382	221	505	171	168	184	39	9	1061	420	1528	174	246	207
973	766	104	611	124	434	420	743	321	206	499	1092	199	184	559	68	22	23	662	170	246
974	64	134	113	428	92	189	22	5	420	167	1098	437	305	27	662	60	417	376	743	105
975	104	38	876	866	873	231	305	454	508	184	263	3	273	877	889	891	134	869	327	931
976	209	994	44	1270	486	217	104	1241	97	192	336	184	1131	246	321	434	756	758	642	1120
977	790	104	38	263	352	315	350	291	278	277	898	305	512	294	732	897	268	733	445	873
978	113	60	48	78	151	92	83	163	116	97	5	711	22	186	117	126	590	125	150	33
979	44	127	9	609	189	40	26	22	68	45	528	8	420	939	733	23	643	134	406	611
980	184	535	22	259	275	43	515	486	40	23	29	141	276	376	217	527	132	505	26	1297
981	417	134	382	729	1256	1194	690	381	400	412	547	396	283	639	280	10	26	164	23	167
982	737	64	124	189	424	386	767	643	864	160	642	273	19	641	113	205	60	586	711	277
983	711	420	22	385	633	23	136	0	123	662	213	547	186	766	386	1109	718	748	311	115
984	113	62	714	60	151	214	376	210	160	336	1018	1228	264	434	775	23	611	67	242	167
985	831	499	349	2279	949	173	237	531	992	1712	519	2051	2063	1613	340	860	885	544	104	2056
986	382	1256	134	221	396	814	690	417	22	1194	828	381	5	27	283	176	567	109	424	1528
987	499	23	124	48	3	64	831	92	38	273	167	0	5	41	246	531	524	517	406	171
988	2313	1450	321	1511	723	559	960	1231	2254	1449	1451	1278	2031	1240	766	1465	1195	1452	2305	1922
989	132	184	97	145	148	343	113	160	155	259	243	195	264	647	244	1200	246	336	287	537
990	420	382	174	45	1644	134	392	1503	766	585	9	1761	1631	22	1098	1195	1310	770	116	115
991	3	372	831	524	178	184	315	134	305	1613	517	1194	788	1459	992	164	519	444	350	2091
992	831	499	406	533	3	173	545	524	48	1105	949	43	113	541	1244	519	246	2091	51	184
993	97	113	68	132	48	104	60	499	246	23	349	531	51	189	406	244	1712	546	259	533
994	690	1194	639	437	417	164	89	171	576	521	1359	814	27	381	567	803	33	1024	418	280
995	97	217	64	92	1228	669	189	259	664	264	195	213	546	120	702	167	322	5	317	222
996	104	38	51	134	124	92	64	189	23	44	40	381	244	280	246	184	26	22	127	27
997	524	499	43	167	280	2091	3	256	128	134	246	1263	2051	259	2180	415	509	1902	317	305
998	78	264	895	151	240	137	59	110	1482	72	1202	148	113	93	156	887	66	1332	1145	843
999	127	9	26	60	209	186	662	22	189	48	213	5	719	420	611	216	743	528	646	718
1000	429	134	178	1790	305	519	444	43	3128	1888	2242	2240	2498	349	544	541	417	952	2056	2908
1001	23	128	246	167	669	259	3	524	0	315	372	420	499	116	505	68	529	381	92	504
1002	51	246	244	124	167	420	116	134	0	280	259	92	381	22	26	174	184	171	151	38
1003	5	33	124	44	755	186	19	335	1341	193	119	537	843	195	656	217	1018	630	207	62
1004	104	273	766	669	22	0	124	44	68	51	420	515	15	352	177	3	206	321	128	733
1005	104	790	317	132	949	406	909	885	387	515	97	499	524	533	291	113	516	263	860	1887
1006	13	711	755	642	183	200	19	1210	1313	625	1308	385	1298	177	792	635	168	203	1176	5
1007	104	352	22	4	134	218	788	38	50	64	315	124	5	127	68	515	766	206	531	84
1008	499	831	517	237	134	533	184	173	524	1105	541	50	1712	113	38	4	349	23	949	48
1009	255	290	244	909	343	125	1228	51	273	316	375	296	22	168	740	90	815	642	243	921
1010	113	132	97	189	237	22	643	5	528	217	127	733	646	277	714	743	155	209	62	104
1011	273	22	44	547	127	5	153	41	385	9	113	171	134	218	386	105	104	19	92	128
1012	104	766	116	134	22	15	723	13	273	206	45	183	5	177	40	392	175	382	600	585
1013	44	64	113	189	104	199	26	92	97	420	434	132	23	186	213	217	206	15	171	116
1014	1106	1158	116	417	259	376	357	958	238	322	325	132	1098	431	258	23	22	67	766	280
1015	382	437	221	116	1256	164	280	729	27	381	1528	400	412	128	109	89	1526	396	176	244
1016	1131	868	1735	1679	1425	1175	974	1899	1119	1570	278	1819	2839	1144	1536	790	192	1214	1128	1458
1017	97	78	217	151	186	714	62	57	5	23	51	246	160	755	58	1109	195	386	216	171
1018	206	756	116	1195	1120	559	198	199	1348	84	1185	614	1240	1310	1344	290	730	136	101	537
1019	97	62	113	78	497	546	44	151	160	714	669	124	217	528	775	259	434	127	122	117
1020	321	546	0	629	1619	486	839	560	1545	121	1675	770	611	67	1283	124	170	153	2046	135
1021	104	305	219	2036	38	184	425	524	1927	454	908	317	280	167	2153	345	2159	1614	880	505
1022	9	321	153	723	726	44	45	134	609	1195	22	174	124	414	381	0	26	661	64	206
1023	153	134	9	381	23	723	105	382	26	124	411	321	51	128	246	167	0	661	104	44
1024	788	38	866	184	4	263	231	512	317	919	876	501	873	277	69	733	454	877	315	732
