id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19
1140	134	609	50	729	690	46	22	9	612	682	632	596	32	25	1194	221	44	606	1256	414
1141	788	4	113	280	406	50	27	134	283	317	862	51	237	541	184	381	290	437	273	1181
1142	199	420	633	719	124	565	547	105	203	766	9	623	1310	23	0	1539	44	236	792	183
1143	51	499	128	246	244	23	92	68	132	184	64	44	124	167	127	831	259	134	116	38
1144	1158	1131	44	420	1115	0	1005	662	26	124	128	431	9	15	1535	743	629	559	246	22
1145	2259	1894	1139	1142	374	584	1954	1810	2353	1295	914	1967	1259	1925	2379	2389	1217	1945	555	1814
1146	1237	2232	2254	2702	1453	1605	1092	2231	1922	867	1158	338	718	1446	546	1249	2051	2321	170	995
1147	104	116	177	168	547	614	290	273	797	1210	315	335	40	84	350	19	642	7	534	1344
1148	64	277	132	124	189	97	541	512	92	891	317	128	160	217	263	50	919	3	69	171
1149	246	244	260	343	559	128	829	661	355	1106	316	797	890	145	371	1237	1297	164	534	20
1150	376	259	51	336	48	775	184	1075	148	242	128	605	251	647	222	743	43	315	67	555
1151	113	132	44	237	97	528	189	160	64	86	619	155	119	762	124	783	630	541	58	48
1152	788	352	38	877	873	501	3	869	516	800	184	445	1935	908	2057	4	889	931	332	732
1153	237	104	340	837	544	406	519	349	860	499	1712	533	68	541	545	3	531	1162	993	1887
1154	62	78	117	93	160	151	433	120	244	714	155	189	240	150	125	495	348	376	64	122
1155	690	1256	576	639	27	134	3	171	437	1613	396	557	545	429	412	1345	567	1333	1685	406
1156	48	128	51	92	23	167	171	124	64	246	244	280	264	44	127	116	151	134	38	437
1157	1194	639	396	557	1359	221	1408	164	280	89	390	521	39	1526	1059	1338	704	487	593	369
1158	155	605	762	555	1259	643	64	740	1000	1674	209	1655	644	202	124	538	1103	1723	733	188
1159	501	919	69	368	800	231	908	931	445	881	1855	332	862	880	937	1690	870	2237	359	1168
1160	104	1158	1131	1231	559	51	600	44	431	246	1237	486	184	1115	1450	209	0	669	1110	603
1161	420	174	1106	111	105	244	48	280	123	156	136	199	1545	945	417	109	1730	434	104	719
1162	406	1712	113	237	163	2058	68	267	148	590	120	837	1145	860	293	126	97	891	349	340
1163	109	134	453	504	444	303	1106	167	337	1488	344	500	2180	23	219	2529	27	355	306	1902
1164	237	132	273	277	113	790	50	263	189	97	243	26	134	218	512	40	5	209	352	127
1165	44	113	124	127	22	48	669	5	84	209	132	128	51	68	26	213	246	321	23	60
1166	437	167	417	381	128	221	244	109	104	729	1194	312	504	283	1106	505	48	238	400	690
1167	290	221	40	534	890	769	1423	1194	1309	803	639	75	1256	686	418	1345	148	505	381	470
1168	13	614	183	1210	198	15	1313	642	1185	730	22	625	1308	1433	206	1301	177	771	335	1303
1169	420	338	559	153	425	121	246	111	1240	1451	661	51	985	1454	105	1237	1628	1278	428	1529
1170	104	519	68	545	237	1712	178	544	531	860	499	267	173	837	992	1613	872	38	340	429
1171	690	639	116	263	584	305	41	1038	521	381	1118	412	593	435	900	1333	18	4	814	484
1172	517	862	164	406	1157	290	405	400	872	521	831	544	1181	437	27	4	942	732	116	231
1173	831	3	68	406	237	533	519	531	173	545	524	541	949	1105	837	113	1613	184	38	134
1174	729	437	417	576	27	382	412	1338	1442	1526	1528	487	134	828	1745	1384	1436	498	1354	164
1175	124	22	26	5	633	420	206	203	719	743	770	711	189	213	766	113	273	15	600	175
1176	132	44	64	134	68	237	60	23	124	51	38	531	246	127	517	831	3	5	58	283
1177	719	420	121	136	1847	153	111	246	338	1582	1240	1253	1503	669	321	6	1963	115	123	662
1178	662	124	758	97	748	664	113	1270	127	199	376	990	206	641	702	998	964	1000	160	766
1179	420	321	338	559	719	199	766	153	9	104	0	174	661	246	662	1158	434	718	1195	726
1180	434	151	67	51	597	44	1154	156	113	97	489	186	174	125	132	183	22	428	126	1476
1181	38	128	23	259	9	155	218	277	4	264	58	748	338	322	43	766	145	1158	535	514
1182	15	206	600	124	84	547	19	175	614	203	756	64	199	7	865	770	743	420	127	565
1183	729	1256	576	89	116	566	33	221	731	534	264	1324	166	1360	808	583	22	647	871	274
1184	273	171	792	711	566	48	41	92	198	200	13	124	89	168	128	900	40	127	765	123
1185	1158	600	1126	294	1004	948	1111	212	868	1115	1810	1114	1128	1808	1229	2521	1812	2976	1231	1540
1186	104	134	40	116	113	4	690	1194	164	729	48	1256	167	128	381	283	50	521	3	10
1187	124	44	48	189	669	60	78	23	26	128	22	186	62	104	264	171	213	51	58	123
1188	51	246	244	275	1106	104	109	504	167	280	382	259	945	355	134	128	67	417	1488	357
1189	22	124	5	44	26	127	385	60	171	273	116	547	97	132	642	19	643	40	186	15
1190	321	2300	1253	420	629	2232	1126	665	2254	661	1278	1921	1195	995	2121	662	1639	1454	1582	2313
1191	104	23	167	420	128	246	48	244	280	669	505	0	3	174	321	44	124	9	184	38
1192	866	189	116	891	521	1150	335	163	4	231	132	179	793	733	657	94	221	350	125	522
1193	437	59	51	23	547	438	89	145	78	75	704	386	765	18	465	814	491	711	148	1528
1194	263	268	1813	931	278	1736	1931	876	1810	4	1812	651	1808	1811	936	294	1817	508	869	837
1195	167	420	381	280	9	244	38	0	40	105	116	174	67	505	184	171	153	661	3	50
1196	104	499	68	23	3	524	246	321	48	517	533	531	44	669	406	113	38	237	92	173
1197	113	189	60	64	4	124	50	132	86	22	160	10	104	68	1341	202	186	349	390	133
1198	48	437	116	134	104	128	27	124	113	151	92	51	156	729	59	127	1528	244	567	58
1199	790	876	898	873	317	305	919	501	263	869	68	445	352	69	327	936	372	3	908	877
1200	866	315	263	134	541	332	919	508	3	218	1162	132	876	69	800	869	881	898	873	524
1201	97	132	22	264	5	155	92	646	128	669	676	244	23	112	145	195	1005	86	148	1003
1202	134	167	283	1528	184	64	896	251	504	44	164	491	317	567	509	444	5	78	290	137
1203	1162	897	860	3	340	2158	519	501	862	929	869	993	837	1157	44	873	516	64	1935	872
1204	417	303	1024	437	165	88	1522	803	27	505	1106	411	510	400	312	167	593	1871	557	23
1205	1000	643	62	767	97	1014	743	644	664	641	980	1003	974	994	615	856	1133	124	586	997
1206	1328	790	128	1899	62	38	209	909	2259	1149	242	431	1005	283	914	1984	188	1982	2402	868
1207	1986	1485	1105	173	237	2018	2446	68	1244	1263	2279	2984	1712	531	2341	533	380	1229	2214	2243
1208	147	124	625	755	1313	183	1210	1005	642	714	177	277	643	635	547	214	105	702	799	1285
1209	189	64	60	62	160	48	22	643	209	432	26	92	151	1018	376	186	743	119	264	214
1210	246	67	167	420	127	209	151	38	546	206	113	242	1466	134	141	62	258	156	994	92
1211	51	128	325	104	910	328	905	38	48	1155	982	1273	523	264	374	894	917	495	509	317
1212	420	199	44	766	9	669	124	153	104	0	174	64	23	338	134	22	127	246	661	1195
1213	1699	1698	845	655	1704	1475	1468	851	2042	1080	215	2384	76	1578	3100	719	99	199	689	1472
1214	714	124	754	62	277	767	664	619	1000	26	605	160	762	641	467	733	127	86	740	322
1215	136	127	208	216	99	78	546	728	64	1228	1154	718	57	1092	633	664	1472	1251	62	132
1216	124	64	22	127	5	189	15	48	499	40	134	206	50	26	97	23	237	51	0	84
1217	48	669	420	199	719	546	78	151	136	264	153	27	171	156	428	0	44	174	1106	891
1218	113	775	120	202	150	48	619	151	166	137	130	64	119	148	1145	903	1184	630	107	1482
1219	40	1367	566	50	148	60	163	45	575	48	647	1035	92	738	608	1851	186	656	32	690
1220	189	558	273	735	676	19	566	657	635	638	5	1851	793	575	741	688	577	1604	746	1230
1221	104	38	788	4	277	263	68	733	218	317	3	231	44	64	919	50	350	372	435	124
1222	1231	246	531	51	831	617	22	350	116	1237	134	661	669	50	7	994	1449	237	960	0
1223	174	246	766	669	199	559	770	1106	661	1195	244	1730	662	128	236	629	109	633	104	411
1224	171	48	128	51	164	167	89	23	290	189	92	40	124	280	22	151	264	127	113	335
1225	499	992	949	1105	349	544	531	2279	237	1882	533	429	406	1263	519	178	1712	3	837	1887
1226	1488	2180	306	2760	109	499	505	51	1614	477	958	284	415	281	417	225	542	55	1483	2516
1227	97	113	336	326	156	189	258	145	255	434	64	242	982	93	524	433	922	134	542	322
1228	104	167	420	105	1488	109	244	0	1106	134	280	246	372	174	505	669	417	383	411	435
1229	237	277	4	273	740	714	788	50	538	209	808	202	1075	92	651	790	853	1000	993	134
1230	244	48	128	259	280	67	38	113	184	134	151	524	376	156	264	189	317	68	116	326
1231	134	315	40	381	515	23	524	50	38	3	244	176	246	766	290	273	280	382	20	84
1232	22	51	669	662	127	246	113	0	1158	273	420	213	9	321	48	23	84	38	206	96
1233	104	246	51	669	321	38	184	113	128	124	420	23	68	134	92	132	0	434	189	259
1234	128	39	1528	504	1256	312	484	164	438	23	171	439	59	593	264	382	1194	491	156	104
1235	210	127	22	44	643	587	186	713	5	62	1228	189	113	1018	209	273	78	386	26	213
1236	273	128	48	264	92	104	171	715	1115	38	124	51	117	213	711	242	151	97	84	168
1237	305	435	263	352	788	445	908	308	800	231	273	876	317	898	350	873	897	501	515	732
1238	280	246	259	1106	504	505	184	134	524	1488	258	109	509	372	305	491	283	542	284	355
1239	517	519	104	545	1712	349	544	499	949	860	837	340	173	531	267	387	429	522	1157	2279
1240	499	831	531	1105	40	522	515	116	406	290	788	4	1263	243	544	2056	509	331	1882	1181
1241	342	1488	306	285	361	453	1987	141	104	542	803	1344	221	821	499	797	502	176	366	245
1242	104	733	5	189	643	743	15	127	499	218	97	714	515	168	642	611	547	243	847	1018
1243	78	90	155	272	125	244	259	237	44	72	86	217	51	246	5	171	319	533	23	495
1244	124	97	714	22	113	277	189	60	994	127	1018	758	104	1005	646	1241	213	754	767	273
1245	64	62	775	217	5	528	104	538	151	733	740	322	277	531	264	467	514	188	116	662
1246	519	349	3	533	541	1110	2042	545	104	2328	948	780	321	517	728	719	1846	544	178	44
1247	246	104	244	48	669	184	23	167	116	486	97	151	132	124	189	264	145	434	559	242
1248	64	44	113	26	132	60	189	643	62	209	528	160	127	646	96	277	48	92	586	5
1249	104	499	524	372	68	51	305	38	246	517	317	134	516	2091	43	23	509	533	128	259
1250	352	38	800	790	732	4	508	372	501	1135	919	876	69	937	435	880	516	733	445	1150
1251	1244	2214	23	2324	266	1105	2091	517	51	415	533	1986	669	545	321	892	2451	0	246	406
1252	184	134	515	499	505	51	766	365	176	524	221	1120	382	43	290	372	527	244	1289	1651
1253	417	1256	1024	437	400	639	576	396	828	803	1526	481	1338	814	369	303	1408	471	567	1312
1254	104	435	219	280	109	1106	23	491	505	454	1488	790	26	273	246	39	337	500	444	105
1255	321	104	420	1158	766	661	0	629	1240	434	206	174	1253	67	199	244	1237	44	184	1466
1256	64	22	44	26	60	5	186	127	160	386	171	132	97	643	19	40	642	62	646	737
1257	1231	559	1283	1240	321	1450	2254	2232	2131	995	1446	1449	1453	2233	1249	2231	2313	2712	136	1491
1258	1005	885	499	831	949	1712	340	237	113	1505	1131	1679	533	517	1817	92	406	837	68	349
1259	51	259	1228	156	486	105	336	546	509	217	213	168	1109	26	226	123	15	383	523	587
1260	352	790	866	1162	340	860	876	68	936	733	231	184	406	3	651	516	1157	932	929	1935
1261	168	198	273	792	1298	711	1301	41	22	290	19	1061	563	52	147	116	385	175	200	1393
1262	866	243	287	22	937	534	5	3	790	941	1157	1690	657	454	522	206	168	508	521	812
1263	132	244	189	128	432	78	167	209	210	23	116	587	643	38	1106	1014	168	75	84	93
1264	40	531	331	4	134	5	22	535	537	862	405	10	29	283	390	164	64	178	541	1181
1265	509	517	1263	1105	33	259	15	885	374	2056	237	52	491	470	837	533	506	127	405	504
1266	124	662	669	51	994	1092	714	206	559	246	132	244	5	213	96	136	766	128	199	629
1267	199	766	321	420	829	1158	611	1240	0	770	44	661	1529	743	600	213	236	629	177	203
1268	184	352	788	790	315	277	68	64	3	515	22	263	44	454	124	350	243	541	866	5
1269	104	3	68	499	519	533	406	517	524	173	1712	545	349	178	531	372	1613	1105	2329	872
1270	116	33	45	4	608	547	221	9	207	124	184	609	741	13	113	420	335	766	534	176
1271	64	22	97	171	62	733	290	184	535	381	432	23	217	78	264	148	896	195	537	587
1272	766	170	206	1292	1529	1120	177	770	631	1448	1651	361	547	381	1764	585	1237	338	5	1451
1273	420	669	44	960	338	1545	1456	1619	2233	2047	70	1529	1638	2030	48	2011	1624	96	985	128
1274	321	669	1158	104	124	0	559	209	9	51	434	246	128	64	199	629	213	127	338	105
1275	183	766	206	633	22	1120	184	756	104	1292	1210	600	614	392	168	1310	770	170	1001	5
1276	1808	1810	1812	1811	1115	1899	278	1736	1111	910	1149	1141	2671	1813	1732	1505	1130	1679	1005	1328
1277	124	22	113	104	97	189	669	48	9	132	40	51	60	662	23	209	206	128	420	217
1278	23	109	244	134	1528	116	48	156	171	88	40	104	238	453	5	39	132	221	438	75
1279	3	317	790	48	516	524	305	134	533	69	315	92	113	499	515	517	919	1162	733	128
1280	244	383	23	246	372	259	542	67	505	504	109	184	2474	355	2180	1902	453	351	134	53
1281	104	51	116	184	134	23	15	128	124	5	547	167	499	669	244	48	0	44	127	171
1282	104	189	33	48	167	381	134	116	124	64	38	23	27	60	283	280	437	264	97	5
1283	1118	242	894	905	921	523	97	917	790	909	945	433	529	23	122	669	117	885	406	229
1284	104	273	1298	168	0	175	26	244	743	1313	96	865	246	5	210	259	509	565	57	770
1285	338	876	2042	919	69	2250	908	1348	1558	277	873	231	788	1387	897	891	273	800	512	308
1286	499	831	524	1485	2051	43	2018	68	1986	173	2091	1244	2329	1263	1880	885	3	372	51	2214
1287	104	420	219	105	305	246	425	174	167	38	1488	411	23	0	153	321	1098	1348	766	428
1288	124	209	662	9	199	434	23	213	97	217	92	743	128	611	246	210	96	321	643	236
1289	38	184	3	352	22	788	64	44	315	4	124	0	669	277	128	766	420	127	51	23
1290	104	275	411	283	1061	1098	547	244	392	865	84	1120	168	382	1651	1292	355	417	280	23
1291	1712	533	524	97	519	531	340	173	184	113	44	837	3	541	38	84	51	64	321	132
1292	184	134	315	116	3	515	524	290	831	788	38	40	164	517	221	128	171	244	48	381
1293	116	828	88	766	535	176	769	614	539	134	1120	29	617	392	335	1492	350	1596	871	357
1294	246	321	1453	1456	1283	1450	2232	1449	486	51	136	669	546	1249	1973	2231	420	1281	629	1253
1295	104	51	280	23	244	48	171	437	67	38	184	259	381	164	39	283	504	1106	221	92
1296	184	740	97	244	432	618	537	316	51	206	909	145	217	1423	599	657	220	738	970	287
1297	123	26	19	116	608	151	280	1046	105	207	37	200	5	41	656	669	30	682	4	647
1298	740	48	775	259	38	160	86	202	128	277	9	184	467	186	741	50	331	990	1005	1075
1299	1162	268	340	1810	278	1812	1808	931	2376	2259	1505	1811	2895	1229	38	869	866	294	1118	885
1300	128	23	22	244	0	41	27	273	213	381	62	15	184	3	321	218	85	587	385	277
1301	202	188	86	1259	264	555	98	117	936	909	120	1058	38	195	651	48	993	94	251	512
1302	246	132	44	128	64	67	84	797	168	1115	1228	48	96	1344	1014	113	740	509	316	43
1303	124	22	189	714	132	213	385	214	587	92	743	160	218	1018	84	586	96	205	664	78
1304	1292	1247	309	1456	1537	2611	170	486	1913	1281	1297	275	766	2011	797	2491	266	1463	1079	234
1305	189	132	44	60	246	376	92	5	116	259	743	517	315	349	151	533	290	4	283	3
1306	124	22	44	113	26	273	40	127	5	48	171	189	128	9	50	38	23	60	84	4
1307	104	48	64	44	128	132	97	167	68	40	60	116	26	246	669	151	50	273	531	4
1308	406	237	1712	517	541	68	533	104	544	349	519	545	387	837	3	113	340	178	267	831
1309	428	105	1023	1064	1310	865	1098	42	143	1545	152	547	142	174	41	54	1633	392	1298	1106
1310	528	132	646	619	643	119	186	62	605	97	573	1046	187	86	40	390	209	609	608	644
1311	591	60	619	646	1016	528	119	673	605	467	132	775	682	113	678	622	189	1904	86	1047
1312	68	104	113	92	541	237	3	97	349	38	519	517	58	189	860	267	545	60	499	64
1313	32	8	632	40	1076	30	1045	45	1035	671	606	656	1737	9	44	580	171	1093	381	27
1314	104	51	23	559	184	831	134	170	0	266	505	43	167	629	1488	546	434	259	1240	48
1315	104	184	38	68	273	3	790	338	277	315	4	237	541	860	311	305	44	263	64	50
1316	113	84	48	92	23	97	68	50	134	9	733	210	177	116	541	244	147	406	1005	603
1317	237	949	517	104	349	533	340	68	885	406	837	544	993	519	1887	541	173	113	97	860
1318	104	38	68	134	113	406	64	171	48	273	92	541	4	189	352	184	237	124	733	533
1319	132	714	195	117	160	264	60	58	432	244	122	23	67	186	775	643	213	743	664	215
1320	1308	1310	1313	1038	177	711	428	15	695	399	1042	42	105	1064	1393	19	2416	755	1649	730
1321	723	199	633	726	766	1516	1509	1454	206	392	696	116	382	597	1794	637	562	175	19	631
1322	420	153	174	2	134	585	26	9	648	865	22	662	661	170	96	1454	381	1633	44	409
1323	669	218	559	199	766	486	124	277	420	352	1558	127	22	788	311	128	64	68	263	662
1324	609	64	5	420	113	26	104	669	218	381	661	134	632	596	994	217	331	0	15	338
1325	244	48	246	259	113	184	116	437	381	505	1106	189	305	92	27	264	1528	124	417	97
1326	113	124	44	78	127	60	189	160	97	186	195	132	123	58	166	62	264	528	210	150
1327	78	195	214	97	210	605	528	132	1674	1018	215	120	1336	702	125	619	646	713	92	1071
1328	104	113	788	97	92	237	148	4	160	290	22	124	335	184	117	1181	128	62	50	138
1329	420	669	719	321	766	434	136	629	23	1240	124	1253	174	153	662	0	1195	111	51	611
1330	134	766	321	338	51	305	153	559	199	184	105	128	719	1730	279	170	111	1545	546	723
1331	104	44	22	124	127	64	189	97	184	113	669	132	217	209	48	213	743	177	51	116
1332	213	662	189	48	214	216	728	994	1158	839	711	546	60	1092	236	128	702	755	244	597
1333	352	788	134	733	273	790	231	919	69	4	277	315	218	541	908	317	800	454	263	64
1334	1270	104	797	84	1292	170	994	1517	794	1079	2011	1001	2577	1023	1297	1247	22	321	273	1115
1335	104	51	44	244	124	184	167	97	259	38	127	669	132	64	113	22	67	92	26	5
1336	632	682	1046	609	608	671	1047	2223	2183	1020	1076	389	25	1531	32	2203	16	388	624	1045
1337	48	97	113	78	64	1228	117	711	244	714	264	259	195	58	67	160	246	433	57	93
1338	713	22	124	1298	127	625	198	587	171	64	534	175	642	210	186	177	163	647	205	151
1339	62	264	78	113	151	124	128	44	64	155	714	775	202	214	376	222	93	213	67	126
1340	1736	2641	1812	1810	1808	2385	1155	1679	1819	1811	2391	1816	1818	1735	2392	1160	1734	1989	2382	1328
1341	2259	910	1259	1736	1989	98	2402	1945	1134	1808	2378	740	202	1810	2641	1811	1217	1812	374	2397
1342	184	5	84	797	756	246	7	189	13	565	23	642	19	1529	531	755	209	105	1241	213
1343	124	26	64	609	5	45	10	127	8	206	608	113	46	420	37	273	682	15	381	390
1344	290	515	350	400	788	335	352	164	690	862	729	176	89	793	983	179	527	1595	881	354
1345	104	97	64	113	124	127	92	209	132	48	38	22	669	189	714	128	51	499	217	26
1346	104	517	3	173	545	1105	531	68	134	429	1613	2091	1263	167	38	541	2056	509	51	1485
1347	37	389	32	2183	1020	588	1045	1086	671	1076	726	531	2223	1035	1691	1054	649	2200	939	44
1348	714	209	113	62	546	92	215	151	199	214	1228	711	246	139	160	99	51	662	23	743
1349	134	23	48	167	116	64	189	381	26	38	420	132	22	92	97	151	259	60	123	39
1350	104	51	134	128	116	23	22	167	184	44	40	244	26	48	64	420	273	669	171	9
1351	43	266	979	2018	1973	2516	499	276	309	2690	2051	1673	1986	2133	2483	1231	820	2482	67	2805
1352	682	37	44	33	741	596	331	608	45	9	60	124	32	4	26	622	673	591	35	1020
1353	134	104	113	437	4	116	50	64	733	128	331	499	3	264	729	1256	322	26	464	505
1354	0	199	105	124	723	669	547	51	128	381	64	22	246	44	26	392	167	171	5	661
1355	132	237	618	290	1014	376	647	738	1177	815	733	1150	837	1259	538	537	786	179	569	599
1356	1812	1811	1733	1735	1114	1679	1818	1819	1815	1005	1178	278	1743	1214	1141	1993	1425	1816	1217	1134
1357	643	98	432	1018	1250	133	1265	630	64	1101	1259	664	954	124	586	843	878	840	1041	125
1358	50	2328	32	531	1020	389	45	2183	1086	237	1047	25	1076	1045	935	2203	608	932	620	1904
1359	64	104	97	26	277	38	127	62	209	217	5	733	128	376	743	714	134	662	538	246
1360	420	766	51	134	23	381	661	246	105	0	244	167	116	1651	275	1106	669	128	559	44
1361	68	113	104	999	541	2059	885	209	124	2018	662	526	376	994	697	538	3	127	43	532
1362	104	51	246	766	315	244	669	67	486	275	259	43	23	170	1456	559	266	1292	276	420
1363	1231	559	321	743	994	1237	1450	611	44	1283	2232	104	486	1253	998	629	661	206	662	420
1364	124	199	127	669	420	643	105	9	5	633	218	213	719	217	385	711	0	186	743	755
1365	790	876	1162	3	2158	508	268	277	516	651	860	800	445	291	406	363	359	837	1855	937
1366	22	642	206	733	104	741	183	534	177	537	184	33	711	514	200	614	218	4	175	50
1367	382	381	417	547	726	88	23	171	648	1194	174	109	3	40	505	9	412	221	531	50
1368	44	714	662	611	1241	213	214	600	775	646	1270	15	1158	40	1000	432	767	218	322	555
1369	278	38	1558	788	263	1115	1118	209	911	1149	1005	213	1111	909	218	374	128	184	869	325
1370	517	531	499	237	104	349	3	68	406	1105	992	949	1712	178	524	134	113	429	50	853
1371	541	860	38	651	788	263	837	512	4	387	2158	929	277	733	519	189	949	352	202	897
1372	64	22	9	5	420	96	113	206	603	127	97	600	40	132	758	77	741	1241	964	766
1373	67	1106	280	259	383	258	420	355	1528	256	417	486	366	661	134	381	284	0	105	53
1374	435	3	305	38	315	352	372	788	231	345	4	332	733	2153	219	454	881	915	350	1691
1375	104	372	454	908	184	3	219	501	263	873	788	352	445	919	69	898	363	508	869	246
1376	713	160	117	107	1088	157	214	644	74	1156	843	65	1604	775	1137	1133	641	676	1715	1041
1377	321	559	985	121	723	1158	1195	153	661	665	104	1278	174	1231	1503	669	199	1582	726	1454
1378	499	531	831	22	134	44	321	3	273	517	237	50	68	38	64	5	14	0	766	420
1379	189	528	133	432	783	564	1075	733	808	117	4	264	656	1184	1063	10	78	48	1088	1084
1380	517	524	38	40	134	51	237	788	68	128	48	350	531	189	50	246	509	317	113	259
1381	1237	321	766	1283	170	718	1450	1231	2313	723	121	1922	2254	2232	1278	617	1605	101	1451	719
1382	168	153	381	105	669	600	246	814	409	1106	423	64	567	305	198	26	45	167	437	661
1383	97	44	60	48	406	541	124	38	349	127	1712	517	533	50	86	58	40	4	733	860
1384	104	1158	128	431	1115	209	113	38	1118	51	48	1005	790	213	44	374	15	273	124	911
1385	40	116	134	381	64	420	50	741	505	183	547	19	221	642	1120	15	23	743	189	13
1386	629	1240	665	121	669	2041	648	381	611	170	1454	1761	82	111	236	159	1260	0	105	128
1387	48	264	259	92	51	432	104	244	113	240	891	433	58	93	67	167	122	68	137	272
1388	189	60	127	51	128	210	246	116	376	420	155	385	110	10	1018	139	611	390	748	547
1389	104	171	168	22	38	84	64	792	15	385	210	116	167	437	1298	264	13	85	26	147
1390	828	88	40	729	690	521	417	505	769	20	75	33	145	418	538	531	280	535	537	2299
1391	669	97	711	132	92	385	5	434	748	128	214	139	51	646	136	386	702	84	105	611
1392	246	104	67	38	124	97	420	184	156	78	529	264	486	336	0	123	1106	64	381	242
1393	499	44	237	97	831	68	64	531	124	132	51	26	22	184	189	949	38	517	127	743
1394	60	113	22	515	499	1000	217	767	538	737	531	192	119	287	43	127	994	26	214	220
1395	22	797	1241	273	1120	1270	535	1344	243	40	19	350	168	611	499	127	376	217	29	209
1396	209	964	994	44	1241	1158	1231	1008	559	714	321	1005	1126	1004	600	1283	748	1092	1450	338
1397	321	1158	420	1237	1240	669	1231	766	662	209	0	434	1449	44	486	661	611	51	136	199
1398	38	92	244	127	124	1118	376	524	1014	263	669	406	86	67	509	743	43	58	349	831
1399	259	67	246	280	48	116	336	509	504	524	529	669	542	38	43	317	134	499	505	326
1400	420	51	23	321	669	766	0	167	184	174	559	9	244	38	153	629	124	505	67	116
1401	128	184	259	505	524	40	499	44	113	67	43	669	68	420	3	116	305	531	124	283
1402	26	40	113	132	134	50	104	741	538	531	331	662	116	558	758	127	10	376	206	4
1403	183	206	15	335	537	22	350	1185	203	138	547	625	176	771	5	769	1641	273	793	1308
1404	559	321	420	1131	104	661	629	246	1253	0	1115	1450	1240	209	1237	431	84	9	662	1231
1405	48	128	38	113	51	92	171	134	437	132	40	39	246	189	124	264	64	116	97	44
1406	524	23	128	246	505	48	109	266	417	256	68	1488	435	317	531	132	113	517	258	221
1407	255	432	78	336	259	151	240	433	242	246	495	244	1107	982	130	51	146	2175	214	1674
1408	104	44	132	515	127	38	128	743	336	113	350	209	714	68	23	60	40	92	486	434
1409	1114	1110	209	1216	1004	113	15	655	1005	1131	728	44	213	92	759	86	124	64	14	406
1410	866	305	184	501	880	908	876	3	69	435	919	332	937	881	897	263	873	508	915	733
1411	104	38	48	128	132	277	124	51	273	97	246	92	64	44	113	209	127	184	317	259
1412	246	97	669	546	321	23	68	559	611	420	189	434	376	979	67	64	531	662	945	38
1413	195	432	120	78	843	130	1674	150	113	1184	58	1250	264	90	590	1482	849	240	188	148
1414	48	64	167	766	174	113	321	40	128	246	105	22	434	381	661	718	505	47	206	236
1415	104	352	38	134	350	273	866	332	4	800	317	305	372	732	263	733	1135	508	881	3
1416	104	517	406	992	1613	499	533	173	2036	429	68	531	2279	524	349	267	2498	872	541	405
1417	929	775	133	86	155	651	97	936	195	327	891	1103	1145	98	287	120	1723	69	163	146
1418	837	1162	517	949	237	831	544	406	1712	533	349	993	2279	1817	992	860	3	68	1993	790
1419	244	209	67	44	217	151	486	167	92	214	982	994	662	155	324	1466	60	1118	93	546
1420	184	116	51	331	381	29	134	5	141	505	342	797	177	7	815	13	275	168	33	831
1421	635	715	218	426	205	113	7	646	675	1298	586	419	1604	1617	1230	565	92	577	1149	641
1422	1105	531	517	515	350	237	266	43	949	1986	349	2133	516	321	2400	372	15	2214	1485	51
1423	1118	278	294	1808	1736	910	325	1743	990	1111	974	1130	594	868	1115	2378	877	1812	1811	1158
1424	331	116	4	50	381	243	171	514	60	521	207	1	29	760	46	5	499	632	389	34
1425	132	51	23	78	5	58	280	669	437	27	166	283	38	110	514	438	221	567	420	125
1426	237	60	127	104	517	68	22	5	541	331	837	741	26	533	58	609	831	15	9	171
1427	1158	209	964	603	1126	44	585	662	600	1114	780	1535	431	960	559	420	743	1270	213	1115
1428	51	128	831	184	48	113	23	134	167	116	246	15	84	92	38	171	3	244	189	44
1429	104	524	40	177	815	44	509	343	48	535	128	797	1011	237	68	127	84	23	342	531
1430	44	124	22	209	189	127	5	132	213	26	743	51	206	669	217	662	273	714	128	92
1431	104	68	134	788	352	4	237	790	317	541	515	44	64	132	263	50	218	243	512	48
1432	160	113	605	195	619	132	843	166	630	58	62	117	202	1078	187	432	776	1058	193	783
1433	1326	401	1426	113	10	50	2183	352	733	569	760	573	1316	512	335	1028	389	783	1020	1181
1434	831	949	237	104	349	68	1712	173	533	837	531	1887	406	544	519	2056	541	1263	860	1187
1435	352	788	908	866	4	790	937	881	315	2237	332	178	519	372	732	317	897	870	512	50
1436	669	434	559	124	246	1466	23	486	546	174	67	48	829	44	236	428	321	147	661	210
1437	932	880	1691	927	897	881	937	923	231	876	943	935	877	2237	332	38	942	915	800	929
1438	1237	1283	1158	420	766	1131	629	2232	1253	669	661	486	0	1451	51	1456	499	121	1465	2254
1439	51	124	244	84	127	246	105	177	97	714	213	259	147	273	183	210	662	168	5	41
1440	1181	335	116	715	274	171	273	179	567	396	1333	22	828	331	13	168	900	534	164	871
1441	1166	535	29	468	609	591	21	331	50	539	364	1520	113	531	853	64	40	1523	9	662
