id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19
853	437	283	280	504	828	39	521	1368	905	1106	894	1407	438	584	925	745	439	790	581	910
854	331	1309	1061	614	273	141	642	715	33	176	1595	470	618	184	89	1276	374	7	243	1118
855	524	173	3	2051	517	885	2091	68	519	1263	372	406	266	1712	51	2214	545	1613	283	531
856	420	1240	338	585	1278	665	1449	1158	617	0	104	246	960	101	770	206	633	1465	51	47
857	209	990	273	124	64	994	758	132	1111	600	5	754	218	1241	38	740	60	642	715	1270
858	1118	1736	340	1229	1989	2376	1899	1155	909	1162	1679	2259	790	1743	1993	98	374	532	202	1994
859	1812	1808	1229	1505	1810	1813	1993	1114	1811	1817	1005	1679	1735	340	868	1110	1815	885	1734	1162
860	15	273	614	168	642	1210	84	5	183	692	1313	625	104	601	695	1308	182	116	175	1344
861	1986	524	184	2214	517	372	2329	2133	415	892	2324	43	1650	2602	1254	2451	2018	68	380	509
862	669	336	244	124	51	259	214	1466	210	486	743	67	434	127	44	1018	246	611	664	497
863	104	321	51	1158	1449	1450	184	1240	1283	1237	170	1456	1465	0	2232	1488	945	174	315	1451
864	64	113	97	60	48	104	22	611	26	209	434	246	9	151	420	23	51	714	68	128
865	4	10	389	531	923	1846	390	113	1523	2203	406	1854	1020	1086	1046	609	1047	939	682	1076
866	26	22	104	64	84	5	15	127	0	128	9	105	23	420	273	669	206	662	547	96
867	1813	1812	1114	1808	1810	1811	1736	1735	1505	1817	1993	1679	1229	1131	1815	1741	868	1004	1818	2387
868	104	243	15	1181	22	657	1333	60	221	131	1091	202	521	7	733	561	1216	1165	374	1851
869	273	168	84	13	15	547	3	128	167	499	38	26	52	177	280	283	372	116	7	51
870	788	897	2158	69	919	501	508	327	104	936	800	1690	332	454	2215	869	368	862	1135	889
871	64	669	611	48	23	420	246	743	546	199	733	51	38	50	0	541	209	22	766	3
872	420	770	2046	766	1619	1529	1545	1730	1633	723	1651	1675	101	2030	143	76	411	1586	1628	2625
873	209	9	662	124	603	964	321	1131	1126	600	420	609	26	64	22	153	611	8	45	726
874	104	531	184	349	524	406	541	885	519	533	1105	173	340	317	1712	4	788	178	40	544
875	132	151	160	244	92	104	23	127	68	195	167	775	58	26	117	743	90	123	1014	122
876	160	647	60	264	740	909	375	124	133	188	376	290	44	86	1018	335	221	537	343	1184
877	97	189	155	949	104	44	68	733	1014	860	243	86	349	541	62	467	64	331	160	184
878	134	104	585	338	1348	184	733	1195	199	22	4	218	425	315	1278	153	392	5	726	352
879	1014	113	44	209	740	104	277	538	603	38	124	775	733	1118	743	26	1005	160	714	662
880	775	733	528	564	1184	954	683	555	195	1726	896	740	788	1135	332	534	843	4	1088	1190
881	132	97	189	62	619	762	605	119	277	714	733	322	643	555	646	754	758	1018	217	591
882	3	68	531	533	519	1712	173	237	48	23	44	113	949	51	128	1613	0	321	184	669
883	1118	374	263	273	911	594	482	1131	283	209	1179	10	113	1111	97	1811	1899	390	1005	1736
884	132	44	189	97	528	62	155	160	22	322	209	733	251	662	714	758	277	96	86	754
885	499	104	545	517	2324	1244	1105	2451	406	1613	349	892	1254	2534	1712	2400	178	1643	1487	2498
886	244	48	171	134	437	67	156	382	264	1106	164	504	40	505	283	39	145	189	184	132
887	40	60	44	237	68	64	116	33	541	58	406	38	531	134	127	733	5	517	128	151
888	113	1131	1613	1459	1270	1106	27	22	1258	396	517	648	322	948	645	1014	714	2396	552	1240
889	60	132	189	8	783	37	48	331	632	939	568	1341	569	124	514	92	17	9	151	1086
890	51	128	515	435	372	381	244	259	167	376	48	68	505	218	60	113	280	939	189	1014
891	611	643	743	213	5	748	273	633	206	600	203	9	420	669	84	755	603	758	719	218
892	885	68	173	519	1485	541	993	92	48	545	480	544	132	128	1187	38	522	317	532	2058
893	104	48	51	97	259	246	167	317	67	336	127	44	189	184	242	280	669	64	499	85
894	104	352	315	788	273	38	350	800	305	880	454	881	866	1135	732	3	937	862	22	908
895	541	406	4	340	860	387	880	237	501	516	544	876	897	837	533	1613	263	231	545	2158
896	38	264	244	437	283	246	134	124	151	189	26	44	184	406	465	263	127	504	524	41
897	104	48	128	68	92	51	3	167	113	38	669	246	406	134	499	244	0	97	280	831
898	382	171	412	400	396	5	27	369	88	10	33	567	9	89	124	576	280	426	128	1106
899	104	219	305	1348	345	1927	2159	1305	38	500	2036	1614	454	766	2153	281	908	266	308	350
900	3	499	406	113	14	531	1712	533	1613	64	92	283	134	44	171	237	22	178	321	124
901	277	2042	933	308	273	2250	38	733	1002	941	352	501	279	876	897	512	919	263	974	940
902	38	876	1558	246	454	891	898	128	134	425	669	352	51	435	897	372	889	445	277	219
903	1149	1295	1179	715	1570	2671	711	242	67	1662	1175	1217	217	57	594	1576	147	273	482	1273
904	376	124	155	743	1241	113	60	528	1014	160	51	251	643	775	246	970	896	128	605	646
905	189	788	104	60	4	352	113	287	808	733	97	148	866	512	237	40	116	171	515	243
906	246	420	23	51	546	199	124	104	136	321	244	174	127	719	64	766	167	92	611	661
907	104	38	374	132	97	1005	1115	325	584	44	911	910	431	124	277	376	62	26	294	1131
908	321	669	97	44	1712	0	48	209	128	1231	127	406	259	113	84	885	349	23	124	1158
909	9	115	45	726	420	6	27	199	105	428	729	1528	385	1256	547	23	1575	1761	381	39
910	64	123	171	27	669	143	115	765	110	58	0	1528	156	424	57	42	643	96	425	1545
911	104	22	124	84	116	134	5	15	128	669	246	64	23	244	766	127	273	206	38	167
912	124	44	64	189	60	127	160	558	132	26	737	646	186	5	200	711	642	755	205	385
913	23	0	153	244	766	1253	48	134	381	1106	434	719	718	124	338	486	280	1730	414	111
914	86	909	1712	406	533	117	151	60	237	160	1118	104	911	993	188	541	44	146	64	837
915	104	22	44	5	669	177	168	128	0	547	105	13	206	23	116	48	642	7	1298	246
916	104	44	51	68	246	124	127	499	434	92	97	184	244	64	0	113	259	38	831	531
917	729	27	113	1256	166	33	396	567	10	390	1194	137	118	731	400	1054	280	704	1359	1036
918	124	1308	676	642	865	96	385	5	1061	273	105	1492	1098	603	1023	112	737	1005	428	1120
919	132	936	651	929	104	327	94	733	919	189	97	69	113	4	359	68	268	317	891	897
920	44	64	167	97	5	1115	210	217	19	669	0	38	151	246	7	52	213	587	40	437
921	44	124	246	64	9	1712	0	420	1158	117	186	283	27	120	110	156	148	40	116	662
922	184	350	290	499	815	342	1289	365	335	269	20	618	1200	260	534	40	890	316	1344	361
923	104	23	48	44	669	259	64	97	0	92	113	1106	26	321	434	661	305	559	105	315
924	44	45	14	609	64	113	124	171	22	207	726	8	50	612	5	390	134	60	27	37
925	104	134	923	60	64	1523	34	68	124	22	1846	3	381	32	788	127	30	1046	184	406
926	521	290	1324	1364	89	1345	1256	104	793	686	537	983	1359	171	134	274	880	874	621	1436
927	104	246	420	766	321	128	1106	244	945	167	170	661	629	184	1488	134	411	1651	109	84
928	755	713	217	147	214	714	44	1298	78	183	92	186	1018	664	1109	189	67	386	136	1280
929	255	51	226	242	506	495	291	343	515	229	527	524	151	509	122	905	529	184	280	326
930	726	420	1278	665	1448	153	649	2300	708	648	1158	2148	2040	645	1544	1518	1639	1549	82	1512
931	51	244	167	246	505	184	280	259	134	43	524	38	372	499	256	381	67	44	1488	266
932	280	40	33	27	113	437	123	151	34	50	9	44	116	244	438	704	283	58	166	51
933	729	1256	89	171	382	704	1360	1592	547	1747	593	566	471	1339	534	116	39	703	59	571
934	541	1558	711	1285	1712	85	210	387	90	255	147	889	489	127	57	799	199	195	925	64
935	189	4	58	92	1162	40	171	522	387	352	97	160	33	195	148	1181	1887	85	517	1712
936	124	209	1712	406	86	58	1005	186	587	160	283	78	336	837	743	273	188	147	993	168
937	499	3	134	831	517	1194	116	171	173	68	283	184	545	1105	50	4	221	40	405	382
938	104	533	517	3	321	0	127	92	545	1131	51	1158	184	64	128	23	209	22	509	892
939	104	866	4	1162	837	184	1157	862	132	512	733	263	508	287	3	387	189	936	897	522
940	897	898	2215	876	508	790	866	501	919	69	454	516	889	317	445	2057	38	305	936	908
941	167	128	280	23	244	3	38	305	48	134	184	524	499	283	372	67	259	256	509	444
942	104	417	134	280	1528	381	283	128	171	382	1194	116	435	499	831	1106	149	88	305	1256
943	104	38	352	788	134	733	4	305	231	454	263	3	372	732	243	435	277	332	873	512
944	729	27	690	104	396	382	113	891	69	164	273	4	92	5	148	89	123	733	58	26
945	321	766	420	559	0	611	206	124	662	104	199	22	661	633	84	719	174	127	600	585
946	382	424	865	1042	803	26	116	168	1098	22	729	1308	221	417	109	396	428	1310	19	1256
947	611	743	199	217	758	1018	767	655	1003	964	1092	633	1241	856	702	277	214	559	755	203
948	619	605	1018	209	767	664	1674	586	1075	555	615	1715	210	1209	376	1041	166	216	26	970
949	619	528	62	60	1655	119	1209	189	1103	1184	1063	1014	86	1198	432	1250	1674	1715	277	538
950	44	609	10	40	612	9	8	632	535	60	37	682	124	46	608	26	132	64	33	390
951	104	51	275	831	43	246	357	524	515	40	176	382	29	109	365	259	23	803	280	766
952	23	246	434	113	127	128	64	0	9	167	719	132	38	213	661	153	1158	136	839	629
953	104	244	128	184	246	22	5	168	177	273	64	381	67	547	669	48	283	0	183	105
954	62	51	189	376	26	1106	896	322	155	116	528	428	171	238	385	96	1528	275	529	643
955	104	420	505	5	23	535	113	283	184	244	116	417	167	611	189	321	60	376	153	661
956	23	3	48	244	669	0	256	305	383	321	531	184	1244	546	153	500	258	27	317	127
957	1456	1231	1158	766	629	743	611	1253	1283	994	1453	1237	43	1281	1449	44	209	317	979	524
958	437	48	280	1194	1256	167	189	729	39	895	690	132	283	104	148	126	156	97	149	116
959	246	259	167	116	38	315	40	505	515	499	256	317	0	529	350	283	151	164	43	124
960	1157	178	387	1162	517	522	533	1935	872	2323	267	1882	499	429	4	1524	831	1521	2062	38
961	48	128	244	280	23	68	67	524	317	184	305	256	132	97	406	831	509	116	315	171
962	124	244	22	259	48	40	171	217	23	155	43	156	38	92	280	75	896	206	514	528
963	116	189	40	517	171	221	5	50	38	4	524	44	64	128	51	132	733	48	1105	505
964	128	23	167	381	124	153	174	105	26	123	414	280	40	171	47	127	64	92	134	116
965	524	2051	1485	1488	167	2474	499	1244	244	2091	444	43	2329	3	1263	2602	2490	305	246	2517
966	2259	1162	1899	788	1153	2376	2392	1813	877	584	352	2158	515	715	793	668	1743	1087	909	866
967	315	43	116	128	499	38	44	524	505	221	381	40	167	357	243	141	23	124	743	48
968	116	40	184	51	167	48	381	128	505	171	44	221	124	189	38	259	132	64	515	50
969	150	891	90	919	126	1670	48	753	876	148	387	1665	68	59	873	908	93	416	1368	305
970	97	98	60	714	209	113	528	217	376	432	1000	1005	64	646	1118	133	564	840	325	1198
971	15	44	0	124	64	113	128	420	22	68	669	127	1158	3	26	831	51	153	209	23
972	381	283	280	134	124	116	382	505	39	168	171	221	9	52	1061	504	491	207	383	174
973	104	766	124	611	499	199	434	1092	68	206	743	420	633	321	559	184	22	839	0	1241
974	64	134	428	113	5	189	22	92	417	1098	425	27	60	437	376	305	167	743	662	420
975	38	231	876	104	873	866	454	508	305	184	263	889	327	273	932	891	877	277	3	2237
976	209	44	994	1270	217	104	1241	97	486	192	336	758	1131	246	184	0	642	321	1120	259
977	790	104	38	263	315	352	350	291	898	277	294	278	512	897	305	873	268	733	231	218
978	113	60	48	163	151	83	116	78	92	5	590	711	97	126	22	125	713	186	647	33
979	44	9	127	609	40	26	189	68	643	22	528	8	45	34	632	420	406	939	611	217
980	184	535	275	259	22	515	40	43	486	141	29	276	217	376	527	23	1297	505	26	132
981	417	1194	729	382	1256	134	690	412	400	396	547	381	283	1024	2	639	576	280	26	567
982	737	64	424	124	643	864	767	189	386	160	642	60	641	273	205	19	792	277	1133	586
983	711	22	633	420	136	0	662	23	385	123	213	766	748	718	115	547	147	311	1109	186
984	62	714	113	60	151	210	214	376	160	336	1018	264	1228	775	611	434	116	758	23	167
985	831	499	2279	349	173	949	519	992	1712	237	2063	780	1613	531	2051	340	2667	544	885	533
986	382	1256	396	221	1194	134	690	22	814	417	5	381	828	283	424	27	109	392	567	1038
987	499	124	3	48	23	831	92	64	167	0	38	273	41	5	531	406	517	283	246	171
988	1450	2313	1231	1511	321	559	1449	723	960	1451	1240	1465	2031	1278	629	1491	2305	1195	2254	1922
989	132	145	97	343	160	148	184	195	259	155	243	264	647	287	113	1200	514	537	1075	336
990	382	392	1503	1644	585	420	174	134	1761	45	766	1631	1462	729	9	22	1195	1098	158	116
991	3	831	178	372	524	184	315	305	1613	517	992	1459	519	1194	134	2091	173	1263	2400	283
992	831	499	406	173	545	533	3	1105	48	949	1244	524	2091	541	519	44	113	43	892	51
993	97	68	132	113	48	104	349	499	60	531	246	51	406	23	189	1712	259	244	546	517
994	1194	690	639	576	417	171	437	521	1359	814	89	164	803	567	381	1024	27	557	1345	283
995	97	217	64	92	1228	189	669	259	664	264	195	213	120	546	702	5	156	167	317	541
996	104	38	51	44	124	40	92	189	244	23	381	134	64	280	246	283	26	60	151	27
997	499	524	167	280	43	2091	1263	2051	3	256	2180	259	128	1902	317	246	509	415	2400	134
998	78	264	895	151	240	110	59	72	1482	137	156	93	1202	887	1332	113	66	148	711	205
999	127	9	60	26	209	186	48	662	213	5	22	189	611	719	216	420	743	718	128	646
1000	429	178	1790	305	134	519	43	3128	1888	444	2242	2240	541	349	544	417	885	2056	2908	2498
1001	23	167	128	246	669	259	3	0	315	499	505	524	116	529	372	68	124	92	317	504
1002	51	244	167	246	124	116	0	280	259	420	92	171	381	26	174	134	22	151	84	9
1003	5	44	124	33	755	186	119	195	1341	19	537	335	843	193	1018	678	630	83	207	62
1004	104	273	766	669	22	44	68	124	515	0	51	733	177	420	3	499	352	206	128	15
1005	104	317	949	790	132	885	406	387	524	533	97	515	909	499	516	860	1887	291	1712	522
1006	13	755	200	711	642	1313	625	183	1210	792	385	19	1308	1176	177	715	601	1298	168	203
1007	104	352	22	4	218	788	38	134	315	50	64	5	124	515	68	127	766	206	175	199
1008	499	831	517	173	237	533	1105	524	541	1712	184	349	134	949	522	283	50	113	38	15
1009	255	244	290	51	125	909	1228	343	273	296	316	168	375	243	740	642	22	90	921	815
1010	132	97	113	237	189	643	22	714	277	646	5	733	528	217	743	209	127	62	155	767
1011	273	22	44	385	5	41	547	127	9	153	218	171	105	386	113	92	27	128	84	134
1012	766	104	116	723	22	134	15	13	273	206	45	177	5	585	392	40	183	175	203	382
1013	44	64	113	199	104	189	92	26	97	206	116	420	434	171	132	213	23	186	203	217
1014	1106	1158	376	116	958	259	417	322	357	325	238	132	258	803	22	766	1098	431	365	911
1015	382	116	221	437	729	1256	280	164	381	27	400	412	1528	109	189	89	264	1526	283	396
1016	1131	868	1735	1679	1425	1570	1175	1119	974	1819	1899	2839	1144	1536	278	192	1128	1458	910	1214
1017	97	78	151	217	714	186	62	5	57	51	160	755	23	58	147	216	643	171	195	246
1018	206	559	116	1195	756	1120	199	1240	84	1348	198	1344	290	1185	1310	614	1450	101	136	145
1019	97	62	497	78	44	113	151	546	259	160	669	124	714	117	217	127	775	434	528	122
1020	321	546	629	1619	0	486	839	121	1675	1545	560	153	135	1283	67	9	611	1847	770	47
1021	104	305	219	425	38	454	2036	1927	184	908	524	317	2159	167	280	2153	1614	345	505	2438
1022	9	321	726	153	723	44	45	0	174	609	22	381	414	1195	134	661	124	206	26	199
1023	153	9	134	411	382	723	105	381	26	23	124	321	392	128	51	0	648	171	22	104
1024	788	38	866	231	184	4	317	512	263	873	919	277	69	454	733	876	898	501	315	936
1025	2324	831	499	104	1606	173	321	2329	266	519	1986	2051	1105	533	531	406	892	349	524	2452
1026	128	51	44	831	68	127	124	113	3	244	246	64	533	171	531	1712	321	280	116	38
1027	23	1488	167	246	669	1902	559	105	2180	174	306	629	486	47	1106	795	280	2483	259	945
1028	22	26	741	614	50	797	184	4	64	756	331	535	798	547	381	116	539	315	743	733
1029	160	97	64	150	214	60	210	713	605	90	119	205	843	386	1184	432	319	702	107	1041
1030	643	113	160	119	748	1018	664	215	216	713	151	205	630	155	1674	1154	843	762	213	120
1031	104	40	23	44	244	9	116	128	29	246	10	48	33	420	88	21	124	609	109	132
1032	209	406	127	132	214	217	860	213	664	533	837	740	1993	643	277	702	62	434	1018	743
1033	719	199	726	45	2	1531	338	414	2042	933	880	1691	3	12	609	26	1575	115	38	22
1034	128	48	51	244	259	669	246	255	151	59	78	210	264	434	85	156	242	336	433	292
1035	559	420	0	766	199	486	661	174	434	124	1240	1253	338	611	662	127	23	597	105	84
1036	517	1712	544	837	237	68	1887	349	387	104	949	340	178	1882	1879	480	516	2058	885	2323
1037	425	435	105	174	0	417	51	109	153	669	500	280	246	1545	1348	87	411	219	184	337
1038	866	69	876	880	897	788	38	919	231	873	104	908	937	263	508	881	4	1708	1691	915
1039	84	177	22	128	1210	105	625	26	5	48	642	19	23	486	259	385	1042	217	1313	203
1040	766	559	420	104	321	2030	1453	199	661	1605	0	486	2046	1529	1456	101	718	1652	770	246
1041	591	783	10	682	646	622	632	37	619	671	64	32	528	596	609	8	741	46	1016	124
1042	321	246	669	499	420	559	0	128	766	23	831	84	434	48	486	174	44	184	629	1158
1043	183	177	642	797	84	26	1308	273	19	13	1210	758	168	1298	198	600	1301	44	1310	756
1044	104	4	116	690	3	221	788	880	352	171	400	38	729	164	184	881	1256	733	521	866
1045	45	44	9	726	64	719	2	124	1631	609	612	199	153	420	723	22	5	26	414	585
1046	113	160	86	68	124	528	733	605	860	104	58	119	714	217	993	48	406	202	538	929
1047	104	51	246	524	505	259	128	23	280	266	509	381	305	3	283	383	2091	306	529	317
1048	97	44	376	124	64	62	51	113	244	246	26	128	743	160	259	217	134	714	167	184
1049	104	515	264	148	1595	179	38	184	350	1256	317	1200	729	242	911	352	176	1011	1150	283
1050	273	390	207	331	171	168	84	1328	437	4	1162	911	521	124	131	280	690	7	426	431
1051	420	170	559	1448	1651	1449	1278	665	1292	1488	1913	184	1454	1922	266	629	1283	275	338	505
1052	327	876	38	873	512	790	1558	305	263	1694	2139	2158	889	99	869	733	1168	489	1468	68
1053	33	4	1341	907	60	1035	1851	1426	808	1367	50	193	1028	638	2270	3283	810	657	1866	1737
1054	515	231	4	273	243	454	372	790	305	3	800	354	263	22	1150	219	524	862	869	866
1055	790	909	1899	1813	1162	374	1808	715	1817	1328	2259	1811	2376	1115	1736	104	268	2671	1134	1153
1056	611	113	609	662	733	535	743	127	5	29	97	68	939	77	420	349	209	719	45	726
1057	64	68	60	184	611	237	669	273	528	754	740	767	970	263	0	23	993	243	546	1003
1058	168	1344	22	26	1120	41	1308	105	128	600	424	275	865	505	756	603	537	803	1310	331
1059	113	993	860	541	387	189	1712	133	775	349	202	155	564	605	853	619	1058	62	528	651
1060	44	64	124	113	22	189	26	104	9	273	127	209	45	132	38	97	171	134	92	662
1061	420	199	0	565	723	153	719	203	105	124	116	629	206	44	23	47	726	434	175	1298
1062	669	68	23	244	127	43	714	155	160	434	78	1092	1014	134	538	718	251	272	775	1232
1063	104	128	406	499	23	68	171	85	444	39	38	509	164	519	264	305	67	97	151	504
1064	1194	1522	1526	505	1528	55	2530	228	238	557	27	381	280	3	435	2153	2299	831	337	266
1065	171	1194	729	382	690	417	153	437	400	381	22	26	3	44	221	283	412	1528	40	4
1066	104	1241	97	321	124	420	209	26	669	546	0	29	220	714	134	96	60	9	68	831
1067	390	273	567	171	164	521	793	38	400	1165	39	556	274	374	1118	438	1034	910	1194	1054
1068	378	3617	228	320	1942	2530	2760	802	1951	3083	3683	3233	1902	3190	289	2474	2917	265	303	493
1069	104	517	68	237	831	3	541	533	349	113	522	531	519	92	189	837	949	1887	40	38
1070	134	880	733	199	425	277	891	2042	113	60	643	153	166	69	5	528	189	4	929	99
1071	104	0	338	669	719	105	51	425	305	559	661	64	184	26	1253	585	1348	662	434	1195
1072	104	153	1528	435	1106	305	246	648	381	337	3	505	51	321	766	303	38	1488	27	116
1073	199	719	153	0	128	105	92	104	5	434	134	51	766	246	381	385	84	167	139	711
1074	559	246	51	486	669	1231	1240	661	104	1283	1456	259	244	0	67	128	2232	336	945	1449
1075	116	290	221	89	793	729	396	104	20	657	566	400	814	176	13	1256	547	828	168	690
1076	1158	67	1240	420	1231	336	743	209	1283	167	1115	662	84	338	1120	1537	2232	1281	258	546
1077	417	1024	109	382	729	803	337	481	1526	453	471	1359	165	690	228	1686	1106	1407	396	27
1078	305	167	264	524	23	92	256	317	504	437	922	156	43	499	283	242	226	982	315	336
1079	1158	209	1005	321	1110	92	97	431	44	1229	213	1115	948	124	1535	128	1808	868	2026	1993
1080	48	128	97	244	246	189	38	113	124	167	116	151	44	68	64	23	264	127	280	317
1081	124	128	151	437	64	78	171	23	60	39	280	166	44	189	58	195	895	150	1528	59
1082	60	113	64	612	10	608	189	124	45	646	655	609	9	46	632	630	558	8	26	37
1083	117	113	210	163	67	891	122	104	127	62	137	124	489	590	73	167	74	711	319	94
1084	124	44	26	244	48	167	22	151	5	92	104	210	116	171	113	547	84	168	123	132
1085	68	92	237	128	51	406	515	4	171	58	733	315	26	50	432	669	273	43	290	195
1086	113	381	116	733	51	171	10	277	642	741	19	206	0	207	390	33	153	41	221	174
1087	48	23	726	1158	58	1253	166	44	85	50	1368	1256	567	911	148	716	244	669	126	64
1088	209	714	1118	44	62	51	743	1005	217	124	376	1014	214	994	213	98	555	374	790	113
1089	104	246	23	669	3	68	85	0	124	44	151	67	27	69	113	127	64	317	171	264
1090	189	97	117	160	132	148	86	151	60	202	62	133	150	120	163	590	319	432	166	647
1091	10	40	50	4	609	34	389	531	113	44	632	8	16	14	26	1046	189	64	1523	45
1092	124	113	78	210	60	434	160	728	58	546	6	839	213	195	719	214	150	1154	748	117
1093	44	113	26	64	128	390	48	14	127	97	171	60	104	33	46	608	132	632	22	189
1094	417	428	105	280	437	1106	312	87	174	39	41	128	143	1064	123	26	1586	238	411	52
1095	189	33	521	148	171	4	566	1091	290	116	274	179	335	699	164	160	60	787	866	195
1096	132	148	113	97	117	92	145	125	163	78	290	647	146	120	590	240	891	64	259	244
1097	766	420	199	9	104	321	719	633	124	770	338	565	174	661	127	434	206	153	718	47
1098	259	48	151	132	669	93	272	546	434	145	44	90	117	432	167	58	124	104	136	123
1099	335	537	566	1499	793	243	1856	618	33	19	352	1196	737	179	274	1301	688	1357	1344	331
1100	97	60	22	743	1018	104	1005	758	92	662	237	748	211	15	84	119	990	587	184	1228
1101	51	128	244	67	167	259	246	104	23	529	38	328	504	156	1106	305	336	59	383	317
1102	104	134	283	109	803	1194	221	1526	1106	88	435	280	116	381	505	1528	504	305	228	128
1103	51	246	259	524	43	306	509	38	529	505	958	258	499	542	305	945	256	1106	134	504
1104	38	209	246	277	92	213	263	317	259	184	97	218	294	876	0	217	486	210	1118	898
1105	44	22	209	64	132	740	113	60	86	715	273	237	1000	737	864	990	331	591	5	192
1106	1194	639	221	1256	576	89	1364	1324	1745	814	290	20	880	900	871	566	793	418	104	803
1107	831	68	519	517	237	3	349	531	533	406	885	1244	1613	860	44	524	15	2279	14	64
1108	132	97	92	38	124	10	374	390	202	26	911	62	209	1155	189	264	104	151	64	263
1109	3	788	908	352	263	315	876	231	69	732	516	519	541	508	178	919	897	872	1935	880
1110	10	46	37	612	8	608	45	632	389	609	25	17	9	34	40	1035	390	2183	1086	32
1111	390	60	244	127	374	259	160	3	482	1115	242	609	207	30	376	0	509	524	1155	567
1112	259	497	51	527	243	317	206	272	255	40	2133	127	797	885	831	276	2235	177	922	2018
1113	933	928	1366	69	1256	576	941	3	2237	435	551	935	412	639	501	866	311	1681	908	679
1114	209	1005	990	1115	1179	594	868	294	1111	740	715	1158	714	1118	1000	277	1808	1119	97	374
1115	797	206	756	1292	535	15	342	1001	104	5	350	275	631	361	600	221	642	617	29	40
1116	132	189	124	116	92	167	23	381	156	221	78	195	290	514	210	206	9	316	911	374
1117	499	68	44	831	189	237	38	128	3	64	531	517	124	184	48	22	134	132	51	26
1118	662	44	209	641	1018	119	217	702	538	132	1005	1248	127	663	1017	973	775	630	251	896
1119	33	207	608	741	9	60	116	588	388	132	656	335	25	673	864	808	127	1737	424	556
1120	128	244	382	27	272	256	221	58	78	39	195	433	1368	326	891	38	505	122	814	520
1121	743	733	124	60	990	62	1003	748	758	1008	311	155	702	160	929	251	68	767	189	968
1122	406	92	113	58	48	68	541	97	195	78	891	895	533	132	160	151	150	69	189	117
1123	127	64	755	642	168	669	51	600	715	1210	218	1115	7	792	713	92	1018	113	737	625
1124	171	280	432	263	133	1256	438	164	887	788	116	482	244	1162	374	120	557	541	74	259
1125	78	151	128	167	895	406	669	58	124	264	38	150	280	44	127	195	110	104	51	171
1126	68	406	44	113	217	541	1018	1005	499	349	147	186	22	209	60	213	517	189	132	519
1127	1115	1298	15	1310	1149	1586	1352	198	797	625	600	642	669	1228	174	1111	1537	51	594	1297
1128	273	113	733	189	84	184	4	3	48	669	237	132	213	406	0	171	116	128	168	499
1129	48	26	0	218	420	246	4	213	199	50	171	40	105	153	189	531	381	733	277	85
1130	321	1240	669	629	51	0	1283	136	111	101	718	1730	104	153	1453	611	170	128	1449	199
1131	528	775	64	160	217	619	119	643	646	767	127	1014	86	98	754	644	188	840	630	40
1132	255	92	259	51	67	1118	151	509	210	209	132	982	78	68	127	495	328	885	489	1115
1133	209	113	743	714	206	9	213	5	151	23	259	62	210	1092	718	1466	216	40	78	546
1134	762	119	605	209	1005	1241	968	322	1000	214	853	1016	98	376	702	586	1209	1015	847	967
1135	104	68	48	97	259	533	246	92	113	244	38	831	541	264	317	3	189	58	272	167
1136	3	305	406	134	533	167	273	420	444	14	516	1131	1935	237	788	27	454	509	799	425
1137	517	499	1162	340	406	429	3	885	544	545	113	331	2056	92	1712	349	993	790	167	531
1138	280	167	151	67	305	171	504	156	145	272	524	195	470	506	3	226	520	383	328	221
1139	209	1450	1237	559	1240	611	1231	662	960	420	199	77	629	1921	294	1008	585	985	213	2232
1140	134	609	50	9	729	690	612	22	632	46	1194	44	25	682	32	104	606	414	596	1256
1141	788	4	283	113	317	406	280	27	381	51	50	541	862	1181	437	290	237	524	39	23
1142	199	633	719	203	124	420	565	547	105	766	9	792	0	236	623	175	44	1310	153	755
1143	499	51	68	128	92	132	244	44	246	124	64	23	116	831	283	184	167	259	171	127
1144	1131	1158	44	0	1005	128	420	26	1115	15	9	124	431	662	629	1535	64	559	22	213
1145	2259	1894	1139	1142	374	584	1295	1954	1810	914	1259	1967	2389	2353	555	2379	1925	1217	1945	1814
1146	2232	1237	2254	2702	1605	1453	1158	1092	2051	2321	2231	867	1922	499	831	338	718	1249	1446	44
1147	116	104	177	168	547	273	797	315	290	614	84	1344	1210	350	534	40	335	642	19	7
1148	277	64	132	124	97	541	189	512	92	317	217	160	891	263	651	919	128	714	69	305
1149	246	244	260	343	559	128	355	145	258	534	890	829	1106	164	797	316	371	1297	815	661
1150	376	259	51	775	336	148	1075	48	184	251	605	647	128	242	315	222	555	43	58	240
1151	113	132	44	97	237	528	189	160	619	64	155	86	124	762	119	541	783	58	630	564
1152	788	352	38	877	873	501	869	3	800	931	184	4	516	889	445	1935	732	908	332	2057
1153	237	340	837	544	104	406	519	349	499	545	860	533	1712	68	541	1162	885	3	993	1887
1154	62	78	117	93	160	151	433	714	244	155	240	150	120	495	125	189	348	64	587	296
1155	690	576	1256	3	1613	639	27	171	396	134	545	557	437	429	1745	1364	412	992	1345	406
1156	128	48	92	51	171	23	167	124	244	246	280	64	264	116	151	27	44	437	127	38
1157	1194	557	1359	639	396	221	1408	164	1526	280	390	89	1592	1745	39	1059	521	593	1338	704
1158	155	605	555	762	1259	740	643	64	1655	1000	209	1674	1103	124	107	1723	733	644	538	202
