id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19
1787	51	244	104	275	259	128	1106	184	67	167	958	542	504	529	258	284	509	376	23	383
1788	104	499	3	68	524	517	134	519	531	541	2091	732	173	1157	178	406	291	1254	2036	1263
1789	755	642	175	177	104	209	214	113	385	218	62	200	277	587	614	741	625	186	646	586
1790	1231	1456	44	743	1240	1466	546	276	0	275	136	945	206	128	1092	1283	124	629	662	48
1791	38	132	113	189	68	134	48	3	4	128	788	305	92	97	167	116	60	237	283	280
1792	264	167	189	171	104	23	67	160	117	246	38	148	64	156	59	255	242	85	90	433
1793	128	244	51	156	432	78	465	117	85	74	150	90	917	68	126	137	189	123	416	461
1794	189	290	335	40	647	132	160	179	793	514	657	638	534	163	515	1075	618	145	521	432
1795	170	770	1529	1651	723	184	392	1195	0	1730	559	199	1298	51	105	206	321	1310	2269	23
1796	559	321	1240	1283	661	1253	1158	338	101	51	486	121	2232	662	104	199	1453	136	562	206
1797	44	420	124	51	0	64	209	84	127	662	97	766	559	1158	22	246	611	1131	23	743
1798	51	167	280	23	383	258	256	945	509	156	43	505	306	305	669	520	97	1528	92	39
1799	78	432	117	843	255	903	647	150	528	319	93	514	128	90	605	104	163	210	156	376
1800	113	97	44	124	132	64	22	15	127	60	209	48	237	5	171	51	68	603	273	38
1801	1131	246	559	1253	38	629	44	1237	0	336	499	184	213	434	84	338	15	244	600	1540
1802	189	62	155	605	1674	163	137	319	1202	214	921	1250	1209	72	259	843	73	251	808	93
1803	68	48	132	38	51	92	305	167	3	44	244	151	189	264	85	541	184	317	127	160
1804	124	51	60	217	127	62	48	206	376	243	714	743	155	209	331	335	432	535	381	290
1805	48	60	38	264	160	184	44	195	290	124	10	437	432	515	1200	5	521	315	127	287
1806	51	127	214	714	104	113	242	246	117	711	167	209	587	495	317	84	343	184	57	68
1807	237	113	68	104	531	517	132	189	541	831	97	44	533	92	949	3	4	40	48	64
1808	3	184	908	231	919	69	897	866	4	68	880	732	733	445	1558	512	1387	516	877	350
1809	246	559	945	51	321	1240	136	629	1453	1158	486	669	128	259	67	1456	104	1272	1131	258
1810	790	352	38	1558	876	501	277	69	788	919	311	231	873	1387	512	68	294	1348	338	897
1811	26	273	737	41	160	675	711	586	84	1308	758	92	741	1042	531	27	437	40	754	1242
1812	134	382	1194	116	221	803	412	184	1256	109	171	3	729	381	437	690	27	828	400	505
1813	209	714	44	775	189	662	743	64	98	619	217	990	322	643	277	214	124	762	538	119
1814	97	44	237	64	86	68	155	62	277	4	775	40	528	26	50	5	209	127	860	714
1815	209	714	1149	990	217	128	1131	64	26	1535	1130	669	113	662	868	51	214	96	277	743
1816	189	86	714	541	762	251	949	217	853	26	349	92	119	22	38	531	127	98	1005	646
1817	113	64	132	189	97	5	48	92	62	9	217	50	186	104	160	171	209	10	151	714
1818	209	26	22	9	62	237	420	5	758	68	1241	964	646	77	531	603	48	246	528	51
1819	132	62	909	336	127	113	325	1228	84	26	512	642	1158	60	155	432	515	664	218	1259
1820	1450	121	1283	1240	2313	985	1451	559	2254	1449	960	1231	1511	1452	2065	2148	995	1921	338	1448
1821	124	177	84	183	168	127	15	64	217	184	97	797	206	755	714	711	210	116	26	1228
1822	104	1194	382	221	400	164	4	396	89	20	27	184	176	547	189	639	3	33	534	22
1823	104	517	171	788	38	283	837	167	27	92	1162	1181	40	128	541	237	463	437	545	317
1824	437	128	593	51	244	439	18	704	1528	1106	520	164	52	382	67	305	1024	134	238	396
1825	643	64	646	60	767	209	758	113	641	644	754	217	119	1008	655	619	586	132	127	160
1826	104	97	499	237	831	15	531	92	124	68	64	209	128	127	132	349	9	38	48	84
1827	315	68	243	51	305	524	4	128	244	231	1150	40	3	246	263	237	733	372	290	862
1828	104	167	246	306	23	67	266	542	43	1488	280	383	284	2474	509	2483	372	258	256	2180
1829	132	189	60	64	62	92	127	160	48	68	714	237	58	86	78	209	155	104	775	432
1830	104	184	315	862	732	800	869	908	291	3	327	651	516	881	287	368	1168	1690	435	1855
1831	280	1908	306	477	383	542	491	167	453	372	2180	378	109	2760	284	1902	244	299	2474	228
1832	51	167	244	499	259	3	831	113	132	171	85	533	517	116	788	406	40	134	189	885
1833	104	38	352	788	277	218	44	733	184	134	64	237	22	3	124	877	113	317	1162	305
1834	325	259	1111	1273	584	909	97	273	486	124	151	542	527	1061	376	275	183	301	990	132
1835	51	275	336	365	128	1297	1344	1537	357	183	343	542	504	1106	379	815	15	172	206	373
1836	155	322	26	156	151	646	385	767	168	211	246	119	711	222	112	1075	147	433	499	280
1837	104	499	831	68	406	1712	237	949	173	545	524	885	837	267	531	92	387	544	48	480
1838	104	237	1712	533	541	349	387	160	517	195	62	949	522	831	86	293	267	44	837	3
1839	714	132	97	62	611	217	662	124	990	643	214	155	664	64	740	60	758	775	528	1018
1840	189	179	132	793	4	866	352	148	58	221	20	92	2235	647	1181	316	432	160	541	812
1841	104	51	305	315	134	336	132	85	43	92	732	116	151	226	237	326	113	1200	272	381
1842	104	68	531	51	184	533	173	524	1105	885	48	246	406	127	509	128	244	519	84	259
1843	104	499	184	524	3	517	515	173	1105	317	949	531	533	350	372	237	51	43	519	1263
1844	365	357	290	259	141	167	470	382	324	176	371	918	316	246	350	529	1908	438	104	315
1845	51	669	244	184	259	486	84	127	128	1466	44	434	499	0	797	48	22	743	206	97
1846	104	259	128	184	67	280	505	315	542	38	381	529	499	305	43	336	506	48	515	831
1847	22	600	273	1115	499	1158	44	206	209	177	124	26	184	7	0	431	168	51	743	5
1848	62	124	195	44	51	64	127	58	246	160	244	117	210	23	669	150	259	217	432	255
1849	682	46	1047	671	1020	596	1	608	2183	60	741	45	9	237	207	580	531	2203	1086	2223
1850	104	237	949	97	263	788	651	376	936	217	524	853	929	98	990	268	775	1018	555	898
1851	132	60	62	1000	217	758	646	743	740	754	155	98	619	555	86	748	119	1014	641	160
1852	350	206	290	797	547	534	614	537	335	766	1344	273	382	141	275	342	1210	1298	19	499
1853	790	352	788	38	22	168	218	64	26	5	171	263	642	317	84	866	231	711	41	92
1854	195	132	113	58	62	264	151	432	48	78	146	120	240	133	126	895	90	130	1145	72
1855	528	758	990	714	277	743	724	968	1248	96	60	1018	1241	1119	124	994	251	655	1724	1000
1856	10	60	113	44	189	64	32	124	8	30	783	37	612	35	160	632	528	682	389	16
1857	1047	50	1076	17	1020	25	389	620	923	30	60	26	1	2208	2183	1045	331	45	1093	1034
1858	44	64	113	51	127	669	23	9	97	132	189	92	22	26	151	0	171	244	167	134
1859	124	160	26	662	209	51	743	237	1018	420	264	619	406	166	86	195	896	0	213	758
1860	64	113	792	547	770	23	104	210	151	719	139	160	0	643	123	60	1475	420	662	392
1861	104	3	68	38	315	531	50	352	788	305	237	519	273	541	435	178	880	1613	766	524
1862	51	246	321	1231	1237	259	1240	44	338	499	1450	48	43	336	101	47	127	795	167	960
1863	499	1712	949	1244	2446	1986	2450	533	2279	2329	1485	885	237	2018	1187	892	2214	68	406	519
1864	3	1613	788	515	862	880	1927	1194	317	231	219	1157	352	4	1254	881	1643	915	1263	531
1865	116	134	352	315	40	22	4	68	246	350	113	167	50	244	381	221	733	317	84	20
1866	104	184	134	766	116	15	499	5	420	531	206	64	50	321	315	0	124	127	669	246
1867	1675	121	99	1619	1475	76	6	1847	839	236	1472	215	115	338	597	1240	111	770	1963	321
1868	51	23	420	266	244	246	669	1488	167	0	661	321	546	184	2483	1902	174	2180	559	128
1869	385	113	148	264	151	160	127	5	58	116	44	195	48	126	386	60	145	895	792	62
1870	64	9	26	741	60	132	209	45	189	97	662	50	611	714	643	19	669	755	420	203
1871	104	420	184	766	559	661	9	44	611	629	669	244	206	381	23	116	275	128	1240	174
1872	113	48	189	78	264	385	5	62	26	23	128	104	116	126	150	90	273	277	145	68
1873	136	611	420	321	124	0	766	1240	23	48	743	661	67	719	128	629	597	839	64	1158
1874	5	189	171	585	766	44	218	676	127	933	352	534	642	206	1348	19	400	381	512	132
1875	790	38	273	512	317	231	919	68	263	1135	897	876	1162	931	936	327	898	315	877	454
1876	517	173	519	406	3	1105	949	2788	3128	2091	1487	1879	405	1521	1650	1524	837	2490	952	340
1877	512	936	60	929	237	740	277	1162	4	993	155	733	877	188	263	133	359	98	104	94
1878	244	128	171	23	150	156	280	145	210	64	146	104	163	93	587	186	137	27	316	514
1879	217	205	755	97	132	424	168	96	147	666	58	625	528	1101	105	52	175	177	864	180
1880	116	729	566	171	521	221	89	4	534	900	1194	33	20	335	537	1256	104	639	352	189
1881	104	184	743	209	51	662	206	321	1241	714	1158	38	315	5	244	1231	43	259	218	23
1882	382	690	814	639	1761	766	1644	171	1260	238	45	576	1448	5	1460	176	1106	1522	1312	608
1883	611	209	743	714	766	26	62	1092	960	1241	643	213	726	633	1449	376	170	1921	945	985
1884	44	609	9	1158	113	209	321	64	97	127	600	84	206	213	26	237	662	5	189	50
1885	237	68	885	1712	499	533	349	406	104	97	837	519	860	517	541	544	132	532	1485	524
1886	113	277	62	213	132	719	6	643	199	212	92	9	60	189	96	1475	646	702	211	420
1887	44	655	1015	748	609	60	124	189	1004	14	22	26	558	209	615	662	45	612	77	728
1888	509	527	226	242	156	433	324	529	328	58	504	13	524	1466	792	922	272	183	2343	90
1889	9	124	611	662	321	174	661	246	113	629	128	105	209	206	47	5	104	1253	839	597
1890	209	714	217	97	662	38	68	664	22	528	199	611	96	213	210	273	78	994	151	651
1891	559	1456	51	945	246	1240	611	321	546	1730	136	1605	1231	275	2030	1283	1281	276	67	661
1892	499	104	173	517	1244	524	2051	545	1263	533	892	519	266	949	2324	2400	349	406	1613	184
1893	109	1528	1106	280	1902	1488	1098	51	383	244	504	510	437	128	505	355	1096	428	358	39
1894	51	434	246	199	23	97	92	420	217	67	151	1466	546	611	259	210	559	132	22	714
1895	629	1237	9	170	47	1449	153	718	719	669	1448	2041	1542	2040	1921	2030	1299	2148	1922	1231
1896	766	425	453	266	1098	1913	831	152	305	55	1033	531	631	153	381	723	1528	22	524	2483
1897	104	831	499	68	3	237	524	531	949	38	517	113	173	1105	372	51	43	132	23	1613
1898	559	669	199	51	797	22	486	756	1466	600	1297	101	151	546	1492	1092	1545	741	141	168
1899	435	908	305	38	454	104	880	876	1708	3	919	800	69	873	1366	915	788	231	2036	1927
1900	124	199	719	6	662	26	123	151	643	420	748	385	139	209	92	646	236	5	99	203
1901	113	120	1014	133	93	322	993	1665	146	125	1198	144	619	982	1919	150	90	94	1063	762
1902	9	661	124	743	1253	434	1237	1283	718	0	338	23	1466	994	97	64	236	1195	101	617
1903	217	186	210	205	714	558	48	264	741	10	19	117	195	133	1149	86	123	126	864	385
1904	420	559	321	170	723	1449	338	1231	101	1450	1451	174	960	2232	1922	121	246	2254	2313	863
1905	44	209	64	132	714	127	62	217	60	86	662	48	748	213	22	5	743	643	160	151
1906	9	44	609	420	8	321	726	45	629	124	206	1253	661	608	40	414	153	585	0	14
1907	1368	91	437	264	1366	27	69	1194	926	305	498	883	518	501	90	465	1408	487	110	481
1908	48	527	43	280	23	324	315	145	116	226	151	343	132	1011	326	506	97	350	982	256
1909	544	837	104	522	340	545	949	406	349	533	519	178	1879	1712	387	173	3	2060	516	885
1910	104	184	51	134	128	315	116	381	244	23	273	67	167	44	350	9	515	766	48	206
1911	246	1253	420	661	1466	9	1582	1126	1451	1039	47	911	1534	1456	1453	594	1639	226	116	693
1912	40	10	26	64	632	612	608	22	5	60	390	113	33	17	127	189	207	206	531	4
1913	104	237	499	38	132	68	97	189	113	515	51	4	22	315	128	48	124	531	60	273
1914	948	780	349	321	831	1712	499	531	1131	2026	1875	44	237	517	533	519	585	68	173	209
1915	766	170	51	669	661	321	1456	945	101	275	1529	1348	244	1237	105	770	633	1283	1450	23
1916	113	62	189	217	127	209	528	743	643	611	662	26	151	1018	5	619	277	119	22	733
1917	104	184	116	435	315	51	382	23	167	305	109	280	221	246	171	128	88	244	733	3
1918	2376	1736	1139	1812	1162	2391	1810	1911	1811	1808	1160	2644	1679	268	1735	1816	1819	790	1142	1217
1919	124	385	44	186	22	765	419	203	755	153	19	5	895	42	207	143	175	27	1553	845
1920	643	528	619	119	160	630	748	655	975	1475	124	586	762	615	1133	1003	99	702	1018	78
1921	273	277	104	113	209	116	642	538	385	264	512	40	160	1005	896	27	643	1256	428	41
1922	993	1993	949	1229	349	1712	544	885	406	533	831	499	68	2279	2026	1678	2359	541	1521	104
1923	690	400	828	639	1745	1526	164	557	521	567	89	1408	1338	1324	283	498	418	1345	640	1364
1924	62	97	104	244	217	546	151	92	277	325	662	210	321	214	127	1253	0	629	1558	113
1925	124	420	22	87	2	411	414	726	417	1098	5	1106	127	1064	2041	321	428	14	337	608
1926	104	15	321	499	1131	1158	44	206	600	766	603	184	22	831	559	0	420	209	531	1231
1927	97	48	62	171	78	51	117	244	255	92	895	166	146	433	93	83	127	67	23	335
1928	352	38	866	134	733	231	790	68	50	332	454	317	881	880	305	541	263	919	932	897
1929	15	614	558	168	206	335	183	537	424	635	1301	84	7	177	4	50	735	738	692	646
1930	1005	1115	294	974	868	1808	603	431	714	1576	278	192	980	743	277	1158	994	1000	1811	1810
1931	244	259	97	336	43	48	44	23	68	509	524	515	113	743	669	831	217	92	714	64
1932	831	173	68	1105	3	533	949	2091	349	237	531	519	406	545	1244	509	184	892	1485	1263
1933	788	69	332	508	897	932	873	515	881	273	733	350	512	134	2237	898	68	263	915	1690
1934	992	406	519	178	1613	533	499	429	1521	949	340	2498	68	104	2062	1882	267	541	1244	1159
1935	831	68	51	949	184	885	1105	517	1485	173	2091	244	533	43	3	1244	237	1263	84	259
1936	183	1298	5	177	385	642	171	19	1210	64	206	1042	1310	614	797	200	203	396	40	176
1937	632	1046	124	608	783	643	528	622	9	558	741	678	17	619	26	673	32	591	189	33
1938	97	209	113	420	643	96	546	559	321	586	199	206	160	1092	1240	1014	251	151	128	48
1939	669	44	48	23	210	217	546	246	244	420	151	136	97	22	714	5	78	611	113	67
1940	1004	868	419	113	2353	1118	96	131	1295	642	171	44	586	2236	278	27	2409	10	1617	675
1941	499	831	533	517	3	340	1712	68	949	837	173	178	237	349	544	92	1244	38	509	2279
1942	515	259	815	618	335	244	189	1011	909	20	486	177	499	1423	15	647	1226	43	509	7
1943	38	68	4	134	237	541	519	524	517	305	50	831	406	531	515	1157	533	732	733	516
1944	246	51	259	669	546	336	559	497	136	434	486	209	62	151	217	714	127	718	1237	128
1945	184	499	51	350	116	128	84	524	168	38	167	15	336	788	243	22	177	97	23	127
1946	486	743	217	1466	246	127	336	259	611	210	994	559	1456	147	1158	214	990	1545	2011	84
1947	62	60	92	117	78	775	151	202	124	619	150	209	127	843	217	895	119	1712	1058	188
1948	104	51	97	127	113	132	22	171	151	189	259	116	68	280	0	15	184	217	60	213
1949	97	62	740	251	775	1259	528	98	468	467	209	591	762	432	202	733	331	38	783	754
1950	104	517	178	1613	237	429	545	349	531	544	406	134	1194	173	533	68	4	2056	189	405
1951	173	2091	3	290	524	221	350	515	134	1289	766	275	531	828	534	547	168	13	509	342
1952	104	499	517	68	3	531	237	533	519	283	1712	949	349	134	171	38	97	545	178	541
1953	315	51	831	505	43	266	244	305	1105	23	68	350	435	116	40	331	2051	0	535	237
1954	866	332	104	881	897	733	508	919	927	1150	515	937	880	512	184	38	1690	501	273	876
1955	10	113	237	32	33	390	44	1846	1020	189	406	25	1047	2183	1076	923	1046	1086	620	609
1956	104	184	420	766	0	321	661	174	381	505	669	67	559	105	315	47	486	305	280	3
1957	1181	168	729	790	1256	126	1359	657	521	386	290	1118	1162	703	638	1091	1301	571	1176	91
1958	104	51	48	3	246	420	280	244	831	499	68	444	533	256	174	546	383	1106	1244	305
1959	104	124	0	41	669	766	64	420	183	44	128	174	167	1310	147	206	175	770	9	1545
1960	44	64	127	92	714	132	23	136	246	643	264	214	60	68	160	1228	662	156	123	26
1961	437	1256	567	438	917	870	470	263	1526	557	1436	704	793	491	317	887	1592	465	1335	1414
1962	1106	244	383	453	238	529	337	593	27	53	134	246	505	381	18	484	258	48	156	1096
1963	40	189	132	113	44	97	134	124	10	5	26	104	381	538	116	390	50	33	171	331
1964	3	305	315	435	4	352	788	372	23	231	50	51	908	880	454	246	350	48	317	381
1965	559	321	486	104	431	1253	629	1456	743	1126	994	1535	611	128	1450	336	0	1240	594	662
1966	134	3	2159	38	454	1927	315	425	908	2036	1614	1708	248	800	880	279	524	231	352	263
1967	132	209	259	432	44	743	322	251	160	156	538	775	896	117	990	662	222	495	1228	994
1968	50	168	104	587	51	1034	678	864	608	738	15	647	213	200	614	123	566	210	424	591
1969	349	499	831	1712	104	237	517	885	68	949	406	340	533	519	173	837	860	544	1105	545
1970	104	305	167	38	184	283	499	128	27	51	372	417	437	171	381	1194	116	524	444	382
1971	128	124	44	105	167	67	244	64	486	9	22	174	147	38	26	273	662	565	629	236
1972	51	44	128	68	246	48	124	23	64	531	0	15	209	127	237	1158	132	189	38	533
1973	64	611	184	60	669	0	748	84	199	535	174	642	538	756	797	153	629	167	29	434
1974	199	633	770	597	203	669	719	116	766	44	1195	175	206	434	718	420	127	236	565	124
1975	406	113	68	1712	167	517	132	237	831	58	97	27	949	499	189	544	264	524	244	178
1976	726	766	9	420	617	45	585	1448	696	1454	649	562	321	44	611	652	2313	40	661	1452
1977	104	64	406	60	237	48	92	5	218	134	45	9	3	199	97	522	203	23	711	10
1978	406	68	1712	3	104	545	267	544	949	349	387	340	837	480	1157	872	524	516	885	2279
1979	283	116	567	89	400	84	19	426	335	412	537	499	207	676	504	509	141	576	132	127
1980	831	349	949	237	517	533	837	68	406	780	1993	173	1812	2063	860	2279	531	1813	1105	948
1981	541	69	1162	94	936	340	1157	876	516	501	512	4	522	287	837	2323	898	515	3	544
1982	189	64	124	97	5	714	1075	646	58	528	619	1018	767	775	171	86	644	211	287	175
1983	151	669	23	62	128	58	244	195	210	546	160	714	68	117	123	255	150	216	171	90
1984	160	646	714	767	277	155	44	555	211	1184	564	586	666	1198	1003	202	133	1133	1000	856
1985	1158	321	246	104	600	206	51	1237	669	1253	15	209	629	116	486	420	1131	1195	44	84
1986	44	124	64	48	60	189	97	5	22	26	186	9	104	23	50	10	68	4	531	38
1987	382	420	174	280	275	109	176	504	22	124	259	629	273	529	5	661	238	164	84	123
1988	104	406	1712	533	68	499	237	837	517	519	92	831	885	949	97	544	1162	860	993	3
1989	51	23	48	104	67	669	246	124	127	259	0	44	151	434	38	64	420	97	171	529
1990	184	669	0	259	38	105	486	124	420	280	315	1106	116	127	44	305	174	381	273	84
1991	352	515	1181	831	4	237	531	40	335	866	537	168	534	1200	50	138	20	178	164	733
1992	22	273	642	15	44	64	13	19	755	168	189	741	737	614	183	711	864	84	200	116
1993	244	128	167	246	259	44	669	127	280	0	84	40	22	381	132	64	486	5	26	509
1994	104	237	68	40	132	499	5	92	124	44	4	127	788	1181	541	290	531	406	58	168
1995	113	127	22	26	5	714	160	209	62	78	171	213	205	646	68	755	586	386	273	1018
1996	104	184	515	189	68	237	831	1200	132	97	531	517	113	48	51	171	524	244	221	788
1997	420	719	1195	171	44	14	22	770	124	5	115	26	1448	203	338	206	2041	1278	113	12
1998	1115	990	1535	600	273	1119	44	1004	714	715	1295	635	26	9	96	743	64	2467	974	321
1999	104	60	189	38	50	97	531	171	124	733	541	317	51	33	23	116	243	5	406	499
2000	876	897	1558	501	877	263	908	273	919	2158	69	231	308	869	800	311	445	2028	889	941
2001	723	116	1503	420	1237	275	170	1450	104	51	617	597	184	174	134	562	206	960	486	669
2002	10	1020	1076	1046	25	2183	671	2203	33	608	1043	1086	609	1045	1035	1093	207	624	1034	580
2003	528	767	1008	119	856	775	277	1000	555	655	160	64	62	1018	586	962	1248	98	132	990
2004	897	38	919	873	231	454	908	184	931	2158	445	881	889	3	932	936	937	733	651	2237
2005	37	682	609	588	17	649	1046	2350	414	2	1761	671	207	2223	585	2286	723	741	1862	1460
2006	559	51	246	104	486	434	321	420	136	1466	244	23	766	128	1456	184	1240	1158	714	629
2007	104	259	1466	84	321	128	743	515	1228	68	1231	1297	509	994	420	600	714	213	661	1270
2008	831	68	305	315	246	317	167	509	515	280	2091	256	43	533	949	517	350	283	444	173
2009	132	432	1075	60	287	125	590	575	512	58	619	188	86	335	126	788	1198	521	1145	181
2010	171	145	729	814	164	690	48	44	60	1256	89	68	396	27	499	23	537	828	3	246
2011	864	575	741	767	160	1133	119	1091	699	840	1230	907	180	528	335	568	385	673	675	133
2012	643	209	1008	767	641	1003	277	211	1000	619	64	1119	214	664	119	62	586	968	743	124
2013	184	44	206	51	766	611	40	315	134	420	321	499	50	559	189	0	515	244	662	259
2014	127	1075	1028	642	151	587	58	808	1851	717	206	50	699	737	556	13	107	1094	900	207
2015	171	22	45	26	58	160	726	611	14	2	151	586	839	123	153	558	755	633	48	236
2016	125	132	895	189	97	79	240	48	433	1058	92	1202	590	155	843	1482	255	65	171	528
2017	121	1240	1503	723	1448	420	1847	565	1450	665	1158	985	661	246	1278	1454	153	170	960	562
2018	38	3	372	352	425	908	315	788	4	263	231	317	219	941	501	919	2036	69	876	800
2019	104	184	434	67	244	0	22	145	766	217	177	321	1228	272	509	264	597	203	565	280
2020	98	132	910	117	1723	1674	375	2259	1139	113	1989	255	1198	605	325	120	1103	214	125	1250
2021	104	51	48	246	44	189	167	669	67	43	237	26	155	434	524	145	156	283	0	541
2022	331	535	741	132	116	22	206	184	113	531	4	815	9	29	7	618	26	1177	34	30
2023	116	534	537	335	556	521	614	900	179	871	89	40	1181	138	175	22	350	638	164	688
2024	151	113	117	128	259	120	90	432	44	240	210	156	209	714	217	127	38	434	155	895
2025	719	964	6	1704	1474	1475	76	1080	851	845	1003	1675	1472	1631	689	121	99	1698	1468	212
2026	104	51	48	315	790	280	305	0	124	350	381	1115	669	41	372	283	92	524	15	26
2027	499	51	831	128	283	509	48	246	113	68	15	244	44	23	533	167	669	259	124	885
2028	331	50	207	13	45	798	22	8	682	206	29	10	1034	632	596	390	1	1165	566	350
2029	420	696	964	741	1862	64	600	1046	718	748	758	559	2	5	1195	1631	1921	338	1008	174
2030	134	515	350	38	766	321	524	790	243	831	246	50	263	51	1158	4	788	43	305	732
2031	160	113	132	60	619	528	64	775	86	277	155	1184	714	133	44	58	124	195	630	217
2032	519	3	237	406	68	544	860	349	340	541	1712	533	831	1613	387	949	267	992	173	993
2033	766	1292	184	134	104	1517	1195	1651	116	315	2269	797	206	392	547	1492	174	1529	183	865
2034	22	15	19	206	207	608	13	84	715	558	168	331	635	7	335	213	1046	596	737	798
2035	104	134	88	766	315	381	275	176	803	361	40	547	141	109	1651	350	723	22	535	206
2036	499	173	517	406	533	1244	1712	68	2329	3	892	267	519	104	2091	949	1485	1254	544	524
2037	723	1448	321	1454	76	1278	174	565	617	203	597	645	1529	1516	1001	562	22	2	851	206
2038	136	48	434	78	124	151	127	215	128	719	236	64	51	1539	123	711	861	113	6	217
2039	908	352	372	184	454	231	501	435	317	800	69	880	508	273	524	919	732	85	937	167
2040	283	128	414	51	124	22	280	419	84	726	396	19	1106	97	1528	505	132	428	400	109
2041	273	124	218	60	352	104	603	113	50	864	134	558	643	646	676	184	586	788	790	808
2042	788	69	908	231	4	454	898	263	516	1935	880	2237	889	1157	937	872	881	387	178	445
2043	45	40	9	44	116	608	609	124	134	741	64	381	547	766	104	726	273	207	203	420
2044	1035	1108	389	1046	25	2183	2203	1401	1691	1867	1327	1409	1825	2197	1091	2200	1426	1056	1076	2209
2045	184	51	321	273	0	44	831	38	68	1158	127	531	124	669	246	134	7	420	92	3
2046	132	116	97	151	290	67	164	221	264	515	44	60	505	509	316	145	176	39	336	4
2047	499	831	237	68	533	349	519	517	113	949	531	97	44	3	885	837	860	15	541	173
2048	321	104	629	246	51	1283	0	1240	669	9	1253	44	1231	338	184	1158	23	1449	662	174
2049	38	435	454	317	519	2036	524	23	0	4	873	231	48	500	218	941	919	880	406	246
2050	93	132	117	375	348	922	137	229	130	1273	58	125	328	1213	79	905	66	1674	326	94
2051	897	919	38	327	898	876	69	931	501	877	733	263	929	277	508	317	268	454	94	1162
2052	948	1004	2026	1005	1131	1114	209	964	321	728	585	15	1993	748	603	113	990	662	1270	702
2053	160	432	514	1075	151	1018	642	186	737	26	714	145	741	243	808	738	214	92	78	558
2054	669	136	662	321	431	51	990	246	1466	420	0	97	486	210	743	215	1240	273	611	38
2055	97	714	1005	217	214	1000	980	664	127	325	1018	211	431	294	244	277	964	669	1228	486
2056	908	788	501	231	69	305	866	273	937	880	873	919	2237	184	800	454	790	508	941	915
2057	501	352	919	880	305	788	231	733	898	877	941	1855	294	134	454	4	1387	866	869	519
2058	124	26	127	385	633	209	714	210	711	139	792	5	770	748	646	420	9	203	0	676
2059	290	352	335	148	184	179	534	244	92	432	866	274	163	343	315	618	58	1200	638	1181
2060	831	2051	184	1456	1231	266	1105	885	51	949	43	766	1270	1986	1485	15	559	531	276	1241
2061	78	151	195	117	93	433	97	92	90	246	51	434	240	150	58	210	145	264	62	132
2062	837	1118	171	537	131	274	1155	92	618	787	515	822	60	910	243	810	146	745	521	1135
2063	1158	1240	321	199	420	1237	213	212	1582	215	124	1475	151	1535	67	1272	1963	127	6	92
2064	51	246	244	23	132	259	97	124	113	134	92	67	669	68	151	280	189	381	26	317
2065	113	48	132	97	64	124	151	44	171	264	160	23	104	127	78	62	128	195	51	27
2066	9	45	633	719	1631	76	199	600	203	964	623	1531	662	2	2227	696	2041	414	1448	8
2067	64	113	5	26	127	189	45	207	558	132	385	642	92	390	643	646	48	217	547	134
2068	199	104	766	559	719	64	662	338	0	51	127	9	633	206	434	209	22	153	15	661
2069	113	128	132	189	97	171	27	831	44	305	64	437	381	124	85	237	127	541	39	444
2070	113	60	132	237	128	9	58	5	349	51	38	669	171	209	420	186	0	134	714	434
2071	153	585	2	1260	985	1561	82	648	679	417	420	115	726	721	1460	629	134	481	567	2688
2072	104	128	8	0	153	420	40	51	26	44	726	305	174	244	171	629	1691	321	531	7
2073	790	237	132	97	837	1813	909	113	910	44	263	68	1817	740	92	202	1810	877	2158	60
2074	788	38	231	305	454	134	332	800	350	3	4	501	880	732	317	881	876	425	263	862
2075	499	515	524	517	531	1263	237	1157	243	885	732	68	2051	516	2091	173	519	317	340	50
2076	171	657	335	148	164	537	647	244	58	195	132	788	638	117	900	125	521	316	126	20
2077	221	382	1194	290	89	400	1256	396	690	521	167	40	828	283	189	20	814	244	176	537
2078	62	113	160	60	209	651	202	775	92	117	605	98	189	155	432	78	929	528	94	264
2079	51	420	246	486	0	661	766	23	244	1466	611	128	1240	174	9	136	1253	184	546	170
2080	406	533	517	499	1712	340	349	104	387	173	178	267	860	885	522	1882	293	2279	480	1879
2081	113	189	40	48	171	104	132	60	4	33	264	68	38	160	167	406	164	514	127	390
2082	51	128	184	244	167	26	23	64	127	259	273	381	209	113	669	9	5	743	67	376
2083	128	246	280	134	171	505	420	151	92	1106	529	283	39	305	383	164	275	499	504	221
2084	793	274	1165	335	566	290	1140	787	556	1357	746	1181	866	534	687	116	20	932	332	871
2085	38	104	501	919	790	311	69	733	231	876	4	897	908	134	184	880	873	866	263	305
2086	499	237	837	949	533	544	68	860	1162	178	15	993	545	522	541	531	2279	3	97	2056
2087	615	77	528	655	662	989	964	62	702	762	630	1007	586	961	1018	968	689	124	1133	1468
2088	294	38	790	1158	1450	1231	277	1240	960	246	134	1253	585	2158	1283	315	733	933	420	1449
2089	711	163	587	857	124	641	113	558	186	148	196	644	62	126	1242	605	586	60	1019	217
2090	50	1691	38	311	880	5	26	923	104	40	153	719	420	512	425	10	929	171	189	2
2091	136	669	124	203	76	44	236	662	183	434	22	562	385	1154	547	189	5	1240	6	208
