id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19
1826	104	97	237	499	64	92	124	831	209	15	68	127	38	531	128	48	84	132	517	9
1827	315	243	4	524	68	305	128	1150	51	244	231	3	263	237	40	290	246	372	733	862
1828	104	167	306	246	1488	266	43	542	23	67	280	2483	958	2180	383	284	2474	258	372	1902
1829	132	64	189	60	48	92	62	127	160	237	68	58	714	86	432	78	775	104	155	209
1830	104	184	315	800	862	732	3	869	908	368	291	881	327	516	287	651	435	1690	937	524
1831	280	306	491	1908	477	383	542	167	372	109	2180	453	244	378	53	284	1902	312	802	228
1832	167	244	51	499	259	831	3	113	517	171	406	134	533	132	788	242	116	237	40	85
1833	104	38	352	788	218	277	134	44	733	64	184	22	237	3	124	113	866	877	317	305
1834	325	259	1111	1273	486	584	909	542	273	97	124	376	343	1061	366	527	151	1023	275	301
1835	51	275	336	128	365	1297	183	1537	1344	357	504	542	343	1106	206	15	355	172	379	373
1836	155	322	26	156	246	151	385	168	767	211	646	711	119	222	280	433	1075	177	229	343
1837	104	499	831	406	68	1712	237	524	949	173	545	48	92	885	544	837	480	1105	516	531
1838	104	237	1712	541	533	517	349	160	62	195	86	387	128	831	949	3	44	244	127	293
1839	132	97	714	62	662	217	611	124	64	643	113	664	990	775	155	214	748	60	1018	528
1840	189	793	179	132	4	866	148	221	352	20	58	92	2235	647	432	1181	316	541	808	125
1841	104	51	315	305	134	336	92	43	732	132	85	237	116	517	326	113	272	226	885	151
1842	104	68	184	524	51	1105	531	533	246	48	173	885	406	244	127	509	84	128	259	434
1843	104	499	184	524	3	517	515	1105	317	173	350	372	237	533	531	51	38	43	949	134
1844	365	357	290	259	470	141	167	382	324	176	371	316	438	246	918	350	104	315	284	529
1845	51	669	244	184	259	486	84	127	48	434	128	743	44	1466	499	22	0	797	206	97
1846	104	259	128	184	67	280	315	542	505	38	499	381	43	336	48	529	305	515	831	134
1847	22	600	273	1115	1158	499	206	177	44	209	743	431	7	26	124	184	0	64	5	994
1848	62	124	64	246	44	195	58	127	160	244	51	117	669	432	210	23	259	217	150	120
1849	682	46	1047	671	596	2183	1020	608	1	741	60	45	237	1086	207	580	9	531	1027	1737
1850	104	237	97	949	263	788	376	524	651	853	217	936	268	929	885	1018	990	350	98	775
1851	132	743	60	1000	217	754	62	740	155	646	758	98	1014	619	555	119	748	86	605	26
1852	350	290	206	614	797	335	547	537	534	382	766	273	1344	1210	141	1298	19	275	342	316
1853	788	352	790	38	22	168	64	218	866	84	263	171	711	317	231	26	41	13	5	454
1854	195	113	132	58	432	264	48	62	120	78	151	146	240	133	126	90	895	1145	130	605
1855	990	528	758	714	743	277	724	968	96	1018	60	994	1000	1119	1248	124	1241	655	1016	251
1856	10	113	60	44	189	32	64	35	37	124	30	783	389	8	612	682	656	16	160	528
1857	50	1047	389	1020	17	1076	25	923	30	26	620	60	2183	45	1045	1	331	64	1086	2208
1858	44	64	113	669	127	23	51	9	22	26	92	97	189	167	244	132	134	171	434	199
1859	124	160	662	26	743	209	51	237	406	1018	264	420	619	166	86	896	195	213	0	994
1860	64	113	547	770	792	210	23	104	719	139	643	151	160	420	0	123	392	60	1109	1475
1861	104	3	38	68	315	50	531	352	788	237	305	541	273	435	178	519	524	880	766	732
1862	246	321	51	1231	259	1237	44	1240	338	499	48	43	336	1450	795	167	743	47	127	546
1863	499	1712	949	1244	1986	237	2446	533	2450	885	2279	2329	2018	1485	68	892	1187	406	2214	860
1864	3	788	1613	515	1927	862	219	880	352	317	4	1643	881	231	1194	1263	1157	1254	915	531
1865	134	116	352	22	315	40	246	4	68	113	350	244	167	84	221	50	733	669	317	259
1866	104	184	134	766	116	420	64	206	5	499	321	124	15	246	669	315	50	531	127	0
1867	121	1675	76	99	1619	1847	1475	6	839	236	111	1472	338	215	770	115	597	1240	623	434
1868	51	23	420	246	244	266	669	1488	321	167	546	2483	661	174	0	559	1902	2180	184	128
1869	385	113	264	148	127	48	160	58	5	386	126	151	44	195	116	145	895	62	60	792
1870	64	9	26	741	189	45	60	209	662	97	132	50	643	611	96	33	19	714	669	748
1871	104	420	766	184	559	661	669	44	9	611	244	206	23	174	629	338	486	381	116	128
1872	48	113	78	189	264	385	62	5	26	128	23	126	104	669	90	145	116	277	150	273
1873	136	420	611	321	766	124	48	0	743	23	1240	661	67	719	64	1158	839	259	128	1453
1874	5	189	171	44	766	218	585	127	676	352	206	642	19	1348	534	381	400	96	512	1310
1875	790	38	273	512	317	263	231	919	68	876	315	1162	350	1135	454	897	327	898	1150	541
1876	517	173	406	519	3	1105	949	2788	3128	1487	2091	405	1879	2490	1650	1521	1888	1524	952	837
1877	512	936	237	60	929	993	740	277	4	1162	188	155	733	263	133	877	98	94	104	359
1878	244	128	171	23	156	280	145	64	150	210	104	137	93	587	146	186	27	163	272	514
1879	217	205	755	97	96	424	132	168	147	666	1101	58	52	625	175	177	105	528	864	434
1880	116	729	171	521	566	221	33	89	4	335	900	534	537	639	1194	1256	20	104	352	828
1881	104	743	184	209	662	51	206	321	1158	1241	714	38	1231	244	5	259	315	48	218	43
1882	382	814	690	639	1761	1644	766	1460	1260	238	171	45	1312	1106	176	576	608	1448	5	1522
1883	611	209	743	714	766	26	1092	213	643	960	62	1241	726	633	376	1003	985	1449	998	170
1884	44	9	609	64	1158	209	113	321	600	84	206	127	26	213	97	662	5	237	743	431
1885	237	885	68	1712	499	533	104	406	349	97	860	517	837	519	541	544	532	132	524	1485
1886	113	213	277	719	643	199	62	212	6	132	96	92	9	189	60	211	48	1475	669	743
1887	44	655	748	1015	609	124	60	22	189	1004	26	45	615	662	612	14	558	209	682	77
1888	242	509	156	226	527	433	324	504	529	328	58	922	13	272	524	1466	2343	792	90	183
1889	9	124	662	611	321	246	174	661	113	209	105	629	206	1195	5	128	104	47	1253	839
1890	209	714	217	97	662	38	664	22	68	96	528	213	199	611	210	273	994	78	775	767
1891	559	1456	246	51	321	546	945	136	1240	611	1730	1231	2011	2030	661	67	1281	1605	244	1283
1892	499	104	517	173	524	1244	2051	545	1263	533	892	2324	266	519	406	949	349	184	2400	1643
1893	109	1528	1106	280	1488	1902	244	504	51	383	1098	437	355	128	510	505	428	134	39	1096
1894	246	434	51	199	23	92	97	420	217	546	67	22	259	559	213	1466	743	210	5	611
1895	1237	629	9	170	47	153	669	719	1449	718	1542	2041	1921	2030	1448	1922	2040	611	1299	1231
1896	766	453	425	266	831	1098	1913	305	1033	524	152	153	55	531	723	2483	381	1528	631	2727
1897	104	831	499	524	68	3	237	531	38	517	949	1105	113	372	43	23	173	51	406	305
1898	559	669	199	22	797	51	486	756	600	1466	1297	546	101	1092	1545	741	141	168	1492	13
1899	435	305	908	38	104	454	3	876	880	1708	800	919	69	788	873	1366	2036	1927	915	231
1900	124	199	719	6	26	662	643	123	420	385	748	151	92	139	96	209	711	5	236	587
1901	113	120	93	1014	133	322	125	1665	993	144	146	1198	94	843	619	982	1063	90	150	740
1902	743	9	124	661	434	1237	1253	994	338	1283	64	0	718	23	1195	97	1466	617	236	22
1903	186	217	48	210	205	558	264	117	714	19	741	126	133	86	385	10	195	864	1149	123
1904	420	559	321	170	723	338	1451	1449	1231	1450	960	863	174	246	1922	2254	101	665	121	1453
1905	44	64	209	132	127	714	62	217	60	48	662	22	213	86	743	748	643	5	160	669
1906	9	44	609	420	321	8	45	726	124	206	661	608	22	40	153	629	1253	1195	600	46
1907	1368	91	437	264	69	27	1366	1194	926	498	883	305	487	465	518	1408	481	74	501	90
1908	48	527	280	43	23	315	324	145	343	326	1011	116	350	226	132	509	97	524	151	499
1909	544	837	104	340	406	522	545	949	349	178	533	519	3	1879	1712	516	387	173	885	2060
1910	104	184	51	134	128	116	315	244	23	381	167	273	48	44	9	124	67	766	206	350
1911	246	1253	420	661	1466	1582	9	1451	1039	911	47	1126	1534	594	1453	1456	1639	283	226	280
1912	40	10	64	26	22	608	612	33	632	5	113	60	390	189	17	127	206	207	4	531
1913	104	237	38	499	113	189	132	97	68	515	48	22	4	315	128	273	124	788	92	5
1914	321	948	349	831	44	1712	780	531	499	1131	237	517	1875	2026	64	209	533	662	585	68
1915	766	170	669	661	51	321	1456	945	275	1529	1348	101	1237	770	244	105	633	1450	1283	1651
1916	113	189	62	217	743	127	209	528	643	662	1018	119	26	5	22	611	246	277	605	619
1917	104	184	116	435	382	167	315	23	51	280	246	109	244	128	305	221	171	88	48	1106
1918	2376	1736	1139	1812	1810	2391	1811	2644	1162	1679	1808	1911	1160	268	1816	1735	1819	2361	1818	1217
1919	124	385	22	186	44	153	419	203	765	755	19	845	42	895	5	175	1553	207	143	27
1920	643	528	119	619	160	748	630	655	975	762	615	1133	1003	124	1475	586	1007	1018	99	78
1921	273	104	277	113	538	116	209	642	385	1005	264	40	27	643	512	41	160	92	213	896
1922	993	1229	1993	949	349	885	1712	544	406	533	831	499	2279	68	104	541	2026	2359	1678	2056
1923	690	400	639	828	1745	1526	164	557	521	1408	89	567	1324	498	1338	418	283	1345	1414	1436
1924	104	97	244	546	62	217	92	662	325	277	321	210	151	1253	214	127	664	955	0	113
1925	124	420	22	2	411	87	414	726	5	1098	1106	417	127	321	1064	2041	608	337	428	206
1926	104	321	15	499	1131	1158	44	600	206	766	22	184	603	209	831	559	420	64	0	669
1927	48	97	171	62	78	244	117	51	92	255	166	127	335	93	433	895	23	537	167	67
1928	352	866	38	134	733	231	790	50	881	68	541	454	880	263	919	932	237	332	317	305
1929	614	15	558	335	168	206	537	635	424	183	7	84	1301	4	177	735	738	50	290	186
1930	1005	1115	294	431	974	1808	868	278	603	192	1576	743	1811	1810	714	994	980	1000	1158	277
1931	244	259	97	336	43	48	44	23	524	743	509	68	515	831	113	669	92	242	64	237
1932	831	1105	173	68	3	533	237	406	949	2091	349	531	184	545	519	509	892	1485	1244	1263
1933	788	69	508	332	873	932	897	515	881	273	350	134	733	512	898	2237	263	1690	68	445
1934	992	406	519	178	429	1613	533	499	1521	104	949	340	68	2498	2062	1882	541	2328	1159	267
1935	831	184	68	51	517	1105	885	949	244	1485	173	2091	246	533	43	259	237	84	3	48
1936	183	1298	177	385	5	642	171	19	1210	64	206	614	1310	1042	797	176	203	200	396	40
1937	632	124	1046	643	783	608	558	528	741	619	26	32	9	622	656	591	33	678	189	35
1938	209	97	113	420	643	96	546	559	321	48	199	206	1092	1014	104	434	23	586	160	128
1939	669	44	48	246	23	210	136	546	420	217	244	22	78	97	26	5	151	113	67	662
1940	868	1004	419	2353	113	131	96	1295	1118	278	171	642	2236	44	1617	675	2409	1217	596	586
1941	499	831	517	3	533	340	1712	68	949	837	237	38	178	544	173	349	92	509	1162	541
1942	515	335	259	815	618	244	189	1011	909	20	177	486	499	1423	15	647	7	43	509	127
1943	38	68	134	4	237	517	541	406	524	831	50	519	305	515	531	732	1157	516	533	733
1944	246	546	669	259	51	559	336	136	434	486	497	209	62	662	217	714	127	151	718	1237
1945	184	499	51	350	128	116	524	84	336	38	167	788	177	168	243	15	22	23	43	127
1946	743	486	246	336	1466	217	259	127	994	559	611	210	1456	1158	147	2011	84	214	990	321
1947	62	60	92	117	775	78	202	124	619	151	119	843	127	217	209	150	1058	188	643	319
1948	104	51	113	127	97	22	171	132	189	259	116	280	151	184	68	213	15	0	217	9
1949	97	740	62	775	251	1259	98	528	467	468	209	202	591	432	762	331	754	733	188	1000
1950	104	517	429	178	237	1613	545	531	134	349	406	544	4	2056	405	173	533	1712	68	1194
1951	290	173	524	350	2091	515	221	134	3	766	828	509	531	13	534	275	547	1289	168	357
1952	104	499	517	237	3	68	531	533	283	134	519	38	1712	48	541	349	171	128	949	178
1953	831	315	51	43	505	244	266	1105	23	305	350	435	116	68	40	2051	535	517	1263	0
1954	866	332	104	881	733	937	919	1150	184	508	515	880	897	512	38	273	1690	927	501	876
1955	10	237	32	113	33	1020	390	1846	406	2183	25	44	189	1047	923	1086	1076	1046	1737	37
1956	104	420	184	766	321	0	174	661	381	505	669	67	559	315	105	47	280	259	486	153
1957	1181	168	729	1256	126	521	790	657	290	386	1359	638	537	48	1162	1176	571	575	1118	58
1958	104	51	48	3	246	420	244	280	831	499	68	174	533	546	38	444	134	259	256	1106
1959	104	124	669	0	41	420	766	64	183	174	44	1310	128	167	770	206	147	434	175	9
1960	64	44	92	127	246	136	714	132	23	264	643	743	156	662	214	259	1228	60	26	160
1961	437	1256	567	438	470	870	263	557	1436	1526	917	491	793	1414	1335	317	704	887	881	465
1962	244	1106	383	238	337	453	53	134	529	246	27	593	484	18	156	381	505	48	382	228
1963	189	40	113	132	44	134	124	33	97	5	538	26	104	10	381	116	171	50	22	390
1964	3	305	315	435	4	352	788	23	372	246	50	48	231	454	880	51	350	64	908	317
1965	559	321	486	104	431	743	994	1253	1456	1535	629	336	1126	1450	611	662	594	0	434	128
1966	134	3	38	1927	2159	454	315	2036	908	425	1614	1708	524	800	248	880	352	788	279	350
1967	132	209	259	432	44	743	322	538	251	156	160	775	896	994	662	117	213	669	990	96
1968	104	168	587	50	864	738	678	1034	51	656	614	608	15	213	647	808	424	635	200	160
1969	349	499	831	104	1712	237	517	885	68	406	949	533	340	519	173	860	837	1105	544	993
1970	104	167	305	38	184	128	499	283	437	27	171	372	116	51	417	524	381	1194	382	444
1971	124	128	44	167	105	64	67	244	22	486	9	174	26	38	147	273	662	259	206	153
1972	44	51	246	128	48	68	64	124	209	23	1158	127	237	0	38	15	531	420	517	184
1973	64	611	184	60	669	84	0	748	535	174	199	538	642	434	167	153	29	797	756	546
1974	199	633	770	597	203	1195	719	669	766	206	116	175	420	44	434	76	124	127	236	562
1975	406	113	68	1712	517	167	237	58	132	831	97	27	499	544	244	264	189	178	949	524
1976	726	766	9	420	617	1454	585	45	649	1448	321	562	696	652	611	44	708	2313	661	1452
1977	64	104	406	237	60	48	92	5	134	218	45	3	9	199	97	711	203	522	606	160
1978	406	104	68	1712	3	545	544	349	949	267	387	340	837	872	524	480	516	92	885	1157
1979	283	116	567	89	400	84	19	335	426	537	504	207	412	499	509	676	127	141	1298	491
1980	831	349	949	237	517	837	68	533	406	173	1993	860	780	1105	1812	2279	948	2063	531	1813
1981	541	69	94	1162	936	876	340	516	4	501	512	1157	837	3	287	544	522	898	2057	2323
1982	189	64	124	97	5	1075	714	58	1018	767	528	646	619	644	775	171	86	175	48	587
1983	669	151	23	244	62	58	128	546	210	195	160	714	117	68	123	156	171	90	255	150
1984	160	767	714	646	277	155	44	555	211	1003	666	1184	564	1133	586	432	202	1000	1198	133
1985	1158	321	104	246	600	206	669	1237	1195	51	486	209	1253	15	338	420	1131	84	766	629
1986	44	64	124	48	189	97	60	22	5	26	104	186	9	23	50	33	38	68	669	4
1987	382	420	174	280	109	504	176	275	259	124	22	238	661	529	337	273	5	164	438	629
1988	104	406	1712	237	533	68	517	499	837	92	519	885	831	544	97	949	48	860	1162	3
1989	51	48	23	104	67	669	246	124	259	127	0	434	44	64	420	38	151	41	171	39
1990	184	669	259	0	38	420	124	486	105	280	434	174	116	44	127	315	1106	766	84	273
1991	352	515	4	1181	831	237	335	866	537	40	531	50	138	534	168	1200	20	221	164	733
1992	22	273	642	64	44	13	15	19	189	737	755	614	168	741	711	26	864	84	183	175
1993	244	128	246	167	259	669	44	127	280	84	64	22	0	486	26	5	40	509	38	381
1994	104	237	40	92	132	68	4	5	499	124	44	788	127	290	541	406	335	1181	184	58
1995	113	127	22	26	160	5	78	209	62	714	213	205	171	386	755	646	68	1018	273	586
1996	104	184	515	189	237	831	68	517	1200	48	531	132	113	97	524	171	788	244	221	4
1997	420	719	1195	124	22	770	44	14	171	5	26	338	115	206	2041	203	1278	1448	1462	113
1998	990	1115	1535	600	273	1119	44	1004	714	743	635	96	26	1295	64	715	9	321	2467	974
1999	104	189	38	60	50	97	171	33	541	531	124	733	23	406	317	517	244	499	116	243
2000	876	501	897	877	1558	263	273	919	908	69	2158	308	231	800	311	445	869	889	508	941
2001	723	420	116	104	1503	1237	170	1450	275	51	617	174	669	661	597	134	206	486	184	562
2002	10	1020	2183	1046	25	1076	33	671	608	1043	1086	2203	1045	609	1035	207	1093	624	1034	2284
2003	767	1008	528	119	856	775	1000	277	1018	64	655	555	962	98	160	62	990	666	2501	132
2004	897	38	919	873	231	454	908	184	445	881	2158	889	3	932	937	931	936	2057	268	733
2005	37	682	609	649	1046	588	17	2	2350	414	1761	585	723	207	671	1454	741	2223	1460	1862
2006	559	246	51	434	486	104	321	420	136	766	1466	244	23	1158	1456	48	128	1240	199	259
2007	104	259	1466	84	743	321	128	515	994	1231	1228	1297	546	420	509	68	213	1270	661	600
2008	831	68	246	305	315	317	167	509	515	280	517	43	533	2091	256	350	92	283	949	444
2009	132	432	1075	60	125	287	575	590	58	188	86	335	512	619	126	521	788	1145	181	1198
2010	171	145	164	814	729	48	1256	690	89	44	23	27	499	537	60	396	246	828	68	92
2011	864	575	767	741	160	1133	119	1091	699	335	907	180	840	1230	528	675	568	587	385	133
2012	643	209	1008	767	1003	211	641	277	1000	64	743	619	119	664	1119	214	968	124	62	605
2013	184	44	206	766	51	134	40	611	420	321	315	244	662	559	189	499	48	0	23	50
2014	127	1075	587	808	58	642	737	206	717	1028	50	1851	13	151	556	699	207	711	1094	26
2015	22	45	171	26	160	58	2	726	153	633	123	839	558	755	48	586	611	14	770	151
2016	125	895	132	189	48	97	79	240	843	92	433	1482	1202	1058	110	590	65	155	171	255
2017	121	1503	723	1240	420	1847	1448	565	1450	665	985	1158	1454	246	661	153	1278	1628	560	236
2018	38	3	372	352	788	315	908	425	4	219	263	317	231	501	69	919	2036	941	876	800
2019	104	184	434	244	67	22	0	145	177	766	217	321	1228	509	743	272	264	517	280	57
2020	98	132	117	1674	1723	910	113	1989	605	120	375	2259	125	255	1103	1250	1198	214	1209	325
2021	104	48	246	51	44	189	167	669	67	237	43	434	26	145	524	156	155	283	541	529
2022	331	535	741	116	22	132	184	206	113	29	4	531	7	815	9	26	618	1177	30	315
2023	116	537	335	534	521	556	614	900	871	89	179	40	138	22	638	175	1181	350	164	184
2024	151	113	117	120	259	128	432	90	240	44	210	156	209	217	434	127	714	242	38	137
2025	719	964	1704	1003	6	76	1080	845	1474	851	1475	1631	1675	1472	121	1698	689	99	1468	212
2026	104	51	48	315	280	350	124	790	305	669	0	381	283	92	41	524	26	1115	64	177
2027	499	51	128	831	246	48	283	509	113	244	68	15	669	44	23	167	259	124	64	38
2028	331	50	207	13	22	45	206	29	682	798	10	8	596	1034	632	221	390	566	350	1165
2029	420	964	64	1862	600	696	741	718	1046	1195	748	2	1631	559	338	758	1008	5	153	1921
2030	134	515	38	350	766	321	524	831	243	790	246	263	50	4	788	51	1158	43	732	305
2031	160	113	64	132	619	60	775	528	86	277	155	44	133	58	1184	714	124	217	1018	767
2032	3	519	406	237	544	68	860	349	541	340	1712	992	533	831	1613	173	949	387	872	267
2033	766	1292	184	1195	134	104	1651	1517	116	206	797	2269	174	392	183	315	1348	547	321	1492
2034	22	15	19	206	207	608	13	84	635	7	335	558	168	737	213	715	596	331	46	614
2035	104	134	766	88	315	176	381	275	803	547	40	361	109	1651	350	22	206	1195	723	141
2036	499	517	406	173	533	1244	1712	68	2329	3	892	104	267	2091	519	1485	949	524	544	1986
2037	723	1454	321	1448	76	174	1278	617	203	565	597	1516	645	22	2	1631	562	1529	1847	206
2038	136	48	434	124	78	127	64	151	215	719	236	711	128	1539	123	51	861	113	111	6
2039	352	908	184	372	454	435	231	501	317	800	69	273	508	880	524	732	919	937	128	516
2040	283	128	124	22	414	51	280	419	84	726	396	1106	19	1528	97	505	132	400	438	428
2041	273	218	124	104	60	352	603	113	864	50	134	643	676	558	184	788	19	646	808	586
2042	788	69	908	454	231	4	898	263	516	889	1935	880	2237	937	872	881	368	445	178	1157
2043	45	40	9	608	44	116	64	124	134	609	741	26	547	33	420	766	381	104	207	273
2044	1035	389	1108	2183	25	1867	1825	1409	1426	2200	1046	1691	2203	1086	1401	1327	2197	1056	1091	1076
2045	184	273	321	51	44	831	0	38	246	134	124	669	1158	127	64	7	68	420	92	531
2046	116	132	97	290	151	67	221	164	264	515	509	44	60	145	505	517	39	316	470	176
2047	237	499	831	68	517	533	113	349	519	44	97	3	949	531	885	860	541	64	837	15
2048	321	104	246	51	629	669	1283	0	338	44	9	23	1240	1253	662	1158	1231	184	174	134
2049	38	435	454	317	524	2036	23	519	4	0	48	873	218	406	246	231	919	541	941	732
2050	93	132	117	348	922	137	229	375	125	1273	328	1213	130	58	905	326	79	66	128	1670
2051	897	919	38	327	876	898	69	877	263	268	501	508	277	733	931	929	1162	454	317	800
2052	948	1004	1005	1131	2026	209	964	1114	321	728	748	585	15	662	603	990	44	113	1270	1993
2053	160	432	514	1075	1018	145	186	737	642	808	26	243	376	738	151	92	78	264	133	244
2054	669	136	431	246	662	321	990	51	420	1466	486	743	97	0	210	273	38	96	1149	84
2055	97	714	1005	217	214	1000	1018	664	980	211	431	127	325	294	964	277	244	669	486	212
2056	788	908	231	501	69	866	305	273	937	880	184	919	873	800	2237	454	508	790	941	732
2057	352	501	919	788	305	880	877	231	733	898	134	454	4	941	294	866	1855	937	1387	541
2058	124	26	127	633	711	385	209	210	5	714	770	139	420	434	9	792	748	203	743	174
2059	290	352	335	148	184	244	92	432	866	534	179	242	343	638	315	58	163	618	125	1181
2060	831	2051	184	1456	1231	1105	266	766	43	1270	885	51	743	559	949	276	1986	486	1241	611
2061	78	195	151	117	93	433	246	92	97	90	240	434	120	58	145	51	264	210	150	62
2062	537	131	837	171	1118	274	787	92	1155	618	515	822	521	810	243	1150	138	1135	374	910
2063	1158	1240	199	321	213	420	212	1237	124	215	1475	1535	1582	67	1272	151	208	127	92	6
2064	51	246	244	23	259	132	124	97	113	134	92	669	67	68	189	280	26	376	151	317
2065	113	48	64	132	97	124	44	171	264	151	160	104	78	23	127	62	128	134	195	27
2066	1631	45	9	633	76	623	719	600	199	203	964	1531	2	662	2227	2041	1448	696	96	770
2067	64	113	26	5	127	189	45	207	558	385	92	132	48	642	643	134	390	547	217	587
2068	199	766	104	559	64	662	719	338	434	9	206	633	127	0	22	51	209	770	661	153
2069	113	128	132	189	97	171	64	27	831	305	437	44	124	237	381	541	39	127	43	326
2070	113	60	132	237	9	128	58	349	5	669	38	51	134	420	209	171	186	434	0	743
2071	153	2	585	1260	985	82	648	420	1561	679	115	417	726	721	1460	481	1454	1531	1195	1631
2072	104	128	153	420	0	8	40	26	726	51	44	174	305	321	244	171	64	1691	531	629
2073	790	237	97	132	909	1813	113	837	263	202	1817	1810	740	92	877	44	273	268	910	2158
2074	788	38	305	231	134	454	800	3	332	350	732	4	501	880	317	876	881	263	937	425
2075	499	515	524	517	531	1263	243	237	732	885	516	1157	2051	68	173	134	2091	317	352	334
2076	171	335	657	148	164	537	788	244	647	521	638	117	58	125	195	132	900	126	316	33
2077	221	290	382	89	400	1256	521	1194	396	167	828	40	690	283	244	814	20	189	128	176
2078	62	113	160	202	775	60	605	92	117	98	209	432	651	155	48	189	528	78	94	120
2079	246	51	420	486	766	0	661	23	244	611	1466	128	174	546	136	1240	9	184	1253	662
2080	406	517	533	499	1712	104	340	349	387	860	173	178	267	885	522	1882	2279	293	480	1485
2081	113	189	48	40	171	104	132	33	60	4	264	160	38	406	68	514	167	164	127	541
2082	51	128	244	184	167	64	26	23	259	743	273	669	127	113	209	5	381	9	376	67
2083	246	128	280	134	171	420	92	505	1106	529	283	39	151	64	504	499	383	156	321	305
2084	793	274	335	290	1140	787	566	1165	746	1357	866	556	534	1181	687	1180	20	983	932	1203
2085	38	104	919	69	311	501	790	733	876	231	4	134	184	866	897	908	263	873	880	305
2086	499	237	837	949	533	544	68	860	1162	541	993	178	15	3	97	2279	92	532	531	2056
2087	615	77	655	528	989	662	964	1007	762	702	62	630	1018	968	689	961	586	124	1133	1468
2088	294	38	790	1158	1450	1231	960	246	1253	1240	277	134	1283	2158	311	766	1449	585	2042	420
2089	711	587	163	124	857	126	113	186	641	605	644	196	558	148	62	1242	217	1041	1280	1019
2090	50	38	1691	311	26	880	5	104	923	153	40	719	420	512	10	189	171	425	585	662
2091	136	669	124	76	203	434	236	44	662	183	22	562	385	547	1154	6	208	5	189	1240
2092	104	68	237	517	831	541	524	3	533	38	48	949	1712	317	515	113	97	315	519	132
2093	209	44	662	743	559	611	669	97	420	64	1158	321	113	128	62	48	217	1240	434	127
2094	3	69	501	406	919	788	4	178	908	733	860	891	516	866	790	237	435	873	1935	454
2095	22	743	132	1241	376	1018	714	206	184	116	642	643	797	515	214	755	994	113	864	737
2096	113	60	188	740	86	775	909	160	569	432	133	1028	1078	62	1226	605	1075	647	993	1088
2097	1118	911	62	132	336	921	244	982	277	993	214	240	495	1664	226	328	122	990	512	324
2098	104	499	517	406	68	113	533	1712	519	541	837	3	97	531	885	38	44	132	48	64
2099	33	134	171	116	400	381	27	189	521	20	566	34	557	283	531	331	48	862	576	733
2100	714	98	1000	217	214	743	277	64	124	1259	775	1018	646	758	643	767	994	748	662	211
2101	259	669	84	177	184	59	1308	788	183	255	226	446	316	534	486	242	138	175	151	925
2102	104	68	184	541	4	44	831	853	3	132	524	315	406	64	515	317	60	263	533	885
2103	92	104	48	541	38	68	533	69	113	1712	3	876	128	85	58	387	501	919	891	317
2104	128	168	246	167	217	156	145	1228	59	385	1115	316	1118	117	669	925	52	982	209	277
2105	25	389	639	164	221	1256	396	900	862	793	35	381	283	39	20	331	401	179	1426	352
2106	184	38	51	128	48	317	246	167	515	315	259	23	788	134	67	273	305	3	350	124
2107	104	44	189	33	134	113	64	5	22	124	171	132	184	4	9	48	60	10	97	127
2108	910	40	33	171	48	202	246	213	647	104	567	512	274	10	1153	83	242	793	58	608
2109	755	203	206	1216	13	600	748	603	19	116	864	84	531	609	86	426	646	635	565	713
2110	104	184	134	51	246	766	420	23	244	128	0	174	167	315	321	22	381	67	275	124
2111	280	244	51	104	39	23	67	116	283	504	438	246	312	264	439	383	1106	290	529	18
2112	1812	1229	780	1505	885	1808	1817	237	948	499	1811	1679	349	104	1005	1004	949	837	831	2063
2113	62	189	432	195	264	202	86	78	214	714	209	146	148	277	155	711	605	186	587	1674
2114	104	22	189	64	124	547	48	164	168	5	134	273	221	13	128	335	244	127	537	382
2115	69	48	92	117	91	590	164	60	146	575	862	647	703	134	843	566	240	327	900	1088
2116	311	338	1691	880	2220	38	4	218	199	585	273	733	2250	937	919	876	941	938	277	420
2117	184	797	84	206	614	273	1292	515	600	175	1297	1308	1517	19	0	198	486	625	1185	342
2118	48	406	210	217	151	60	26	277	22	533	213	3	259	317	5	186	171	711	84	1228
2119	113	432	48	62	155	44	104	237	4	775	148	133	151	116	50	528	647	243	287	184
2120	985	1452	1126	2313	1511	1491	1921	3257	948	1451	1465	721	2308	1639	1635	964	1448	1608	2119	1847
2121	669	23	64	184	68	434	317	116	264	84	78	336	499	210	509	213	524	85	326	420
2122	690	1359	1194	576	400	639	396	1408	1338	412	1354	557	1680	640	417	1686	1414	828	1745	1436
2123	1158	51	486	431	1466	128	321	9	213	209	246	0	244	206	1253	111	177	105	7	1111
2124	60	132	44	48	62	528	160	58	26	538	166	23	432	376	264	119	244	33	128	619
2125	714	767	44	758	644	775	217	119	605	641	155	113	1000	189	762	1008	26	591	1101	740
2126	104	164	40	396	521	273	537	729	4	566	189	400	20	134	274	38	168	1194	138	92
2127	44	104	662	124	420	743	209	611	97	9	22	26	246	127	531	766	5	669	559	134
2128	104	2158	294	877	68	1005	340	317	651	869	3	1935	936	454	872	532	2139	873	931	533
2129	2359	544	949	349	837	237	1736	780	3242	2279	2358	885	517	406	992	1162	532	2056	2963	533
2130	1005	1989	188	1899	432	1736	911	1813	2376	133	1911	214	482	1179	1014	1723	538	790	1954	217
