id	top_0	top_1	top_2	top_3	top_4	top_5	top_6	top_7	top_8	top_9	top_10	top_11	top_12	top_13	top_14	top_15	top_16	top_17	top_18	top_19
1755	104	352	38	4	501	908	184	881	790	733	876	800	932	317	2237	332	315	873	915	732
1756	605	113	60	432	555	251	133	86	166	124	630	646	187	44	26	150	1018	1655	58	156
1757	504	542	167	67	259	491	184	284	283	527	372	357	366	437	520	75	23	315	438	116
1758	4	50	515	132	335	1150	290	331	349	531	522	862	315	517	134	221	837	86	97	1887
1759	729	382	134	417	567	437	27	576	1359	412	880	283	104	89	164	381	803	1024	64	22
1760	754	644	1003	990	1018	655	724	44	714	1248	847	1016	1724	1119	664	666	702	762	605	989
1761	104	92	51	64	669	128	259	23	38	184	60	167	237	533	217	434	67	1712	43	58
1762	104	352	64	788	38	124	127	68	4	44	5	48	733	40	132	134	92	515	168	13
1763	148	163	909	146	1341	181	775	740	514	432	737	1851	713	864	564	197	895	130	335	1889
1764	68	237	877	184	897	898	869	860	949	273	837	936	1935	876	885	1157	277	454	315	873
1765	68	3	92	44	64	406	531	134	48	831	499	23	124	38	127	321	14	128	517	533
1766	499	51	97	132	48	127	64	23	434	237	145	546	217	116	22	486	275	714	60	509
1767	54	1298	1308	143	2624	1633	1023	1064	1352	2066	1586	409	792	87	183	2149	100	1272	198	1313
1768	352	790	919	897	231	898	508	327	68	800	908	3	512	862	651	877	881	932	516	332
1769	614	198	1301	1313	695	735	1308	1038	688	625	742	168	183	701	19	777	792	15	1600	423
1770	97	62	113	643	60	1018	214	22	127	748	767	664	26	990	775	758	155	586	754	1005
1771	876	790	311	352	1387	919	897	873	898	308	931	908	425	889	38	294	800	788	263	940
1772	167	67	506	529	242	509	59	226	438	437	491	328	92	917	324	520	336	151	439	470
1773	340	837	885	499	1162	1810	1229	1505	517	1712	349	68	1817	1993	544	533	406	831	15	1811
1774	104	44	64	209	273	213	68	1228	22	714	199	336	105	420	1158	321	218	546	132	26
1775	64	189	113	86	200	711	26	92	558	2671	1114	217	385	5	1181	909	104	386	792	755
1776	486	559	51	669	1241	1466	276	209	336	244	67	945	1231	434	797	1120	321	104	1247	829
1777	657	264	647	164	179	92	151	731	74	1181	401	437	120	150	202	97	390	78	1102	193
1778	515	132	287	4	60	237	350	1200	97	537	315	1075	116	862	50	155	22	657	160	33
1779	22	48	9	213	5	123	587	662	748	139	719	23	62	128	646	386	586	1109	215	84
1780	209	1811	990	1119	1810	594	1004	1808	1813	1115	682	1130	964	294	591	974	1734	1899	1131	2671
1781	790	788	38	184	1558	501	512	263	876	866	454	800	919	308	69	898	332	733	897	873
1782	104	184	134	499	116	40	50	315	531	3	22	4	831	68	515	38	788	171	273	352
1783	60	775	432	44	251	64	86	124	98	740	133	714	217	970	1209	209	896	733	1018	1259
1784	1712	340	993	237	837	349	949	267	519	860	517	293	885	532	545	104	1157	831	480	872
1785	831	349	517	173	949	2051	1105	68	533	545	892	1244	2329	1986	3	1485	1254	544	524	1263
1786	38	134	68	305	315	3	273	515	317	4	48	350	454	733	524	51	116	732	64	167
1787	51	244	104	128	259	1106	275	958	184	167	67	504	542	529	284	23	509	258	383	376
1788	104	499	3	68	524	517	134	541	531	519	732	173	1157	2091	406	178	291	2036	872	352
1789	755	642	175	177	104	209	113	218	385	214	186	614	587	741	797	62	277	200	586	646
1790	1231	1456	743	1466	546	1240	44	136	0	206	276	1092	128	275	1283	662	945	124	209	48
1791	38	132	113	134	68	189	48	3	128	4	788	92	305	167	60	97	237	541	280	283
1792	264	189	167	104	171	117	23	148	246	38	64	160	67	59	156	242	255	433	90	217
1793	128	244	51	432	156	78	117	465	150	74	90	917	137	68	85	123	126	189	416	461
1794	189	290	335	647	132	40	514	657	638	793	534	160	521	179	1075	145	515	618	432	163
1795	170	770	1651	1529	723	1195	184	392	1730	199	0	1298	559	1310	321	206	105	51	2269	1764
1796	559	321	1240	1283	661	1158	1253	338	121	2232	486	51	101	662	199	1453	104	562	665	136
1797	44	124	420	64	0	209	51	766	127	84	662	22	559	246	1158	97	743	611	9	1131
1798	51	167	280	23	383	256	258	509	43	945	306	156	505	669	305	1488	109	520	97	1528
1799	78	432	117	843	903	150	514	93	319	647	255	528	128	90	104	605	210	122	156	376
1800	113	97	44	64	124	132	22	15	127	60	48	38	273	68	209	237	1005	603	5	171
1801	1131	246	559	38	44	629	1253	1237	336	0	184	213	499	434	84	338	15	244	600	831
1802	189	62	155	605	1674	137	843	319	1250	163	1209	1202	93	1655	72	921	808	73	150	259
1803	68	48	132	38	92	51	305	167	3	151	244	264	44	189	541	127	184	27	317	322
1804	124	60	127	51	217	62	48	206	376	243	743	714	155	209	331	432	335	535	186	50
1805	38	48	60	264	184	160	44	437	195	290	124	10	432	521	515	243	127	315	1200	438
1806	51	127	104	242	714	214	113	246	117	711	343	495	209	587	84	167	57	1018	68	433
1807	237	113	68	104	531	517	132	541	189	831	97	44	533	64	92	4	48	3	949	545
1808	3	184	908	69	919	231	866	4	897	68	732	880	445	516	733	1387	512	877	350	1558
1809	246	559	945	51	321	1240	136	1453	1158	669	629	486	128	1272	259	104	1456	67	1131	111
1810	38	790	352	1558	501	876	788	277	69	919	311	231	68	512	1387	873	338	1348	294	898
1811	26	273	737	675	711	41	84	586	160	92	437	741	27	1308	1042	531	758	754	40	717
1812	134	382	116	1194	221	803	109	184	437	412	171	729	3	381	1256	27	400	164	280	315
1813	209	775	714	44	189	743	64	662	98	619	217	322	124	643	990	277	214	211	538	748
1814	97	237	44	64	86	68	155	62	775	4	277	50	127	860	38	26	40	619	528	209
1815	209	714	990	1149	217	64	1535	1131	26	128	1130	669	113	868	662	96	743	22	277	214
1816	189	86	541	714	762	251	853	949	217	22	38	349	119	26	92	127	1005	202	98	1018
1817	64	113	132	189	97	5	48	9	92	50	62	186	217	104	10	209	151	733	171	160
1818	209	26	22	9	420	62	237	5	68	964	1241	77	758	48	603	246	646	206	531	1018
1819	132	62	909	127	336	113	84	325	26	1228	512	60	1158	432	155	642	664	218	515	1014
1820	1450	121	2313	1283	1240	985	1451	559	2254	960	1449	1511	1231	1452	995	338	2065	1921	2121	1534
1821	124	84	177	168	127	183	15	64	797	217	206	97	184	711	755	26	714	743	210	116
1822	104	1194	221	382	400	4	164	396	89	27	639	33	184	22	20	38	437	176	189	547
1823	104	38	517	788	171	283	92	27	437	837	167	128	1181	541	1162	40	237	429	463	866
1824	437	128	593	18	244	51	439	1528	1106	164	704	520	134	52	396	109	382	1024	238	729
1825	643	64	646	60	767	209	644	1008	113	754	641	758	119	217	619	655	586	132	127	199
1826	104	97	499	237	64	68	15	124	831	92	209	127	531	132	38	128	349	84	9	48
1827	315	68	243	524	4	305	51	128	1150	231	244	40	3	263	862	237	246	733	372	290
1828	104	167	306	246	1488	43	23	266	542	67	280	958	284	2474	383	2483	2180	1902	372	258
1829	132	64	189	60	62	127	92	48	68	160	714	237	86	58	775	78	155	104	209	22
1830	104	184	315	862	800	732	869	3	327	908	291	881	516	651	368	287	435	1168	524	363
1831	280	306	1908	477	383	542	491	109	372	453	167	2180	284	378	1902	2760	312	2474	228	2125
1832	51	167	244	499	259	831	3	132	113	171	517	533	406	134	885	116	85	788	242	40
1833	104	38	352	788	218	277	733	44	134	64	184	22	124	237	3	113	877	132	127	305
1834	325	259	1111	584	1273	909	486	273	97	542	124	151	376	301	343	1061	990	797	527	132
1835	51	275	336	365	1297	128	1344	357	1537	183	343	542	504	1106	15	815	206	379	172	373
1836	155	322	26	156	151	385	646	767	168	211	246	711	119	222	433	1075	147	229	112	343
1837	104	499	68	831	406	1712	237	949	173	545	524	885	544	837	92	267	48	531	340	480
1838	104	237	1712	541	533	349	517	86	160	195	62	387	949	831	44	128	127	522	3	293
1839	132	714	97	62	217	611	662	124	64	643	990	155	775	60	1018	748	664	113	214	740
1840	189	132	179	793	4	148	866	352	221	2235	58	92	20	647	1181	432	534	125	815	541
1841	104	51	315	305	134	336	132	43	92	732	85	116	151	237	226	885	113	326	343	1200
1842	104	68	531	184	51	524	533	173	1105	885	48	246	127	406	128	244	509	84	259	434
1843	104	499	184	524	3	517	515	173	1105	317	350	533	372	949	531	237	38	43	51	885
1844	365	357	290	141	259	470	324	167	382	176	246	350	918	438	371	284	104	316	315	529
1845	51	669	244	184	259	486	84	127	128	1466	434	797	44	22	48	743	206	0	97	499
1846	104	128	259	184	67	280	315	38	505	542	381	43	336	499	305	515	529	48	831	134
1847	22	273	600	1115	499	1158	206	209	44	177	124	7	431	26	184	743	0	797	64	168
1848	62	124	195	64	127	44	246	58	51	117	160	210	244	150	669	23	432	259	217	123
1849	682	46	1047	671	608	596	60	1	741	2183	1020	45	237	9	580	1086	207	531	535	2203
1850	104	237	949	97	263	788	651	524	376	936	853	217	268	929	775	98	885	1018	898	990
1851	132	60	62	217	1000	743	740	754	155	646	758	98	619	86	748	555	1014	119	591	605
1852	350	206	797	290	335	537	547	534	614	766	1344	273	141	382	1210	275	1298	19	535	342
1853	790	352	788	38	22	168	218	64	84	26	642	231	866	263	711	171	13	5	317	92
1854	132	195	113	264	58	62	432	151	48	78	120	146	240	133	895	130	126	90	1145	93
1855	528	990	758	714	277	743	724	96	60	1018	968	1248	124	1241	994	1119	655	251	1000	1724
1856	10	60	113	44	189	64	32	124	8	30	35	783	37	612	682	608	16	160	389	632
1857	50	1076	1047	1020	25	389	17	923	30	60	620	26	2183	1	1045	331	45	2208	1086	64
1858	44	64	113	127	669	51	23	9	97	22	132	92	189	26	151	199	0	134	167	38
1859	124	160	26	662	209	743	51	237	1018	264	406	619	420	86	166	195	896	0	213	1109
1860	64	113	792	770	547	210	23	104	719	151	139	0	643	123	60	160	420	1109	1475	662
1861	104	3	38	68	315	50	531	352	788	305	237	273	541	435	519	178	524	766	1613	880
1862	246	321	51	1231	1237	259	1240	44	338	1450	499	48	43	336	795	127	960	47	167	1092
1863	499	1712	949	1986	1244	2446	2450	533	885	2279	2329	237	1485	2018	1187	2214	892	406	68	999
1864	3	1613	515	788	862	352	1927	1157	880	317	231	881	4	1194	219	915	1263	31	1643	531
1865	116	134	352	22	315	68	40	4	246	350	113	50	167	84	221	244	733	335	381	259
1866	104	184	134	766	116	64	206	420	15	50	5	321	499	315	531	124	127	0	669	273
1867	121	1675	99	76	1475	1619	1847	839	6	1472	236	215	338	111	597	1240	770	115	623	1963
1868	51	23	420	246	266	1488	244	669	167	661	321	546	1902	0	2483	184	2180	174	559	128
1869	385	113	148	264	151	127	58	48	160	5	195	386	44	116	126	895	60	145	62	792
1870	64	9	26	741	60	132	189	209	45	50	97	662	611	714	643	19	96	669	33	748
1871	104	420	766	184	559	661	9	669	44	611	206	244	629	116	23	174	338	381	535	1240
1872	113	48	189	78	264	385	62	26	5	128	23	104	150	273	126	90	68	116	669	145
1873	136	611	420	321	766	124	0	1240	23	48	661	743	719	64	597	839	128	629	67	1453
1874	5	189	171	766	44	218	585	127	676	352	534	642	206	1348	19	933	400	381	132	512
1875	790	38	273	512	317	231	68	263	919	1135	315	327	876	350	1162	898	243	897	1150	454
1876	517	173	406	519	3	1105	949	2788	2091	1487	3128	405	1879	837	1524	1650	952	1521	1887	2490
1877	512	936	60	237	929	740	993	4	1162	277	733	155	188	263	877	133	359	94	104	98
1878	244	128	171	23	150	156	145	280	210	64	104	137	93	146	186	587	27	514	163	57
1879	217	205	755	97	424	96	132	168	666	147	1101	58	175	105	52	177	625	528	206	864
1880	116	729	521	221	171	89	566	33	4	534	1194	900	639	537	335	104	352	20	189	828
1881	104	184	743	209	662	51	206	321	1158	1241	38	714	315	1231	5	244	259	218	43	535
1882	382	814	690	639	1761	766	1644	1260	238	1312	45	171	1460	576	1106	176	608	1448	5	769
1883	611	209	743	766	714	26	1092	960	62	213	643	1241	633	1449	1003	376	726	985	170	1921
1884	44	609	9	1158	209	113	64	321	127	84	97	206	213	600	26	662	5	50	237	1005
1885	237	885	68	1712	533	499	349	406	104	97	837	517	860	519	541	544	532	132	524	1485
1886	113	719	213	277	62	132	199	643	212	6	9	96	60	92	189	211	1475	646	669	420
1887	44	655	1015	748	609	60	124	189	1004	22	14	615	26	612	77	45	209	682	1008	662
1888	509	242	226	527	324	433	156	328	504	529	58	922	13	1466	792	524	2343	90	537	350
1889	9	124	662	611	321	661	174	246	113	209	629	105	206	128	5	104	1195	839	1253	597
1890	209	714	217	97	662	38	22	68	664	199	96	528	213	611	273	210	78	994	775	767
1891	559	1456	51	246	945	1240	321	546	611	1730	136	661	1605	1231	1283	244	1281	2011	67	2030
1892	499	104	173	517	524	2051	1244	545	1263	533	892	949	519	266	2324	349	406	2400	184	885
1893	109	1528	1106	280	1488	1902	1098	51	383	504	244	437	510	128	505	134	355	1096	428	358
1894	246	51	434	199	23	97	92	420	217	1466	22	151	546	210	259	213	132	559	67	206
1895	1237	629	9	170	719	1449	47	669	153	718	1542	2041	1448	1921	2040	611	2030	1922	2033	2148
1896	766	425	453	266	1098	1913	831	152	305	1033	531	631	55	524	723	153	22	2483	381	1528
1897	104	831	499	68	3	524	237	531	38	949	517	113	173	372	1105	43	23	132	51	406
1898	559	199	669	22	797	51	486	756	1466	600	1297	1092	101	546	141	741	151	1492	1545	168
1899	435	305	908	38	454	104	876	1708	3	880	919	69	800	873	788	1366	231	915	2036	937
1900	124	199	719	6	26	123	662	151	643	420	748	385	209	139	92	96	236	99	646	5
1901	113	120	93	322	1014	133	125	993	1665	144	146	1198	619	150	66	843	94	1063	79	740
1902	9	661	124	743	434	1237	1253	1283	0	338	718	994	23	64	1466	97	1195	597	236	22
1903	186	217	210	48	264	205	558	714	741	117	19	86	10	123	385	133	195	1149	126	168
1904	420	559	321	170	1449	723	338	1451	960	1450	2313	1231	101	121	174	2254	2232	863	1453	665
1905	44	64	209	132	127	714	62	60	217	86	22	48	213	662	748	743	643	5	669	26
1906	9	609	44	420	321	8	45	124	726	206	608	661	629	22	1253	585	40	153	414	46
1907	1368	91	437	264	27	69	1366	1194	498	305	926	883	465	487	501	1408	90	518	481	110
1908	48	527	43	315	23	324	280	145	343	151	132	116	226	350	326	1011	97	256	524	506
1909	544	837	104	340	522	545	406	949	349	533	178	519	1879	173	1712	3	2060	885	516	387
1910	104	184	51	134	128	315	116	381	244	23	273	167	9	44	766	350	124	48	515	206
1911	246	1253	420	661	1466	9	1582	1451	1126	1039	911	47	1534	1453	594	1456	1639	226	116	283
1912	40	10	26	64	608	22	612	632	60	113	5	33	390	127	189	17	206	207	331	97
1913	104	38	68	237	132	499	189	97	113	515	22	4	315	273	124	48	128	60	733	531
1914	349	321	948	831	780	1712	531	499	44	1131	517	237	2026	1875	533	68	64	209	585	173
1915	766	170	51	669	661	321	1529	1456	101	275	945	1348	1237	770	105	244	633	1283	1450	797
1916	113	62	189	217	127	209	528	743	643	1018	662	26	611	22	619	151	119	5	277	733
1917	104	184	116	315	435	51	382	23	167	109	305	280	221	128	246	88	171	244	733	1106
1918	2376	1736	1139	1162	2391	1810	1811	1812	1808	1911	1160	2644	268	1679	1816	1735	1819	1142	790	1217
1919	124	385	186	22	44	419	203	765	153	755	895	42	19	5	27	143	207	175	1109	1553
1920	643	528	619	119	748	160	630	655	975	124	615	762	1475	586	1003	1133	1018	211	99	86
1921	273	277	113	104	209	116	642	538	385	264	1005	512	27	643	40	896	160	213	92	105
1922	993	949	1229	1993	349	544	885	1712	406	533	831	499	68	2279	2026	541	104	2359	1678	2056
1923	690	400	639	828	1745	164	557	1526	521	1324	1408	89	1338	567	498	418	283	1345	1364	1436
1924	97	104	62	244	217	546	92	151	277	210	325	662	321	127	214	1253	0	68	1558	664
1925	124	22	420	2	411	87	414	417	1098	726	1106	5	127	608	321	1064	337	14	206	428
1926	104	15	321	499	1131	1158	206	44	766	600	22	603	184	559	831	209	0	420	64	14
1927	48	97	62	78	117	171	244	51	92	255	895	93	166	433	127	335	146	775	23	68
1928	352	38	866	134	733	231	68	790	50	881	541	932	454	332	263	919	305	317	880	237
1929	15	614	558	168	206	335	537	424	183	84	635	7	50	186	4	1301	177	591	385	735
1930	1005	1115	294	974	868	1808	431	603	278	192	1576	714	743	1811	980	994	1158	1810	1000	273
1931	244	259	97	336	43	48	44	68	23	524	515	509	743	113	831	669	92	64	217	242
1932	831	173	68	1105	3	533	949	349	2091	237	406	531	545	184	519	509	892	1244	1485	1263
1933	788	69	508	332	932	515	881	873	897	273	733	350	134	898	512	68	263	2237	327	869
1934	992	406	519	178	533	1613	429	499	949	340	1521	68	104	2498	541	2062	1882	267	2328	860
1935	831	68	184	51	885	949	517	1105	173	1485	244	2091	533	43	84	237	259	246	3	128
1936	183	1298	385	177	642	5	171	19	1210	64	206	1310	797	614	1042	396	176	200	537	203
1937	632	1046	124	608	783	643	741	9	558	619	26	528	678	622	591	673	32	189	33	17
1938	97	209	113	420	643	96	546	559	321	199	206	586	1092	48	1014	1240	661	128	151	719
1939	669	44	48	210	23	246	217	22	546	420	151	244	97	136	78	113	26	5	105	633
1940	1004	868	419	113	2353	96	131	1295	642	1118	278	171	44	586	675	2236	2409	27	1617	1217
1941	499	831	517	533	3	340	68	1712	949	837	173	349	237	544	178	38	92	541	1162	509
1942	515	259	335	815	618	244	189	1011	909	486	20	177	15	499	1423	7	647	127	43	1226
1943	38	68	4	134	237	541	524	517	50	406	305	831	519	515	531	1157	533	732	516	733
1944	246	669	51	546	259	559	336	497	434	136	486	209	62	151	217	714	127	662	1237	718
1945	184	499	51	350	128	116	84	524	38	243	336	168	15	22	788	167	177	23	127	97
1946	486	743	1466	246	217	336	127	259	994	210	559	611	1456	147	1158	2011	84	1545	214	990
1947	62	60	775	117	92	78	202	151	619	124	843	127	150	209	217	119	895	1058	319	188
1948	104	51	127	113	97	22	132	171	151	189	68	259	116	280	0	15	184	60	213	217
1949	97	62	740	775	251	98	1259	528	468	467	591	209	202	762	432	331	733	38	754	783
1950	104	517	429	178	237	1613	545	349	531	134	406	544	173	68	4	533	405	1194	2056	340
1951	173	2091	524	290	350	221	134	515	3	766	531	534	1289	828	168	509	357	13	547	275
1952	104	499	517	68	237	3	531	533	283	519	38	349	134	949	1712	541	545	97	50	48
1953	315	831	51	43	505	266	244	1105	23	68	305	350	116	435	2051	331	40	535	0	1263
1954	866	332	104	881	733	919	515	508	1150	937	897	38	184	512	880	273	501	927	1690	876
1955	10	113	237	32	33	390	1846	44	1020	25	406	189	2183	1047	923	1086	1076	1046	609	682
1956	104	420	184	766	0	321	661	174	381	505	669	315	559	105	67	47	116	486	280	305
1957	1181	168	729	521	790	657	126	1256	386	638	290	1359	537	1176	1162	703	575	571	1118	48
1958	104	51	48	3	246	420	280	244	831	68	499	533	444	38	256	174	546	1106	383	127
1959	104	124	0	669	766	64	41	420	183	174	128	1310	44	167	147	206	770	9	175	1466
1960	64	44	127	92	132	714	246	23	136	264	643	68	60	662	123	156	214	1228	26	743
1961	437	1256	567	470	438	870	917	263	1436	1526	793	557	491	317	881	1335	1592	1414	704	887
1962	1106	383	244	453	238	337	134	529	27	593	18	53	246	484	505	381	156	228	372	1096
1963	132	189	113	40	44	134	97	124	10	104	26	538	5	33	50	381	116	390	22	171
1964	3	305	315	435	4	352	788	23	372	50	231	454	246	51	48	350	908	880	64	515
1965	559	321	486	104	431	743	994	1535	629	1253	1456	1126	1450	594	336	611	128	0	1240	661
1966	134	3	38	2159	315	454	1927	425	908	2036	1614	1708	524	248	800	279	352	880	231	417
1967	132	209	259	432	44	743	322	775	251	538	156	160	896	117	662	990	994	213	96	669
1968	50	104	168	587	678	608	51	1034	647	15	213	738	864	123	614	424	808	656	591	200
1969	349	499	831	1712	104	237	885	517	68	949	406	340	533	173	519	837	860	544	993	545
1970	104	38	305	167	184	417	128	283	437	27	499	372	51	116	524	171	381	1194	444	68
1971	128	124	44	105	167	64	22	244	67	9	486	174	147	38	26	273	565	662	206	68
1972	44	51	68	128	246	48	124	64	23	127	209	0	1158	531	15	38	237	132	189	885
1973	64	611	184	60	669	0	84	748	535	199	174	797	642	538	756	153	29	434	167	629
1974	199	633	770	597	719	203	669	1195	766	116	206	44	175	565	434	76	420	127	124	562
1975	406	113	68	1712	517	132	167	237	58	831	97	27	264	544	949	189	499	524	437	837
1976	766	9	726	420	617	45	585	1454	696	562	1448	321	649	44	652	611	2313	661	719	50
1977	104	64	406	60	237	48	92	5	218	134	45	9	199	3	97	522	932	10	203	514
1978	406	68	1712	104	3	545	544	349	267	949	340	387	837	872	480	524	885	516	1157	92
1979	283	116	567	89	84	400	19	335	426	537	504	141	676	412	207	509	499	127	132	1298
1980	831	349	949	237	517	837	68	533	406	173	1993	780	860	2063	1813	1812	2279	531	1105	948
1981	541	69	94	1162	936	340	501	876	1157	516	512	4	837	287	522	898	515	2323	544	3
1982	189	64	124	97	5	714	1075	646	1018	58	619	528	775	767	86	644	211	171	48	94
1983	151	669	23	62	128	58	244	546	210	195	68	160	714	117	123	150	216	255	90	156
1984	646	714	160	767	277	155	44	211	555	666	1184	1003	586	564	1198	1133	856	202	133	1000
1985	1158	321	104	246	206	600	1237	669	51	209	1253	486	15	629	1195	338	420	1131	116	199
1986	44	124	64	48	60	189	97	22	26	5	186	104	9	50	68	23	38	10	264	4
1987	382	174	420	280	109	22	504	124	176	661	275	259	273	238	164	529	5	629	84	337
1988	104	406	1712	68	533	237	837	517	499	92	885	519	831	97	949	544	860	1162	993	48
1989	51	23	48	104	669	67	246	124	127	259	0	151	44	434	38	64	420	1106	39	84
1990	184	669	0	259	38	124	486	105	420	315	280	127	1106	116	174	766	84	434	22	273
1991	352	515	1181	4	831	237	335	537	866	531	40	50	534	168	1200	138	862	657	733	164
1992	22	273	642	64	15	13	44	19	189	737	741	168	755	84	614	711	26	183	116	217
1993	244	128	167	246	259	669	44	127	22	84	280	0	64	486	38	132	206	40	26	381
1994	104	68	237	132	40	124	92	4	44	5	499	127	788	541	38	406	290	1181	531	335
1995	113	127	22	26	209	62	5	78	714	160	213	68	205	171	646	386	755	1018	586	273
1996	104	184	515	189	68	237	831	132	1200	517	531	97	524	113	48	221	171	788	51	38
1997	420	719	1195	22	124	14	44	171	770	5	26	338	115	206	203	1278	12	8	113	2041
1998	1535	1115	990	273	600	1119	44	1004	714	715	96	64	743	635	26	1295	9	974	321	2467
1999	104	60	38	189	50	97	124	531	733	541	171	33	243	23	317	406	116	22	51	5
2000	876	501	1558	897	877	263	273	919	908	69	2158	231	308	311	445	800	869	889	508	2028
2001	723	116	420	1503	1237	104	1450	170	275	51	617	174	597	134	661	562	669	184	206	960
2002	10	1020	1076	1046	25	2183	671	33	608	2203	1043	1086	609	1045	1093	1035	207	1034	624	580
2003	1008	767	528	119	775	856	277	1000	1018	655	962	64	62	555	98	160	586	1655	2501	132
2004	38	897	919	873	231	454	908	184	445	881	889	2158	932	931	3	937	936	733	2057	291
2005	37	682	609	588	1046	649	17	2	2350	414	1761	671	585	207	723	2223	2286	741	1454	1862
2006	559	51	246	104	434	486	321	420	1466	766	136	23	244	128	1240	1158	1456	199	48	184
2007	104	259	1466	84	321	743	128	515	68	1228	1297	994	1231	661	509	420	213	546	147	1270
2008	68	831	305	315	246	167	317	509	515	280	43	256	2091	517	533	949	350	444	173	283
2009	132	432	1075	60	125	287	590	575	86	188	512	619	58	335	521	126	788	1198	1145	243
2010	171	145	729	814	164	690	48	60	89	44	68	537	396	1256	27	23	828	514	499	13
2011	864	575	741	767	160	1133	119	1091	699	840	180	907	335	675	568	1230	528	385	133	587
2012	643	209	1008	767	1003	211	641	277	64	619	1000	1119	664	743	119	62	214	586	124	968
2013	184	44	206	766	134	51	315	40	611	420	321	50	189	38	0	661	559	499	244	662
2014	127	1075	1028	587	642	808	50	58	206	151	717	737	1851	13	556	699	1094	26	711	107
2015	22	45	26	171	58	160	123	151	586	2	14	839	633	153	755	558	726	611	48	86
2016	125	132	895	189	97	79	48	240	843	433	1058	92	590	155	1482	1202	66	65	1665	110
2017	121	1503	723	1240	420	1847	1448	565	665	1450	1158	661	985	1454	246	1278	153	960	562	1628
2018	38	3	372	352	425	315	788	908	4	263	231	501	317	219	919	69	941	2036	876	800
2019	104	184	434	244	67	22	0	145	766	177	217	321	1228	264	509	57	1109	7	597	565
2020	98	132	117	910	1723	1674	2259	113	375	1989	1198	1250	605	125	255	1103	120	1139	1184	325
2021	104	48	51	246	44	189	167	669	67	43	237	26	434	155	145	524	156	283	541	0
2022	331	535	741	132	22	116	206	184	113	531	4	815	9	29	7	618	26	1177	315	30
2023	537	116	534	335	556	521	614	900	871	179	89	40	638	138	22	350	1181	175	315	164
2024	151	113	117	128	120	259	90	432	240	210	44	127	38	209	217	156	434	714	137	155
2025	719	964	6	76	1704	1003	851	1475	1080	845	1474	1631	1472	1675	689	121	99	1698	1468	212
2026	104	51	315	48	280	790	350	124	305	0	669	381	283	524	92	1115	372	15	68	26
2027	499	51	128	831	48	68	246	283	113	509	15	244	23	669	885	44	124	533	167	38
2028	331	50	207	13	22	45	798	682	206	8	10	29	596	1034	632	390	221	350	1	1520
2029	420	964	696	64	741	1862	1046	748	600	718	1195	1631	758	559	338	2	1008	5	535	174
2030	134	515	38	350	766	321	524	243	790	831	50	246	263	4	1158	51	43	788	885	732
2031	160	113	132	60	619	775	64	86	528	277	155	1184	44	133	714	124	58	195	1018	217
2032	519	3	406	237	544	68	349	860	541	340	831	533	1712	992	1613	173	949	872	267	387
2033	766	1292	184	134	1195	104	1651	1517	116	797	315	206	2269	174	1529	392	1492	547	22	633
2034	22	15	19	206	608	84	13	207	715	331	168	7	335	635	558	213	737	596	798	218
2035	134	104	766	88	315	381	176	275	803	361	547	40	141	1651	109	350	22	535	357	723
2036	499	517	173	406	533	1244	1712	68	2329	3	104	892	267	2091	519	949	1485	524	1986	544
2037	723	321	1454	1448	76	174	1278	565	617	597	203	22	1516	645	1529	562	1001	1847	1631	206
2038	136	48	434	78	124	127	151	215	64	719	236	128	1539	123	711	51	113	1109	861	217
2039	352	908	184	372	454	501	231	435	69	317	800	273	508	524	919	732	880	937	516	128
2040	283	128	124	414	22	51	280	84	419	396	726	1106	19	97	1528	132	505	400	428	438
2041	273	124	218	60	352	104	603	113	50	134	676	864	558	643	184	646	586	788	243	19
2042	788	69	908	231	4	454	898	263	516	1935	889	872	937	2237	880	881	1157	445	178	315
2043	45	40	9	608	44	116	609	124	64	134	741	273	766	547	381	26	8	104	33	420
2044	1035	1108	389	2183	1409	25	2200	1867	2203	1046	1825	2197	2205	1691	1056	1426	1086	1327	1076	1401
2045	184	273	321	51	0	38	44	831	68	127	669	124	134	1158	246	7	64	531	420	92
2046	132	116	97	151	290	264	164	221	515	60	67	44	509	505	145	470	39	148	350	514
2047	68	237	499	831	349	533	517	113	519	949	97	531	44	885	3	860	541	837	64	173
2048	321	104	246	51	629	1283	669	0	1240	338	9	44	23	1253	184	1158	1449	1231	662	134
2049	38	435	454	317	524	2036	23	0	4	519	218	231	873	919	48	406	541	941	246	732
2050	93	132	117	922	137	229	348	375	130	125	328	1273	79	66	58	1213	905	326	1674	128
2051	897	38	919	327	898	876	69	501	877	263	268	931	508	733	277	929	94	1162	359	317
2052	948	1004	1005	2026	1131	209	964	1114	321	728	585	748	15	603	1993	662	990	1270	113	960
2053	160	514	432	1075	1018	186	151	642	737	145	26	243	808	741	264	714	78	331	738	376
2054	669	136	662	431	321	246	990	51	1466	420	97	0	210	486	743	273	38	215	1240	96
2055	97	714	1005	217	214	1000	1018	980	211	127	664	325	431	964	294	244	669	277	486	212
2056	788	908	501	69	231	866	305	273	937	919	873	800	184	880	2237	454	790	508	1135	732
2057	501	352	919	788	305	880	231	733	898	877	134	454	4	941	1855	294	1387	866	937	869
2058	124	26	127	633	385	209	210	711	139	714	770	792	748	5	9	420	719	211	434	646
2059	290	352	148	335	184	534	179	244	92	866	343	432	638	315	274	618	514	58	163	1181
